ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
60796,0,0,0,0,0,0,0,0,0,0
60797,0,0,0,0,0,0,0,0,0,0
60798,28,28,28,28,28,28,28,28,28,28
60799,0,0,0,0,0,0,0,0,0,0
60800,0,0,0,11,0,0,0,0,0,11
60801,0,0,0,0,0,0,0,0,0,0
60802,0,0,0,0,0,20,0,28,0,0
60803,0,18,0,0,0,0,0,0,0,0
60804,29,29,29,29,29,29,29,29,29,29
60805,0,0,0,0,0,0,0,0,0,0
60806,16,16,16,16,16,16,16,16,16,16
60807,0,0,0,0,0,0,0,0,0,0
60808,0,0,0,0,0,0,0,0,0,0
60809,0,0,0,0,0,0,0,0,0,0
60810,0,0,0,0,0,0,0,0,0,0
60811,19,0,0,0,0,0,0,0,0,0
60812,4,4,4,4,4,4,4,4,4,4
60813,0,0,0,0,0,0,0,0,0,0
60814,17,17,17,17,17,17,17,17,17,17
60815,0,0,0,0,0,0,0,0,0,0
60816,0,0,0,0,0,0,0,0,0,0
60817,0,0,0,0,0,0,0,0,0,9
60818,0,0,0,0,0,15,0,0,0,0
60819,22,22,22,22,22,22,22,22,22,22
60820,0,0,0,0,0,0,0,0,0,0
60821,0,0,0,0,0,0,0,0,0,11
60822,18,18,18,18,18,18,18,18,18,18
60823,0,0,0,0,0,0,0,0,0,0
60824,3,3,3,3,3,3,3,3,3,3
60825,10,10,10,10,10,10,10,10,10,10
60826,0,0,0,0,0,0,0,0,0,0
60827,12,12,12,12,12,12,12,12,12,12
60828,0,0,0,0,0,0,0,0,0,0
60829,23,23,23,23,23,23,23,23,23,23
60830,0,0,0,0,0,0,0,0,0,0
60831,0,0,0,0,0,0,0,0,0,0
60832,20,20,20,20,20,20,20,20,20,21
60833,0,0,0,0,0,0,0,0,0,0
60834,35,35,35,35,35,35,35,35,35,35
60835,0,0,0,0,0,0,0,0,0,0
60836,0,0,0,0,0,0,0,0,0,0
60837,31,31,31,31,31,31,31,31,31,31
60838,17,17,17,17,17,17,17,17,17,17
60839,0,0,0,0,0,0,0,0,0,0
60840,0,0,0,0,0,0,0,0,0,0
60841,28,28,28,28,28,28,28,28,28,28
60842,21,21,21,21,21,21,21,21,21,21
60843,0,0,0,0,0,0,0,0,0,0
60844,20,20,20,20,20,20,20,20,20,20
60845,9,15,0,4,0,6,17,20,0,0
60846,19,7,7,3,25,11,0,3,15,15
60847,0,0,0,0,0,0,0,0,0,0
60848,17,17,17,17,17,17,17,17,17,17
60849,0,0,0,0,0,0,0,0,0,0
60850,3,3,3,3,3,3,3,3,3,3
60851,0,0,0,0,0,0,0,0,0,0
60852,0,0,0,0,0,0,0,15,0,0
60853,2,2,2,2,2,2,2,2,2,2
60854,0,0,19,0,0,0,4,0,0,0
60855,0,0,0,0,3,0,0,0,0,0
60856,0,0,0,0,0,0,0,0,0,0
60857,6,6,6,6,6,6,6,6,6,6
60858,0,0,0,0,0,0,0,0,0,0
60859,0,0,21,0,0,20,0,22,14,11
60860,0,0,0,0,0,0,0,0,0,0
60861,0,0,0,0,0,0,0,0,0,0
60862,24,24,24,24,24,24,24,24,24,24
60863,0,0,0,0,0,0,0,0,0,0
60864,23,23,23,23,23,23,23,23,23,23
60865,0,0,0,0,0,25,0,0,0,0
60866,21,12,18,20,6,16,33,36,29,24
60867,10,10,10,10,10,10,10,10,10,10
60868,14,0,0,0,21,0,0,0,0,0
60869,0,0,0,0,0,0,0,0,0,0
60870,0,0,0,0,0,0,0,0,0,0
60871,12,0,0,15,15,17,0,21,13,16
60872,0,6,0,0,0,0,0,0,0,0
60873,0,0,0,0,0,0,0,0,0,0
60874,0,20,18,15,23,0,0,0,0,11
60875,0,4,0,0,0,0,0,20,0,0
60876,0,0,0,0,0,0,0,0,0,0
60877,0,0,0,0,0,0,0,0,0,0
60878,15,15,15,15,15,15,15,15,15,15
60879,0,0,8,0,0,0,15,0,0,0
60880,0,0,11,0,0,0,0,0,0,0
60881,23,23,23,23,23,23,23,23,23,23
60882,0,0,0,0,0,0,0,0,0,0
60883,5,5,5,5,5,5,5,5,5,5
60884,11,0,0,0,0,0,0,0,0,0
60885,0,0,0,0,0,0,0,0,0,0
60886,0,0,0,0,0,0,0,0,0,0
60887,16,16,16,16,16,16,16,16,16,16
60888,21,21,21,21,21,21,21,21,21,21
60889,0,0,10,0,0,0,0,0,13,0
60890,0,0,0,0,0,0,0,0,0,0
60891,0,0,0,0,0,0,0,0,0,0
60892,0,0,0,11,0,0,0,0,0,0
60893,3,3,3,3,3,3,3,3,3,3
60894,28,28,28,28,28,28,28,28,28,28
60895,10,10,10,10,10,10,10,10,10,10
60896,0,0,0,19,0,33,0,0,0,0
60897,0,0,0,0,0,0,0,0,0,0
60898,0,20,0,0,0,5,9,0,14,16
60899,0,0,0,0,0,0,0,0,0,0
60900,10,25,0,15,18,6,0,0,0,0
60901,0,0,0,0,0,0,0,0,0,0
60902,0,0,0,0,0,0,0,0,0,0
60903,16,16,16,16,16,16,16,16,16,16
60904,0,0,0,0,0,0,0,0,0,0
60905,14,14,14,14,14,14,14,14,14,14
60906,2,2,2,2,2,2,2,2,2,2
60907,0,0,0,0,0,0,0,0,0,0
60908,0,0,0,0,0,0,0,0,0,0
60909,16,16,16,16,16,16,16,16,16,16
60910,20,20,20,20,20,20,20,20,20,20
60911,0,0,0,0,0,0,0,24,0,0
60912,0,0,0,0,0,0,0,0,0,0
60913,18,18,18,18,18,18,18,18,18,18
60914,0,0,0,0,0,0,0,0,0,0
60915,0,0,0,0,0,0,0,0,0,0
60916,0,0,0,0,0,0,0,0,0,0
60917,0,0,0,0,0,0,0,0,0,0
60918,5,5,5,5,5,5,5,5,5,5
60919,24,24,24,24,24,24,24,24,24,24
60920,0,0,0,0,0,0,0,0,0,0
60921,0,0,0,0,0,0,28,0,0,0
60922,0,0,0,0,0,0,0,0,0,0
60923,0,0,0,0,0,0,0,0,0,0
60924,0,0,0,0,0,0,0,0,0,0
60925,0,0,0,0,0,0,0,0,0,0
60926,6,0,0,0,0,18,0,0,0,0
60927,0,6,18,7,0,0,16,19,8,11
60928,0,0,5,3,0,31,0,0,10,0
60929,0,0,0,0,0,0,16,0,0,0
60930,17,17,17,17,17,17,17,17,17,17
60931,15,15,15,15,15,15,15,15,15,15
60932,25,25,25,25,25,25,25,25,25,25
60933,0,11,0,0,0,0,3,0,0,0
60934,17,17,17,17,17,17,17,17,17,17
60935,0,0,0,0,0,0,0,0,0,0
60936,0,0,0,0,0,0,0,0,0,0
60937,0,0,0,0,0,0,0,0,9,0
60938,0,0,0,0,0,0,0,0,0,0
60939,16,16,16,16,16,16,16,16,16,16
60940,0,0,0,0,0,12,0,16,0,0
60941,13,0,36,0,0,19,0,0,0,10
60942,0,0,0,0,0,0,0,0,0,0
60943,27,27,27,27,27,27,27,27,27,27
60944,0,0,0,0,0,0,0,0,0,0
60945,8,8,8,8,8,8,17,8,8,8
60946,0,0,28,0,0,0,0,0,0,0
60947,12,12,12,12,12,12,12,12,12,12
60948,0,0,0,0,0,0,0,0,0,0
60949,27,27,27,27,27,27,27,27,27,39
60950,15,15,15,15,15,15,15,15,15,15
60951,26,26,26,26,26,26,26,26,26,26
60952,0,0,0,0,0,0,0,0,0,0
60953,19,19,19,19,19,19,19,19,19,19
60954,0,0,0,0,0,0,0,0,0,0
60955,0,0,0,0,0,0,0,0,0,0
60956,18,0,0,0,0,22,0,0,0,0
60957,0,0,0,0,3,0,12,0,0,0
60958,0,0,0,0,0,0,0,0,0,0
60960,0,0,0,0,0,0,0,0,0,0
60961,0,0,0,0,0,0,0,0,0,0
60962,0,0,0,0,0,0,0,0,0,0
60963,0,0,0,0,0,0,10,12,0,0
60964,0,0,0,0,0,0,0,0,0,0
60965,14,14,14,14,14,14,14,14,14,14
60966,0,0,0,0,0,0,0,0,0,0
60967,23,23,23,23,23,23,23,23,23,23
60968,0,0,0,0,0,0,0,0,0,0
60969,0,0,0,0,0,0,0,0,0,0
60970,15,15,15,15,15,15,15,15,15,15
60971,0,8,0,0,0,0,0,0,0,0
60972,0,0,0,0,0,0,0,0,0,0
60973,0,0,0,0,0,0,0,0,0,0
60974,24,24,24,24,24,24,24,24,24,24
60975,0,0,0,0,0,0,0,0,0,0
60976,24,24,24,24,24,24,24,24,24,24
60977,9,33,17,9,5,8,11,8,5,8
60978,0,0,0,3,0,0,0,0,0,0
60979,0,0,0,0,0,14,31,0,0,2
60980,21,21,21,21,21,21,21,21,21,21
60981,0,0,0,0,0,0,0,0,0,0
60982,0,0,0,0,0,0,0,0,0,0
60983,6,6,6,6,6,6,6,6,6,6
60984,9,3,10,0,9,0,14,0,11,26
60985,13,3,3,3,3,23,7,15,3,3
60986,14,14,14,14,14,14,14,14,14,14
60987,0,0,0,0,0,0,0,0,0,0
60988,7,7,7,7,7,7,7,7,7,7
60989,0,0,0,0,0,0,0,0,0,0
60990,14,14,14,14,14,14,14,14,14,14
60991,0,0,0,0,0,0,0,0,0,0
60992,7,7,7,7,7,7,7,7,7,7
60993,26,12,24,18,23,18,3,25,9,20
60994,0,0,0,0,0,0,0,0,0,0
60995,0,0,0,0,0,0,0,0,0,0
60996,0,0,0,0,0,0,0,0,0,0
60997,0,0,0,0,0,0,0,0,0,0
60998,10,24,23,9,15,31,16,10,22,12
60999,5,5,5,5,5,5,5,5,5,5
61000,23,23,23,23,23,23,23,23,23,23
61001,20,20,20,20,20,20,20,20,20,20
61002,0,0,0,0,0,0,0,0,0,0
61003,0,0,5,0,14,0,0,0,0,0
61004,19,19,19,19,19,19,19,19,19,19
61005,0,0,0,0,0,0,0,0,0,0
61006,25,25,25,25,25,25,25,25,25,25
61007,0,0,0,0,0,0,0,0,0,0
61008,0,0,0,0,0,0,0,0,0,0
61009,0,20,0,0,0,0,0,0,0,0
61010,10,10,10,10,10,10,10,10,10,10
61011,0,0,0,0,0,0,0,0,0,0
61012,15,15,15,15,15,15,15,15,15,15
61013,0,0,0,0,0,0,0,0,0,0
61014,20,20,20,20,20,20,20,20,20,20
61015,23,23,23,23,23,23,23,23,23,23
61016,3,3,3,3,3,3,3,3,3,3
61017,0,0,0,0,0,0,0,0,3,0
61018,3,3,3,3,3,3,3,3,3,3
61019,21,21,21,21,21,21,21,21,21,21
61020,0,0,0,0,0,0,10,0,0,0
61021,0,0,0,0,0,0,0,0,0,0
61022,9,9,9,9,9,9,9,9,9,9
61023,0,22,0,12,4,0,0,0,36,0
61024,15,15,15,15,15,15,15,15,15,15
61025,0,0,0,0,0,0,0,0,0,0
61026,0,0,0,0,0,0,0,0,0,0
61027,0,0,0,0,0,0,0,0,0,0
61028,0,0,0,0,0,14,0,16,6,0
61029,0,0,0,0,0,0,0,0,0,0
61030,15,15,15,15,15,15,15,15,15,15
61031,0,0,0,0,0,0,0,0,0,0
61032,20,20,20,20,20,20,20,20,20,20
61033,0,21,6,3,16,0,0,0,0,0
61034,0,0,0,0,0,0,0,0,0,0
61035,0,0,0,0,0,0,0,0,0,0
61036,0,0,0,0,0,0,0,0,0,0
61037,0,0,0,0,0,0,0,0,0,0
61038,0,0,0,0,0,0,0,0,0,0
61039,20,20,20,20,20,20,20,20,20,20
61040,7,0,0,0,0,0,0,0,0,0
61041,0,0,0,0,0,0,0,0,0,0
61042,11,0,10,16,0,0,0,8,0,0
61043,0,0,0,0,0,0,0,0,0,0
61044,0,8,0,5,0,6,0,0,0,0
61045,0,0,0,0,0,0,0,0,0,0
61046,11,11,11,11,11,11,11,11,11,11
61047,0,0,0,0,0,0,0,0,0,0
61048,0,0,0,0,0,15,0,0,0,0
61049,25,11,0,7,0,13,7,9,14,12
61050,9,0,0,0,0,0,25,11,12,0
61051,0,0,0,0,0,0,0,0,0,0
61052,0,0,0,0,0,0,0,0,0,0
61053,0,0,0,0,0,0,0,0,0,0
61054,0,5,0,0,0,16,0,0,0,3
61055,0,0,0,0,0,0,0,0,0,0
61056,15,15,15,15,15,15,15,15,15,15
61057,0,0,0,0,0,0,0,0,0,0
61058,4,4,4,4,4,4,4,4,4,4
61059,0,0,0,0,0,0,0,0,0,0
61060,18,18,18,18,18,18,18,18,18,18
61061,0,0,0,0,0,0,0,0,0,0
61062,0,0,0,0,0,0,0,0,0,0
61063,0,0,0,0,0,0,0,0,0,0
61064,0,0,0,0,0,0,0,0,0,0
61065,6,6,6,6,6,6,6,6,6,6
61066,0,0,0,0,0,0,12,0,0,0
61067,15,15,15,15,15,15,15,15,15,15
61068,0,0,0,0,0,0,0,0,0,0
61069,0,0,0,0,0,0,0,0,0,0
61070,0,0,0,0,0,0,0,0,0,0
61071,0,0,0,0,0,0,0,0,0,0
61072,0,17,0,13,0,0,12,0,0,16
61073,0,0,0,0,0,0,0,0,0,0
61074,21,21,21,21,21,21,21,21,21,21
61075,0,0,0,0,0,0,0,0,0,0
61076,18,18,18,18,18,18,18,18,18,18
61077,15,15,15,15,15,15,15,15,15,16
61078,11,11,11,11,11,11,11,11,11,11
61079,0,0,0,0,0,0,0,0,0,0
61080,7,7,7,7,7,7,7,7,7,7
61081,0,0,0,0,0,0,0,0,0,0
61082,0,0,0,0,0,0,0,0,0,0
61083,9,9,9,9,9,9,9,9,9,9
61084,0,0,0,0,0,0,0,0,0,0
61085,16,16,16,16,16,16,16,16,16,16
61086,0,0,0,0,0,0,0,0,0,0
61087,33,33,33,33,33,33,33,33,33,33
61088,0,0,0,0,0,0,0,0,0,0
61089,0,0,0,0,0,0,0,0,0,0
61090,0,0,0,0,0,0,0,0,0,0
61091,0,0,0,0,0,0,0,0,0,0
61092,0,0,0,0,0,0,0,0,0,0
61093,0,0,0,0,0,0,0,0,0,0
61094,6,28,0,22,0,0,0,0,0,0
61095,20,20,20,20,20,20,20,20,20,20
61096,5,5,5,5,5,5,5,5,5,5
61097,0,0,12,0,0,0,0,0,0,0
61098,0,0,0,0,0,0,0,4,0,15
61099,14,14,14,14,14,14,14,14,14,14
61100,29,10,2,12,29,27,17,0,17,28
61101,0,17,0,0,0,0,0,0,0,0
61102,7,8,7,7,7,7,7,7,7,7
61103,0,0,0,0,0,0,0,0,0,0
61104,0,0,0,0,0,0,0,0,10,0
61105,0,0,0,0,0,0,0,0,0,0
61106,2,2,2,2,2,2,2,2,2,2
61107,0,0,0,0,0,0,0,0,0,0
61108,0,0,0,0,0,0,0,0,0,0
61109,33,33,33,33,33,33,33,33,33,33
61110,0,0,0,0,0,0,0,0,0,0
61111,0,0,0,0,0,0,13,0,0,0
61112,0,0,0,0,0,8,0,0,16,0
61113,24,24,24,24,24,24,24,24,24,24
61114,12,12,12,12,12,12,12,12,12,12
61115,0,0,0,0,0,0,0,0,0,0
61116,0,0,0,0,0,0,0,0,10,0
61117,0,5,0,12,0,14,0,0,17,11
61118,0,0,0,0,0,0,0,0,0,0
61119,25,25,25,25,25,25,25,25,25,25
61120,0,0,0,0,0,0,0,0,0,0
61121,0,0,0,0,0,0,0,0,0,0
61122,0,0,0,0,0,0,0,0,0,0
61123,0,0,0,24,0,0,0,15,0,0
61124,0,0,0,0,0,0,0,0,0,0
61125,31,0,7,0,0,0,17,0,30,38
61126,0,0,0,0,0,0,0,0,0,0
61127,0,0,0,0,0,0,0,0,0,0
61128,28,24,14,4,25,15,7,0,0,29
61129,4,0,0,0,0,0,0,0,0,18
61130,0,0,0,4,26,29,3,13,9,2
61131,18,18,18,18,18,18,18,18,18,18
61132,26,26,26,26,26,26,26,26,26,26
61133,0,0,0,0,0,0,0,0,0,0
61134,0,0,0,0,0,0,0,0,0,0
61135,23,23,23,23,23,23,23,23,23,23
61136,0,0,0,0,0,0,0,0,0,0
61137,0,12,0,0,0,0,0,0,0,0
61138,15,15,15,15,15,15,15,15,15,15
61139,2,2,2,17,2,2,18,2,2,2
61140,0,0,0,9,0,0,0,0,0,0
61141,0,0,0,0,0,0,0,0,0,0
61142,0,0,0,0,0,0,0,0,0,0
61143,6,6,6,6,6,6,6,6,6,6
61144,17,17,17,17,17,17,17,17,17,17
61145,0,0,0,0,0,0,0,0,0,0
61146,0,0,0,0,0,0,0,0,14,0
61147,23,22,27,24,36,12,24,21,21,19
61148,0,0,0,0,0,0,0,0,0,0
61149,0,0,0,0,0,0,0,0,0,0
61150,0,0,0,0,0,0,0,0,0,0
61151,3,0,0,0,0,0,0,0,0,0
61152,16,16,16,16,16,16,16,16,16,16
61153,0,0,0,0,0,0,0,0,0,0
61154,0,0,0,0,0,0,0,0,0,0
61155,20,15,15,15,18,18,15,15,15,16
61156,0,0,0,0,0,0,0,0,0,0
61157,13,13,13,13,13,13,13,13,13,13
61158,0,0,0,0,0,0,0,0,0,0
61159,15,15,15,15,15,15,15,15,15,15
61160,18,18,18,18,18,18,18,18,18,18
61161,0,13,0,0,0,0,0,0,0,0
61162,23,0,0,0,0,0,0,0,0,0
61163,0,0,0,0,0,0,0,0,0,0
61164,26,26,26,26,26,26,26,26,26,26
61165,0,0,0,0,0,0,0,0,0,0
61166,0,0,0,0,0,0,0,0,0,0
61167,0,0,0,0,0,0,0,0,0,0
61168,0,0,0,0,0,0,0,0,0,0
61169,0,0,0,0,0,0,0,0,0,0
61170,0,0,0,0,0,0,0,0,0,0
61171,0,0,0,0,0,0,0,0,0,0
61172,0,0,0,0,0,0,0,0,0,0
61173,1,1,1,1,1,1,14,1,1,1
61174,0,0,0,0,0,0,0,0,0,0
61175,13,13,13,13,13,13,13,13,13,13
61176,11,11,11,11,11,11,11,11,11,11
61177,35,35,35,35,35,35,35,35,35,35
61178,18,18,33,20,18,18,18,18,20,18
61179,15,15,15,15,15,15,15,15,15,15
61180,0,0,0,0,0,0,0,0,0,0
61181,0,9,0,0,0,0,0,0,0,0
61182,0,0,0,0,0,0,0,0,0,0
61183,0,0,0,0,0,0,0,0,0,0
61184,0,0,0,0,0,0,0,0,0,0
61185,0,7,6,0,0,23,0,3,0,12
61186,0,0,0,0,0,0,0,0,6,0
61187,26,26,26,26,26,26,26,26,26,26
61188,3,0,17,0,10,0,0,0,14,0
61189,18,18,18,18,18,18,18,18,18,18
61190,0,0,0,0,0,0,0,0,0,0
61191,3,3,3,3,3,3,3,3,3,3
61192,0,0,0,0,0,0,0,0,0,0
61193,15,12,12,12,12,12,12,12,12,12
61194,21,21,21,21,21,21,21,21,21,21
61195,3,3,3,3,3,3,3,3,3,3
61196,0,0,0,0,0,0,0,0,0,0
61197,18,18,18,18,18,18,18,18,25,20
61198,0,0,0,0,0,0,0,0,0,0
61199,0,0,0,0,0,0,0,0,0,0
61200,0,0,0,0,0,0,0,0,0,0
61201,7,7,7,7,7,7,7,7,7,7
61202,0,0,0,0,0,0,0,0,0,0
61203,14,14,14,14,14,14,14,14,14,14
61204,0,0,0,0,0,0,0,0,0,0
61205,0,0,0,0,0,0,0,0,0,0
61206,17,17,17,17,17,17,17,17,17,17
61207,21,21,21,21,21,21,21,21,21,21
61208,17,17,17,17,17,17,17,17,17,17
61209,5,5,5,5,5,5,5,5,5,5
61210,10,0,0,7,3,12,0,10,15,0
61211,0,0,0,0,0,0,0,0,0,0
61212,0,0,0,0,0,0,0,0,0,0
61213,9,12,14,15,10,16,9,9,14,9
61214,0,0,0,0,0,0,0,0,0,0
61215,0,0,0,0,0,17,0,0,0,0
61216,0,0,0,0,0,0,0,0,0,0
61217,0,0,0,0,0,0,19,0,0,0
61218,0,0,0,0,16,0,0,0,0,8
61219,0,0,0,11,0,0,0,0,2,0
61220,24,11,20,11,8,16,16,33,17,18
61221,0,0,0,0,0,0,0,0,0,0
61222,34,18,22,0,0,0,8,18,21,0
61223,17,11,0,28,19,8,18,0,13,10
61224,0,0,0,0,0,0,0,0,0,0
61225,13,13,13,13,13,13,13,13,13,13
61226,36,36,36,36,36,36,36,36,36,36
61227,8,13,15,7,17,31,9,0,22,29
61228,7,7,7,7,7,7,7,7,7,7
61229,0,0,0,0,9,0,0,0,0,0
61230,0,0,0,0,0,0,0,16,0,0
61231,15,15,15,15,15,15,15,15,15,15
61232,0,0,0,0,0,0,0,0,0,0
61233,21,6,5,20,6,16,17,11,21,26
61234,0,0,0,0,0,0,0,0,0,0
61235,0,19,0,0,14,0,0,0,0,0
61236,0,0,0,0,0,0,0,0,0,0
61237,0,0,0,0,0,0,0,0,0,0
61238,0,0,0,0,0,0,0,0,0,0
61239,0,0,0,6,13,12,0,11,15,4
61240,0,0,0,0,0,0,0,0,0,0
61241,19,0,0,0,0,0,0,0,0,4
61242,19,19,19,19,19,19,19,19,19,19
61243,12,0,0,0,10,23,31,22,19,0
61244,0,0,0,0,0,0,0,0,0,0
61245,0,8,0,0,0,0,0,0,0,0
61246,0,16,0,0,20,6,0,16,0,7
61247,0,0,0,0,0,0,0,0,0,0
61248,12,12,12,12,12,12,12,12,12,12
61249,0,16,24,15,0,0,16,10,21,23
61250,0,0,0,0,0,5,0,0,0,15
61251,0,0,0,0,0,0,0,0,0,0
61252,0,0,0,0,0,0,0,0,0,0
61253,19,0,27,0,0,0,24,0,0,0
61254,0,0,0,0,0,0,0,0,0,0
61255,0,0,0,11,0,0,0,0,0,0
61256,0,11,6,0,28,0,7,0,21,7
61257,4,4,4,4,4,4,4,4,4,4
61258,0,0,0,0,0,0,0,0,0,0
61259,0,0,0,0,0,0,0,0,0,0
61260,0,0,0,0,0,0,0,0,0,0
61261,26,26,26,26,26,26,26,26,26,26
61262,23,23,23,23,23,23,23,23,23,23
61263,0,0,0,0,0,0,0,0,0,0
61264,0,0,0,0,0,0,0,13,0,0
61265,17,17,17,17,17,17,17,17,17,17
61266,4,4,4,4,4,4,4,4,4,4
61267,18,18,18,18,18,18,18,18,18,18
61268,16,16,16,16,16,16,16,16,16,16
61269,0,0,0,0,0,0,0,0,0,0
61270,11,12,7,0,10,8,18,11,15,9
61271,24,24,24,24,24,24,24,24,24,24
61272,20,0,0,0,0,0,0,0,0,0
61273,19,19,19,19,19,19,19,19,19,19
61274,0,0,20,0,0,34,25,0,14,26
61275,0,0,0,20,0,0,0,25,0,0
61276,0,0,0,0,0,0,0,0,0,0
61277,16,16,16,16,16,16,16,16,16,16
61278,0,0,0,0,0,0,0,0,0,0
61279,0,0,0,0,0,0,0,0,0,0
61280,0,0,0,0,0,0,0,0,0,0
61281,0,0,0,0,0,16,0,0,0,0
61282,0,0,0,0,0,0,0,0,0,0
61283,0,0,0,0,0,0,0,0,0,0
61284,0,0,0,0,0,0,14,0,0,0
61285,8,8,8,8,8,8,12,8,35,14
61286,33,33,33,33,33,33,33,33,33,33
61287,0,0,0,0,0,0,0,0,0,0
61288,0,0,0,0,0,0,0,0,0,0
61289,0,0,0,0,0,0,0,0,0,0
61290,0,0,0,0,0,0,0,0,0,0
61291,0,0,0,0,0,0,0,0,0,0
61292,25,25,25,25,25,25,25,25,25,25
61293,0,0,0,0,0,0,0,0,0,0
61294,11,11,11,11,11,11,11,11,11,11
61295,0,0,0,0,0,0,0,0,0,0
61296,23,23,23,23,23,23,23,23,23,23
61297,0,0,0,0,0,0,0,0,0,0
61298,0,0,0,0,0,0,0,0,0,0
61299,2,2,2,2,2,2,2,2,2,2
61300,23,0,0,0,0,0,0,0,0,0
61301,22,22,22,22,22,27,22,22,22,22
61302,19,6,0,0,9,16,24,5,37,16
61303,0,0,0,0,0,0,0,0,0,0
61304,0,0,0,0,0,0,0,0,0,0
61305,17,17,17,17,17,17,17,17,17,17
61306,0,0,0,0,0,0,0,0,0,0
61307,0,0,0,0,0,0,7,0,7,0
61308,0,0,0,0,0,0,0,0,0,0
61309,17,17,17,17,17,17,17,17,17,17
61310,13,13,13,13,13,13,13,13,13,13
61311,0,0,0,0,0,0,0,0,0,0
61312,18,18,18,18,18,18,18,18,18,18
61313,25,25,25,25,25,25,25,25,25,25
61314,27,27,27,27,27,27,27,27,27,27
61315,22,22,22,22,22,22,22,22,22,22
61316,0,0,0,0,0,0,0,0,0,0
61317,6,6,6,6,6,6,6,6,6,6
61318,17,0,15,0,15,20,0,32,0,11
61319,22,22,22,22,22,22,22,22,22,22
61320,16,16,16,16,16,16,16,16,16,16
61321,0,0,0,0,0,0,0,0,0,0
61322,0,0,0,0,0,0,0,0,0,0
61323,0,0,17,0,0,0,0,9,0,0
61324,12,3,0,0,8,13,14,0,13,0
61325,19,19,19,19,19,19,19,19,19,19
61326,0,0,0,0,0,0,0,0,0,0
61327,0,9,0,0,0,0,10,0,0,0
61328,0,0,0,0,0,0,0,0,0,0
61329,0,0,0,0,0,5,0,0,0,0
61330,0,0,0,0,0,0,0,0,0,0
61331,9,9,9,9,9,9,9,9,9,9
61332,0,0,0,0,0,0,0,0,0,0
61333,0,0,0,0,0,0,0,0,0,0
61334,0,23,0,0,0,0,0,0,0,0
61335,0,0,0,0,0,0,0,0,0,0
61336,0,0,0,0,0,0,0,0,0,0
61337,0,0,0,0,0,0,0,0,0,0
61338,10,10,10,10,11,10,10,10,10,10
61339,17,0,0,0,0,0,0,0,0,0
61340,0,0,0,0,0,0,0,0,0,0
61341,0,0,34,27,0,16,0,0,0,10
61342,0,0,0,0,0,0,0,0,0,0
61343,0,0,0,0,0,0,0,0,0,0
61344,0,0,0,0,0,0,0,0,0,0
61345,13,13,13,13,13,13,13,13,13,13
61346,19,19,19,19,19,19,19,19,19,19
61347,0,11,0,0,0,0,0,0,0,0
61348,29,29,29,29,29,29,29,29,29,29
61349,0,0,0,0,0,0,0,0,0,0
61350,0,16,0,0,0,0,0,0,0,0
61351,0,0,0,0,0,0,0,0,0,0
61352,0,0,0,0,0,0,0,0,0,0
61353,0,0,0,0,0,0,0,0,0,0
61354,7,7,7,7,7,7,7,7,7,7
61355,4,17,0,0,0,0,0,0,7,0
61356,0,0,0,0,0,0,0,0,0,0
61357,5,5,5,5,5,5,5,5,5,5
61358,34,0,0,20,0,0,17,16,22,0
61359,13,13,13,13,13,13,13,13,13,13
61360,0,0,0,0,0,0,0,0,0,0
61361,25,25,25,25,25,25,25,25,25,25
61362,0,0,13,0,0,0,16,0,0,0
61363,2,2,2,2,2,2,2,2,21,2
61364,0,0,0,0,0,0,0,0,0,0
61365,0,0,0,0,0,0,0,0,0,0
61366,21,21,21,21,21,21,24,21,21,21
61367,22,22,22,22,22,22,22,22,22,22
61368,16,16,16,16,16,16,16,16,16,16
61369,8,8,8,8,8,8,8,8,8,8
61370,0,13,6,0,0,0,0,21,0,0
61371,0,0,0,0,0,0,0,0,0,0
61372,0,0,0,0,0,0,0,0,0,0
61373,0,0,0,0,0,0,0,0,0,0
61374,17,17,17,17,17,17,17,17,17,17
61375,22,22,22,22,22,22,22,22,22,22
61376,34,34,34,34,34,34,34,34,34,34
61377,0,0,0,0,0,0,0,0,0,0
61378,0,0,0,0,0,0,0,0,0,0
61379,22,22,22,22,22,22,22,22,22,22
61380,0,0,0,0,0,0,0,0,0,0
61381,6,6,6,6,6,6,6,6,6,6
61382,0,0,0,0,0,0,0,0,0,0
61383,0,8,0,0,15,0,15,20,0,0
61384,0,18,0,0,9,0,13,0,0,0
61385,12,1,1,1,9,14,23,1,1,1
61386,0,0,0,0,0,0,0,0,0,0
61387,0,0,0,0,0,0,0,0,0,0
61388,30,30,30,30,30,30,30,30,30,30
61389,20,2,18,2,2,2,2,2,22,17
61390,0,0,0,0,0,0,0,0,0,0
61391,0,25,20,0,12,17,3,0,3,19
61392,21,21,21,21,21,21,21,21,21,21
61393,25,25,25,25,25,25,25,25,25,25
61394,0,11,0,0,0,0,3,0,0,0
61395,26,26,26,26,26,26,26,26,26,26
61396,11,11,11,11,11,11,11,11,11,11
61397,23,23,23,23,23,23,23,23,23,23
61398,0,0,0,0,0,0,0,0,0,0
61399,19,19,19,19,19,19,19,19,19,19
61400,5,0,0,22,14,0,6,12,23,0
61401,0,8,0,20,0,0,0,0,0,0
61402,15,15,15,15,15,15,15,15,15,15
61403,22,22,22,22,22,22,22,22,22,22
