STATE,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS
6,61228,6,1,0,26,7,2,17,14,0,2,0,6,6,19,481,19481,31,2010,1GYUKBEF1AR1,1,G,Y,U,K,B,E,F,1,A,R,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,2,5,12,0,0,0,0
6,61231,2,1,0,26,7,2,16,14,0,2,0,6,6,82,881,82881,63,2001,1FVHBGASX1HH,1,F,V,H,B,G,A,S,X,1,H,H,1,57,262863,57262863,3,4,6,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
6,61239,2,1,0,30,7,20,30,8,0,2,0,6,6,49,472,49472,30,2002,5TEWN72N02Z0,5,T,E,W,N,7,2,N,0,2,Z,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,5,12,0,0,0,0
6,61248,3,2,0,26,7,21,5,12,2,2,0,6,6,12,16,12016,4,1999,2FAFP71W9XX2,2,F,A,F,P,7,1,W,9,X,X,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,61293,2,1,0,7,10,11,54,8,0,2,0,6,6,42,421,42421,15,2007,4JGBF71E27A2,4,J,G,B,F,7,1,E,2,7,A,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,4,5,12,0,0,0,0
6,61295,2,1,0,10,7,15,41,33,0,3,0,6,6,35,51,35051,6,2010,JN8AS5MT0AW0,J,N,8,A,S,5,M,T,0,A,W,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,6,2,12,0,0,0,0
6,61298,2,1,0,20,8,15,10,33,0,3,0,6,6,23,481,23481,31,2014,3GTU2VEC5EG3,3,G,T,U,2,V,E,C,5,E,G,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,61341,2,1,0,16,8,12,13,8,0,2,0,6,6,34,37,34037,4,2002,WBAGL63482DP,W,B,A,G,L,6,3,4,8,2,D,P,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,61341,3,1,0,16,8,12,13,8,0,2,0,6,6,82,881,82881,62,2001,1FVABPBW61HH,1,F,V,A,B,P,B,W,6,1,H,H,0,6,405462,06405462,2,1,98,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,61342,2,1,3,5,8,7,53,8,0,2,0,6,6,62,421,62421,15,2004,SALMF11424A1,S,A,L,M,F,1,1,4,2,4,A,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,2,3,12,0,0,0,0
6,61388,2,1,0,4,7,7,20,14,0,2,0,6,6,20,421,20421,15,2005,1GNES16S9561,1,G,N,E,S,1,6,S,9,5,6,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,1,0,0,0,0
6,61388,3,1,0,4,7,7,20,14,0,2,0,6,6,35,43,35043,4,1992,1N4EB31P2NC7,1,N,4,E,B,3,1,P,2,N,C,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,61388,4,1,0,4,7,7,20,14,0,2,0,6,6,12,401,12401,14,2001,1FMZU67E91UC,1,F,M,Z,U,6,7,E,9,1,U,C,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,82,4,5,12,0,0,0,0
6,61388,5,1,0,4,7,7,20,14,0,2,0,6,6,35,401,35401,14,1992,JN8HD17S1NW0,J,N,8,H,D,1,7,S,1,N,W,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,61393,2,1,0,2,11,1,30,14,0,3,0,6,6,12,481,12481,31,2002,1FTSW31F12ED,1,F,T,S,W,3,1,F,1,2,E,D,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,4,5,12,0,0,0,0
6,61393,3,1,0,2,11,1,30,14,0,3,0,6,6,12,3,12003,2,2004,1FAFP40694F1,1,F,A,F,P,4,0,6,9,4,F,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,4,5,12,0,0,0,0
6,61393,4,1,0,2,11,1,30,14,0,3,0,6,6,12,481,12481,31,1993,1FTEX14N4PKB,1,F,T,E,X,1,4,N,4,P,K,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,4,5,12,0,0,0,0
6,61519,2,1,0,17,5,19,0,42,0,2,0,6,6,13,398,13398,9,1999,1L1FM81W9XY6,1,L,1,F,M,8,1,W,9,X,Y,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,2,5,12,0,0,0,0
6,61580,2,1,0,24,8,4,50,14,0,2,0,6,6,84,881,84881,63,1999,1HTSCAAP3XH2,1,H,T,S,C,A,A,P,3,X,H,2,0,6,381889,06381889,3,1,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,61604,3,2,0,5,9,22,25,12,6,2,0,6,6,37,32,37032,4,1994,JHMCD5666RC0,J,H,M,C,D,5,6,6,6,R,C,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,6,5,12,0,0,0,0
6,61604,4,2,0,5,9,22,25,12,6,2,0,6,6,23,401,23401,14,2006,1GKDS13S2622,1,G,K,D,S,1,3,S,2,6,2,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,61604,5,2,0,5,9,22,25,12,6,2,0,6,6,20,421,20421,15,2000,1GNCS13W5Y22,1,G,N,C,S,1,3,W,5,Y,2,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,61630,2,1,0,31,8,18,57,33,0,2,0,6,6,12,401,12401,14,2004,1FMZU67K24UB,1,F,M,Z,U,6,7,K,2,4,U,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,5,12,0,0,0,0
6,61645,2,1,0,5,8,11,5,43,0,3,0,6,6,59,34,59034,4,2004,JT8BD69S9401,J,T,8,B,D,6,9,S,9,4,0,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,3,12,0,0,0,0
6,61645,3,1,0,5,8,11,5,43,0,3,0,6,6,62,421,62421,15,2011,SALMF1D4XBA3,S,A,L,M,F,1,D,4,X,B,A,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,3,12,0,0,0,0
6,61645,4,1,0,5,8,11,5,43,0,3,0,6,6,30,47,30047,3,2013,3VWJP7AT2DM6,3,V,W,J,P,7,A,T,2,D,M,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,8,5,12,0,0,0,0
6,61645,5,1,0,5,8,11,5,43,0,3,0,6,6,54,402,54402,14,2014,5J8TB3H35EL0,5,J,8,T,B,3,H,3,5,E,L,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,2,5,12,0,0,0,0
6,61699,2,1,3,15,9,7,54,14,0,2,0,55,6,51,881,51881,66,2007,4V4NC9KK87N4,4,V,4,N,C,9,K,K,8,7,N,4,1,57,1041070,571041070,3,6,1,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0
6,61705,2,1,1,12,8,23,50,14,0,2,0,6,6,85,881,85881,66,2010,1XKAD49X4AJ2,1,X,K,A,D,4,9,X,4,A,J,2,1,57,01284167,5701284167,3,6,1,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,61721,2,1,0,10,10,23,27,8,0,2,0,6,6,37,31,37031,2,1997,1HGEJ6123VL0,1,H,G,E,J,6,1,2,3,V,L,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2,8,0,0,0,0
6,61738,2,1,0,13,9,0,1,14,0,2,0,6,6,12,481,12481,40,2000,3FDPF75A3YMA,3,F,D,P,F,7,5,A,3,Y,M,A,0,6,220114,06220114,2,1,97,1,0,0,0,0,0,0,0,0,12,6,5,12,0,0,0,0
6,61738,3,1,0,13,9,0,1,14,0,2,0,6,6,12,481,12481,40,2005,3FRNF65925V1,3,F,R,N,F,6,5,9,2,5,V,1,0,6,220114,06220114,2,1,97,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
6,61755,2,1,4,31,8,13,55,8,0,2,0,6,6,12,481,12481,31,2011,1FT7W2BT5BEB,1,F,T,7,W,2,B,T,5,B,E,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,61755,3,1,0,31,8,13,55,8,0,3,0,6,6,12,481,12481,31,2004,1FDXF46S94ED,1,F,D,X,F,4,6,S,9,4,E,D,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,9,12,0,0,0,0
6,61757,2,1,0,1,8,1,29,14,0,2,0,12,6,12,481,12481,31,2000,1FDAW57F7YEC,1,F,D,A,W,5,7,F,7,Y,E,C,9,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,9,9,12,0,0,0,0
6,61806,2,1,0,24,1,12,10,14,0,2,0,6,6,49,49,49049,6,2011,JTLZE4FEXB11,J,T,L,Z,E,4,F,E,X,B,1,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,61806,3,1,0,24,1,12,10,14,0,2,0,6,6,41,471,41471,30,1998,4F4ZR17X4WTM,4,F,4,Z,R,1,7,X,4,W,T,M,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,61816,2,1,0,5,6,15,3,14,0,2,0,6,6,12,461,12461,21,2000,1FDWE35L0YHA,1,F,D,W,E,3,5,L,0,Y,H,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,5,12,0,0,0,0
6,61831,2,1,0,12,8,12,1,33,0,3,0,6,6,49,422,49422,15,2012,5TDDY5G13CS0,5,T,D,D,Y,5,G,1,3,C,S,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
6,61887,3,2,1,14,2,21,33,12,6,2,0,6,6,12,402,12402,14,2011,1FMCU0D76BKB,1,F,M,C,U,0,D,7,6,B,K,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,61893,2,1,0,20,11,5,21,14,0,2,0,6,6,82,881,82881,66,2009,1FUJGLDR89LA,1,F,U,J,G,L,D,R,8,9,L,A,1,77,777777777,77777777777,3,6,98,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0
6,61907,3,2,0,17,10,19,30,12,6,3,0,6,6,55,35,55035,9,2004,KMHDN46D14U8,K,M,H,D,N,4,6,D,1,4,U,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,4,2,5,18,0,0,0,0
6,61925,4,3,0,6,12,12,15,12,2,2,0,6,6,20,431,20431,16,1999,3GNEC16R3XG1,3,G,N,E,C,1,6,R,3,X,G,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,2,5,12,0,0,0,0
6,61927,2,1,0,12,10,0,45,33,0,3,0,6,6,49,422,49422,15,2004,5TDZT38A74S2,5,T,D,Z,T,3,8,A,7,4,S,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,4,5,12,0,0,0,0
6,61927,3,1,0,12,10,0,45,33,0,3,0,6,6,12,481,12481,31,2002,1FTRW07622KE,1,F,T,R,W,0,7,6,2,2,K,E,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
6,61937,2,1,0,7,6,21,8,14,0,2,0,6,6,49,47,49047,6,2004,2T1KR32E84C2,2,T,1,K,R,3,2,E,8,4,C,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,12,0,0,0,0
6,61937,3,1,0,7,6,21,8,14,0,2,0,6,6,9,20,9020,4,1997,1P3ES47C9VD2,1,P,3,E,S,4,7,C,9,V,D,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,61955,2,1,2,9,11,18,10,38,0,3,0,6,6,12,461,12461,21,1988,1FTFE24Y4JHB,1,F,T,F,E,2,4,Y,4,J,H,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,83,6,2,12,0,0,0,0
6,61966,2,1,0,19,11,20,25,1,0,2,0,6,6,32,44,32044,4,2001,WAUML54D61N0,W,A,U,M,L,5,4,D,6,1,N,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
6,62060,2,1,0,13,7,11,8,1,0,2,0,6,6,49,401,49401,14,1988,JT3VN66WXJ00,J,T,3,V,N,6,6,W,X,J,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,14,0,5,12,0,0,0,0
6,62061,2,1,0,31,10,1,10,14,0,2,0,6,6,59,31,59031,4,2004,JTHBA30G7400,J,T,H,B,A,3,0,G,7,4,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,2,5,12,0,0,0,0
6,62076,3,2,0,29,12,14,59,12,6,2,0,6,6,20,2,20002,4,2003,1G1ND52J23M5,1,G,1,N,D,5,2,J,2,3,M,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,4,5,12,0,0,0,0
6,62076,4,2,0,29,12,14,59,12,6,2,0,6,6,49,442,49442,20,2005,5TDZA22C15S2,5,T,D,Z,A,2,2,C,1,5,S,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
6,62081,2,1,0,9,11,17,20,14,0,2,0,6,6,20,471,20471,30,2000,1GCCT19W0Y81,1,G,C,C,T,1,9,W,0,Y,8,1,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,8,0,0,0,0
6,62098,2,1,0,29,11,12,6,8,0,2,0,6,6,49,40,49040,4,2009,4T1BE46K39U3,4,T,1,B,E,4,6,K,3,9,U,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,5,12,0,0,0,0
6,62125,2,1,1,5,9,2,18,14,0,2,0,6,6,87,884,87884,66,1982,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,1,57,1708801,571708801,3,6,98,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
6,62169,2,1,0,3,12,5,31,14,0,2,0,6,6,20,461,20461,21,2011,1GCZGUCG4B11,1,G,C,Z,G,U,C,G,4,B,1,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,62169,3,1,0,3,12,5,31,14,0,2,0,6,6,37,32,37032,2,2005,1HGCM81685A0,1,H,G,C,M,8,1,6,8,5,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
6,62169,4,1,0,3,12,5,31,14,0,2,0,6,6,2,407,2407,14,2008,1J8FT28088D7,1,J,8,F,T,2,8,0,8,8,D,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,62200,2,1,0,20,12,23,14,43,0,3,0,6,6,55,35,55035,4,2003,KMHDN45D53U5,K,M,H,D,N,4,5,D,5,3,U,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0
6,62218,2,1,0,11,6,16,52,14,0,2,0,6,6,35,47,35047,4,2005,1N4BL11D95N4,1,N,4,B,L,1,1,D,9,5,N,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,4,5,12,0,0,0,0
6,62224,2,1,0,25,7,17,40,14,0,2,0,6,6,20,481,20481,31,2001,2GCEC19T2112,2,G,C,E,C,1,9,T,2,1,1,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,2,5,12,0,0,0,0
6,62224,3,1,0,25,7,17,40,14,0,2,0,6,6,37,32,37032,4,1992,JHMCB7654NC0,J,H,M,C,B,7,6,5,4,N,C,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,62283,2,1,0,26,12,18,15,14,0,2,0,6,6,63,32,63032,4,2002,KNADC1236261,K,N,A,D,C,1,2,3,6,2,6,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,12,0,0,0,0
6,62283,3,1,0,26,12,18,15,14,0,2,0,6,6,55,35,55035,4,2003,KMHDN45D63U6,K,M,H,D,N,4,5,D,6,3,U,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
6,62294,2,1,1,18,2,17,14,33,0,2,0,6,6,49,47,49047,6,2007,2T1KR30E17C6,2,T,1,K,R,3,0,E,1,7,C,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,62308,3,2,0,8,3,23,20,12,6,3,0,39,6,20,25,20025,4,2011,1G1PE5S99B72,1,G,1,P,E,5,S,9,9,B,7,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
6,62309,2,2,0,28,12,17,28,14,0,2,0,6,6,12,481,12481,31,2001,1FTZX172X1NB,1,F,T,Z,X,1,7,2,X,1,N,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,12,0,0,0,0
6,62320,3,2,0,13,4,9,3,33,0,3,0,6,6,42,48,42048,4,2001,WDBJF70J61B2,W,D,B,J,F,7,0,J,6,1,B,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,4,2,5,12,0,0,0,0
6,62323,2,1,0,25,9,6,55,14,0,2,0,6,6,12,16,12016,4,2011,2FABP7BV7BX1,2,F,A,B,P,7,B,V,7,B,X,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
6,62323,3,1,1,25,9,6,55,14,0,2,0,6,6,49,40,49040,4,2005,JTDBE32K6530,J,T,D,B,E,3,2,K,6,5,3,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,62395,2,1,1,8,8,2,12,45,0,4,0,6,3,82,881,82881,63,2008,1FVACXDT08HA,1,F,V,A,C,X,D,T,0,8,H,A,0,77,777777777,77777777777,3,1,97,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,62425,3,2,0,18,10,19,55,12,6,2,0,6,6,37,32,37032,4,1993,JHMCB7554PC0,J,H,M,C,B,7,5,5,4,P,C,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,62425,4,2,0,18,10,19,55,12,6,3,0,6,6,35,471,35471,30,1987,JN6ND11S5HW0,J,N,6,N,D,1,1,S,5,H,W,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,6,5,12,0,0,0,0
6,62444,2,1,0,31,10,1,24,33,0,3,0,6,6,34,35,34035,4,2001,WBADN53431GC,W,B,A,D,N,5,3,4,3,1,G,C,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,83,4,5,12,0,0,0,0
6,62444,3,1,0,31,10,1,24,33,0,3,0,6,6,34,34,34034,2,1998,WBABK8320WEY,W,B,A,B,K,8,3,2,0,W,E,Y,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,4,5,12,0,0,0,0
6,62449,4,3,0,12,9,12,21,12,6,3,0,6,6,59,34,59034,4,2007,JTHBE96S1700,J,T,H,B,E,9,6,S,1,7,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,12,0,0,0,0
6,62449,5,3,0,12,9,12,21,12,6,3,0,6,6,37,32,37032,9,2011,1HGCP3F72BA0,1,H,G,C,P,3,F,7,2,B,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,2,3,14,0,0,0,0
6,62449,6,3,0,12,9,12,21,12,6,3,0,6,6,12,24,12024,6,2013,2FMDK3K96DBA,2,F,M,D,K,3,K,9,6,D,B,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,4,4,3,14,0,0,0,0
6,62449,7,3,0,12,9,12,21,12,6,3,0,6,6,58,39,58039,6,2005,JNRAS08U45X1,J,N,R,A,S,0,8,U,4,5,X,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,14,0,0,0,0
6,62449,8,3,0,12,9,12,21,12,6,3,0,6,6,12,25,12025,6,2013,2FMGK5B80DBD,2,F,M,G,K,5,B,8,0,D,B,D,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,14,0,0,0,0
6,62475,2,1,0,20,12,22,33,33,0,2,0,6,6,49,401,49401,14,1988,JT3VN66W6J00,J,T,3,V,N,6,6,W,6,J,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,62481,2,1,0,25,10,2,16,1,0,2,0,6,6,49,46,49046,5,2011,JTDKN3DU0B03,J,T,D,K,N,3,D,U,0,B,0,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
6,62491,3,2,0,13,12,17,20,12,6,2,0,6,6,98,705,98705,80,2001,LALMA9S291H0,L,A,L,M,A,9,S,2,9,1,H,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0
6,62491,4,2,0,13,12,17,20,12,6,2,0,6,6,35,401,35401,14,1998,JN8AR05Y5WW2,J,N,8,A,R,0,5,Y,5,W,W,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,6,2,12,0,0,0,0
6,62491,5,2,0,13,12,17,20,12,6,2,0,6,6,58,38,58038,4,2007,JNKAY01E57M3,J,N,K,A,Y,0,1,E,5,7,M,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,12,0,0,0,0
6,62491,6,2,0,13,12,17,20,12,6,2,0,4,6,41,471,41471,30,2002,1GCEC19W02Z1,1,G,C,E,C,1,9,W,0,2,Z,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
6,62495,2,1,0,18,12,2,36,59,0,3,0,6,6,20,850,20850,73,1989,1GBKP37WXK33,1,G,B,K,P,3,7,W,X,K,3,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,5,12,0,0,0,0
6,62536,2,1,0,7,1,18,20,8,0,2,0,6,6,52,47,52047,6,2013,JA4JT5AX5DU0,J,A,4,J,T,5,A,X,5,D,U,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,8,0,0,0,0
6,62543,2,1,0,24,9,14,20,8,0,2,0,6,6,12,17,12017,9,2001,1FAFP55U81A2,1,F,A,F,P,5,5,U,8,1,A,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,4,5,12,0,0,0,0
6,62543,3,1,0,24,9,14,20,8,0,2,0,6,6,23,441,23441,20,1997,1GKDM19W0VB5,1,G,K,D,M,1,9,W,0,V,B,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0
6,62579,3,2,0,20,6,9,25,12,6,2,0,6,6,37,31,37031,2,1995,2HGEJ122XSH5,2,H,G,E,J,1,2,2,X,S,H,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,62587,2,1,0,29,10,23,59,8,0,2,0,32,6,49,472,49472,30,2011,5TFMU4FN6BX0,5,T,F,M,U,4,F,N,6,B,X,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,4,5,12,0,0,0,0
6,62606,3,2,0,15,12,3,38,12,1,2,0,6,6,12,481,12481,31,2004,3FRWF65S84V6,3,F,R,W,F,6,5,S,8,4,V,6,1,99,999999999,99999999999,3,4,96,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
6,62642,4,3,0,22,10,13,30,12,6,3,0,6,6,98,706,98706,80,2011,3JBKKCP17BJ0,3,J,B,K,K,C,P,1,7,B,J,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
6,62649,2,1,0,17,8,16,40,14,0,2,0,6,6,23,481,23481,31,1997,1GTEC19R0VE5,1,G,T,E,C,1,9,R,0,V,E,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,62652,2,1,0,15,9,17,26,8,0,3,0,6,6,12,481,12481,31,2001,1FTNF20L81EA,1,F,T,N,F,2,0,L,8,1,E,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,62672,2,1,0,28,12,13,14,33,0,3,0,6,6,41,37,41037,4,1987,JM1GC2219H11,J,M,1,G,C,2,2,1,9,H,1,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,3,12,0,0,0,0
6,62680,2,1,0,9,12,22,30,39,0,3,0,6,6,12,481,12481,31,2006,1FTPX12536KD,1,F,T,P,X,1,2,5,3,6,K,D,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,62725,2,1,0,28,10,1,13,14,0,2,0,6,6,12,16,12016,4,2011,2FABP7BV5BX1,2,F,A,B,P,7,B,V,5,B,X,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,2,3,12,0,0,0,0
6,62775,3,2,0,9,7,11,2,12,6,2,0,37,6,37,31,37031,2,2011,1HGCS1B33BA0,1,H,G,C,S,1,B,3,3,B,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,5,12,0,0,0,0
6,62793,2,1,0,29,4,3,25,14,0,2,0,6,6,32,43,32043,4,2005,WAUJC68E15A1,W,A,U,J,C,6,8,E,1,5,A,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,62793,3,1,0,29,4,3,25,14,0,2,0,6,6,12,471,12471,30,2002,1FTYR10U62PB,1,F,T,Y,R,1,0,U,6,2,P,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,14,0,0,0,0
