STATE,ST_CASE,EVENTNUM,VEH_NO,VEventNum,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
17,170666,3,1,3,1,12,42,9999,77
17,170666,4,1,4,1,12,42,9999,77
17,170667,1,1,1,1,55,68,5555,55
17,170667,2,1,2,1,55,64,5555,55
17,170667,3,1,3,1,12,34,9999,77
17,170667,4,1,4,1,55,67,5555,55
17,170667,5,1,5,1,12,53,9999,77
17,170667,6,1,6,1,12,31,9999,77
17,170667,7,1,7,1,55,69,5555,55
17,170667,8,1,8,1,55,63,5555,55
17,170667,9,1,9,1,12,34,9999,77
17,170667,10,1,10,1,12,35,9999,77
17,170667,11,1,11,1,0,1,9999,77
17,170668,1,1,1,1,55,63,5555,55
17,170668,2,1,2,1,12,24,9999,77
17,170668,3,1,3,1,12,35,9999,77
17,170668,4,1,4,1,0,1,9999,77
17,170669,1,1,1,1,12,12,2,82
17,170669,1,2,1,1,12,12,2,82
17,170670,1,1,1,2,12,12,1,3
17,170670,1,2,1,2,12,12,1,3
17,170670,2,2,2,2,0,2,9999,77
17,170671,1,1,1,1,62,9,9999,77
17,170672,1,1,1,1,10,10,9999,77
17,170673,1,1,1,1,55,63,5555,55
17,170673,2,1,2,1,12,42,9999,77
17,170674,1,1,1,1,12,12,2,2
17,170674,1,2,1,1,12,12,2,2
17,170675,1,1,1,1,12,8,9999,77
17,170676,1,1,1,1,12,8,9999,77
17,170677,1,1,1,1,55,63,5555,55
17,170677,2,1,2,1,12,42,9999,77
17,170678,1,1,1,1,12,9,9999,77
17,170678,2,1,2,1,1,9,9999,77
17,170679,1,1,1,1,12,8,9999,77
17,170680,1,1,1,1,12,8,9999,77
17,170681,1,1,1,2,12,12,1,9
17,170681,2,1,2,1,55,63,5555,55
17,170681,3,1,3,1,0,1,9999,77
17,170681,4,1,4,1,12,43,9999,77
17,170681,1,2,1,2,12,12,1,9
17,170681,5,2,2,2,55,64,5555,55
17,170682,1,1,1,1,12,8,9999,77
17,170682,2,1,2,1,12,14,2,5
17,170682,2,2,1,1,12,14,2,5
17,170683,1,1,1,1,12,8,9999,77
17,170685,1,1,1,2,12,12,1,12
17,170685,1,2,1,2,12,12,1,12
17,170685,2,2,2,3,12,12,2,6
17,170685,2,3,1,3,12,12,2,6
17,170686,1,1,1,1,14,9,9999,77
17,170687,1,1,1,1,55,63,5555,55
17,170687,2,1,2,1,12,42,9999,77
17,170688,1,1,1,1,55,68,5555,55
17,170688,2,1,2,1,12,12,2,12
17,170688,2,2,1,1,12,12,2,12
17,170689,1,1,1,1,55,63,5555,55
17,170689,2,1,2,1,55,69,5555,55
17,170689,3,1,3,1,55,68,5555,55
17,170689,4,1,4,1,12,12,2,12
17,170689,5,1,5,1,55,63,5555,55
17,170689,6,1,6,1,12,34,9999,77
17,170689,4,2,1,1,12,12,2,12
17,170689,7,2,2,3,12,12,2,3
17,170689,9,2,3,2,55,64,5555,55
17,170689,11,2,4,2,6,35,9999,77
17,170689,7,3,1,3,12,12,2,3
17,170689,8,3,2,3,55,64,5555,55
17,170689,10,3,3,3,12,35,9999,77
17,170690,1,1,1,2,12,12,1,83
17,170690,1,2,1,2,12,12,1,83
17,170691,1,1,1,1,12,8,9999,77
17,170692,1,1,1,1,12,8,9999,77
17,170693,1,1,1,1,55,63,5555,55
17,170693,2,1,2,1,12,24,9999,77
17,170693,3,1,3,1,0,1,9999,77
17,170694,1,1,1,1,55,63,5555,55
17,170694,2,1,2,1,55,69,5555,55
17,170694,3,1,3,1,55,68,5555,55
17,170694,4,1,4,1,55,64,5555,55
17,170694,5,1,5,1,12,19,9999,77
17,170694,6,1,6,1,12,31,9999,77
17,170695,1,1,1,1,55,68,5555,55
17,170695,2,1,2,1,55,64,5555,55
17,170695,3,1,3,1,12,35,9999,77
17,170695,4,1,4,1,55,67,5555,55
17,170696,1,1,1,1,12,12,2,12
17,170696,1,2,1,1,12,12,2,12
17,170697,1,1,1,1,12,12,2,9
17,170697,1,2,1,1,12,12,2,9
17,170698,1,1,1,1,12,12,2,10
17,170698,1,2,1,1,12,12,2,10
17,170699,1,1,1,1,55,63,5555,55
17,170699,2,1,2,1,1,31,9999,77
17,170700,1,1,1,1,55,63,5555,55
17,170700,2,1,2,1,14,34,9999,77
17,170700,3,1,3,1,0,1,9999,77
17,170701,1,1,1,1,55,63,5555,55
17,170701,2,1,2,1,55,69,5555,55
17,170701,3,1,3,1,55,68,5555,55
17,170701,4,1,4,1,55,64,5555,55
17,170701,5,1,5,1,12,34,9999,77
17,170701,6,1,6,1,12,31,9999,77
17,170702,1,1,1,1,55,64,5555,55
17,170702,2,1,2,1,14,34,9999,77
17,170702,3,1,3,1,55,65,5555,55
17,170702,4,1,4,1,55,69,5555,55
17,170702,5,1,5,1,12,12,2,10
17,170702,6,1,6,1,55,64,5555,55
17,170702,5,2,1,1,12,12,2,10
17,170702,7,2,2,2,55,63,5555,55
17,170702,8,2,3,2,0,1,9999,77
17,170702,9,2,4,2,0,2,9999,77
17,170703,1,1,1,1,55,64,5555,55
17,170703,2,1,2,1,62,39,9999,77
17,170703,3,1,3,1,0,2,9999,77
17,170704,1,1,1,1,12,12,2,3
17,170704,3,1,2,1,55,63,5555,55
17,170704,1,2,1,1,12,12,2,3
17,170704,2,2,2,3,12,12,2,6
17,170704,4,2,3,2,55,64,5555,55
17,170704,2,3,1,3,12,12,2,6
17,170705,1,1,1,1,55,63,5555,55
17,170705,2,1,2,1,14,34,9999,77
17,170705,3,1,3,1,0,1,9999,77
17,170705,4,1,4,1,9,25,9999,77
17,170706,1,1,1,2,12,12,1,9
17,170706,1,2,1,2,12,12,1,9
17,170707,1,1,1,1,55,64,5555,55
17,170707,2,1,2,1,12,30,9999,77
17,170708,1,1,1,1,55,63,5555,55
17,170708,2,1,2,1,3,14,2,9
17,170708,2,2,1,1,3,14,2,9
17,170709,1,1,1,1,12,12,2,2
17,170709,2,1,2,1,0,1,9999,77
17,170709,1,2,1,1,12,12,2,2
17,170709,3,2,2,2,0,1,9999,77
17,170711,1,1,1,1,55,63,5555,55
17,170711,2,1,2,1,14,34,9999,77
17,170711,3,1,3,1,12,32,9999,77
17,170711,4,1,4,1,0,1,9999,77
17,170712,1,1,1,1,12,8,9999,77
17,170713,1,1,1,1,55,63,5555,55
17,170713,2,1,2,1,12,42,9999,77
17,170714,1,1,1,1,55,63,5555,55
17,170714,2,1,2,1,14,33,9999,77
17,170714,3,1,3,1,55,69,5555,55
17,170714,4,1,4,1,55,64,5555,55
17,170714,5,1,5,1,0,1,9999,77
17,170714,6,1,6,1,55,65,5555,55
17,170714,7,1,7,1,55,69,5555,55
17,170714,8,1,8,1,12,12,2,12
17,170714,8,2,1,1,12,12,2,12
17,170715,1,1,1,1,55,68,5555,55
17,170715,2,1,2,1,12,12,2,12
17,170715,2,2,1,1,12,12,2,12
17,170716,1,1,1,1,55,63,5555,55
17,170716,2,1,2,1,0,1,9999,77
17,170717,1,1,1,1,55,68,5555,55
17,170717,2,1,2,1,12,12,2,12
17,170717,2,2,1,1,12,12,2,12
17,170718,1,1,1,1,12,12,2,6
17,170718,3,1,2,1,12,12,4,10
17,170718,1,2,1,1,12,12,2,6
17,170718,2,2,2,2,12,12,3,6
17,170718,2,3,1,2,12,12,3,6
17,170718,3,4,1,1,12,12,4,10
17,170718,4,4,2,4,12,12,5,6
17,170718,4,5,1,4,12,12,5,6
17,170718,5,5,2,5,12,12,6,6
17,170718,5,6,1,5,12,12,6,6
17,170719,1,1,1,1,55,68,5555,55
17,170719,2,1,2,1,55,64,5555,55
17,170719,3,1,3,1,55,68,5555,55
17,170719,4,1,4,1,55,63,5555,55
17,170719,5,1,5,1,14,34,9999,77
17,170719,6,1,6,1,0,1,9999,77
17,170720,1,1,1,1,55,63,5555,55
17,170720,2,1,2,1,12,35,9999,77
17,170720,3,1,3,1,0,1,9999,77
17,170721,1,1,1,1,2,12,2,2
17,170721,2,1,2,1,0,2,9999,77
17,170721,1,2,1,1,2,12,2,2
17,170721,3,2,2,2,55,64,5555,55
17,170721,4,2,3,2,12,34,9999,77
17,170722,1,1,1,1,55,63,5555,55
17,170722,2,1,2,1,14,33,9999,77
17,170722,3,1,3,1,9,42,9999,77
17,170722,4,1,4,1,6,43,9999,77
17,170723,1,1,1,1,55,68,5555,55
17,170723,2,1,2,1,12,12,2,12
17,170723,3,1,3,1,0,2,9999,77
17,170723,2,2,1,1,12,12,2,12
17,170724,1,1,1,1,12,9,9999,77
17,170725,1,1,1,1,12,8,9999,77
17,170725,2,1,2,1,1,14,2,6
17,170725,3,1,3,1,11,12,3,5
17,170725,2,2,1,1,1,14,2,6
17,170725,3,3,1,1,11,12,3,5
17,170726,1,1,1,1,12,8,9999,77
17,170727,1,1,1,1,14,33,9999,77
17,170727,2,1,2,1,0,1,9999,77
17,170727,3,1,3,1,12,12,2,9
17,170727,3,2,1,1,12,12,2,9
17,170728,1,1,1,1,55,64,5555,55
17,170728,2,1,2,1,1,30,9999,77
17,170729,1,1,1,1,12,8,9999,77
17,170729,2,1,2,1,11,8,9999,77
17,170730,1,1,1,1,55,63,5555,55
17,170730,2,1,2,1,14,34,9999,77
17,170730,3,1,3,1,12,42,9999,77
17,170730,4,1,4,1,0,1,9999,77
17,170731,1,1,1,1,12,12,2,6
17,170731,3,1,2,1,55,68,5555,55
17,170731,4,1,3,1,12,12,3,12
17,170731,1,2,1,1,12,12,2,6
17,170731,2,2,2,2,55,63,5555,55
17,170731,4,3,1,1,12,12,3,12
17,170732,1,1,1,2,12,12,1,9
17,170732,1,2,1,2,12,12,1,9
17,170733,1,1,1,1,12,8,9999,77
17,170734,1,1,1,1,12,12,2,12
17,170734,2,1,2,1,55,64,5555,55
17,170734,1,2,1,1,12,12,2,12
17,170734,3,2,2,2,55,63,5555,55
17,170735,1,1,1,1,55,63,5555,55
17,170735,2,1,2,1,12,30,9999,77
17,170735,3,1,3,1,0,2,9999,77
17,170736,1,1,1,1,12,9,9999,77
17,170737,1,1,1,2,12,12,1,9
17,170737,1,2,1,2,12,12,1,9
17,170738,1,1,1,1,55,63,5555,55
17,170738,2,1,2,1,0,1,9999,77
17,170739,1,1,1,1,55,68,5555,55
17,170739,2,1,2,1,12,12,2,12
17,170739,2,2,1,1,12,12,2,12
17,170740,1,1,1,1,55,64,5555,55
17,170740,2,1,2,1,9,32,9999,77
17,170740,3,1,3,1,55,68,5555,55
17,170740,4,1,4,1,55,63,5555,55
17,170740,5,1,5,1,12,34,9999,77
17,170740,6,1,6,1,0,1,9999,77
17,170741,1,1,1,1,55,63,5555,55
17,170741,2,1,2,1,12,42,9999,77
17,170742,1,1,1,1,55,63,5555,55
17,170742,2,1,2,1,12,30,9999,77
17,170742,3,1,3,1,12,46,9999,77
17,170743,1,1,1,1,0,1,9999,77
17,170744,1,1,1,1,1,8,9999,77
17,170745,1,1,1,2,12,12,1,9
17,170745,1,2,1,2,12,12,1,9
17,170745,2,2,2,2,55,70,5555,55
17,170746,1,1,1,1,55,68,5555,55
17,170746,2,1,2,1,12,12,2,12
17,170746,3,1,3,1,0,2,9999,77
17,170746,2,2,1,1,12,12,2,12
17,170746,4,2,2,2,0,2,9999,77
17,170747,1,1,1,2,12,12,1,9
17,170747,1,2,1,2,12,12,1,9
17,170748,1,1,1,1,12,12,2,9
17,170748,1,2,1,1,12,12,2,9
17,170748,2,2,2,2,12,12,3,9
17,170748,3,2,3,2,0,1,9999,77
17,170748,2,3,1,2,12,12,3,9
17,170749,1,1,1,1,55,63,5555,55
17,170749,2,1,2,1,14,34,9999,77
17,170749,3,1,3,1,0,1,9999,77
17,170750,1,1,1,2,12,12,1,5
17,170750,1,2,1,2,12,12,1,5
17,170750,2,2,2,2,0,1,9999,77
17,170751,1,1,1,1,12,9,9999,77
17,170752,1,1,1,1,55,64,5555,55
17,170752,2,1,2,1,55,63,5555,55
17,170752,3,1,3,1,12,32,9999,77
17,170752,4,1,4,1,0,1,9999,77
17,170754,1,1,1,1,55,63,5555,55
17,170754,2,1,2,1,12,42,9999,77
17,170756,1,1,1,2,12,12,1,2
17,170756,1,2,1,2,12,12,1,2
17,170756,2,2,2,2,12,12,3,12
17,170756,2,3,1,2,12,12,3,12
17,170757,1,1,1,1,55,63,5555,55
17,170757,2,1,2,1,0,1,9999,77
17,170757,3,1,3,1,12,43,9999,77
17,170758,1,1,1,1,55,68,5555,55
17,170758,2,1,2,1,55,64,5555,55
17,170758,3,1,3,1,55,67,5555,55
17,170758,4,1,4,1,2,34,9999,77
17,170758,5,1,5,1,0,1,9999,77
17,170759,1,1,1,1,12,12,2,6
17,170759,1,2,1,1,12,12,2,6
17,170759,2,2,2,2,55,63,5555,55
17,170759,3,2,3,2,2,30,9999,77
17,170760,1,1,1,1,3,8,9999,77
17,170761,1,1,1,1,55,63,5555,55
17,170761,2,1,2,1,12,33,9999,77
17,170761,3,1,3,1,55,67,5555,55
17,170761,4,1,4,1,12,42,9999,77
17,170762,1,1,1,1,55,63,5555,55
17,170762,2,1,2,1,12,53,9999,77
17,170762,3,1,3,1,55,69,5555,55
17,170762,4,1,4,1,55,68,5555,55
17,170762,5,1,5,1,55,64,5555,55
17,170762,6,1,6,1,12,43,9999,77
17,170762,7,1,7,1,0,1,9999,77
17,170763,1,1,1,1,12,12,2,6
17,170763,1,2,1,1,12,12,2,6
17,170763,2,2,2,2,0,2,9999,77
17,170764,1,1,1,1,55,68,5555,55
17,170764,2,1,2,1,12,12,2,3
17,170764,3,1,3,1,55,64,5555,55
17,170764,4,1,4,1,0,1,9999,77
17,170764,2,2,1,1,12,12,2,3
17,170764,5,2,2,2,55,64,5555,55
17,170764,6,2,3,2,0,1,9999,77
17,170765,1,1,1,1,55,63,5555,55
17,170765,2,1,2,1,0,1,9999,77
17,170766,1,1,1,1,12,8,9999,77
17,170767,1,1,1,2,12,12,1,3
17,170767,1,2,1,2,12,12,1,3
17,170768,1,1,1,2,12,12,1,3
17,170768,2,1,2,1,0,1,9999,77
17,170768,3,1,3,1,13,12,3,13
17,170768,5,1,4,1,0,2,9999,77
17,170768,1,2,1,2,12,12,1,3
17,170768,3,3,1,1,13,12,3,13
17,170768,4,3,2,3,0,2,9999,77
17,170769,1,1,1,2,12,12,1,3
17,170769,1,2,1,2,12,12,1,3
17,170770,1,1,1,1,12,12,2,6
17,170770,1,2,1,1,12,12,2,6
17,170771,1,1,1,1,55,63,5555,55
17,170771,2,1,2,1,55,69,5555,55
17,170771,3,1,3,1,55,64,5555,55
17,170771,4,1,4,1,14,34,9999,77
17,170771,5,1,5,1,0,1,9999,77
17,170772,1,1,1,1,55,68,5555,55
17,170772,2,1,2,1,12,12,2,12
17,170772,2,2,1,1,12,12,2,12
17,170773,1,1,1,2,12,12,1,3
17,170773,1,2,1,2,12,12,1,3
17,170774,1,1,1,1,55,64,5555,55
17,170774,2,1,2,1,14,35,9999,77
17,170774,3,1,3,1,12,42,9999,77
17,170775,1,1,1,1,55,68,5555,55
17,170775,2,1,2,1,12,12,2,12
17,170775,2,2,1,1,12,12,2,12
17,170776,1,1,1,1,55,64,5555,55
17,170776,2,1,2,1,12,42,9999,77
17,170776,3,1,3,1,0,2,9999,77
17,170777,1,1,1,1,12,8,9999,77
17,170778,1,1,1,1,55,68,5555,55
17,170778,2,1,2,1,55,64,5555,55
17,170778,3,1,3,1,12,42,9999,77
17,170778,4,1,4,1,14,35,9999,77
17,170779,1,1,1,1,55,63,5555,55
17,170779,2,1,2,1,12,31,9999,77
17,170780,1,1,1,1,10,8,9999,77
17,170780,2,2,1,2,12,8,9999,77
17,170780,3,3,1,3,14,8,9999,77
17,170781,1,1,1,1,12,8,9999,77
17,170782,1,1,1,1,55,64,5555,55
17,170782,2,1,2,1,12,31,9999,77
17,170782,3,1,3,1,0,1,9999,77
17,170783,1,1,1,1,55,64,5555,55
17,170783,2,1,2,1,14,41,9999,77
17,170783,3,1,3,1,12,31,9999,77
17,170783,4,1,4,1,55,67,5555,55
17,170783,5,1,5,1,14,58,9999,77
17,170783,6,1,6,1,12,42,9999,77
17,170783,7,1,7,1,55,67,5555,55
17,170783,8,1,8,1,14,58,9999,77
17,170783,9,1,9,1,0,1,9999,77
17,170783,10,1,10,1,98,19,9999,77
17,170784,1,1,1,1,12,8,9999,77
17,170785,1,1,1,1,55,64,5555,55
17,170785,2,1,2,1,14,34,9999,77
17,170785,3,1,3,1,12,31,9999,77
17,170785,4,1,4,1,0,1,9999,77
17,170786,1,1,1,1,55,63,5555,55
17,170786,2,1,2,1,0,1,9999,77
17,170786,3,1,3,1,13,42,9999,77
17,170787,1,1,1,1,12,12,2,3
17,170787,1,2,1,1,12,12,2,3
17,170788,1,1,1,1,55,64,5555,55
17,170788,2,1,2,1,12,18,9999,77
17,170789,1,1,1,1,55,63,5555,55
17,170789,2,1,2,1,14,21,9999,77
17,170789,3,1,3,1,18,54,2,12
17,170789,3,2,1,1,18,54,2,12
17,170790,1,1,1,1,55,64,5555,55
17,170790,2,1,2,1,14,35,9999,77
17,170790,3,1,3,1,0,1,9999,77
17,170791,1,1,1,1,55,64,5555,55
17,170791,2,1,2,1,11,23,9999,77
17,170791,3,1,3,1,11,25,9999,77
17,170791,4,1,4,1,14,35,9999,77
17,170791,5,1,5,1,0,1,9999,77
17,170792,1,1,1,1,12,12,2,3
17,170792,1,2,1,1,12,12,2,3
17,170793,1,1,1,1,55,63,5555,55
17,170793,2,1,2,1,11,8,9999,77
17,170793,3,1,3,1,55,69,5555,55
17,170793,4,1,4,1,55,63,5555,55
17,170794,1,1,1,1,55,63,5555,55
17,170794,2,1,2,1,55,69,5555,55
17,170794,3,1,3,1,55,68,5555,55
17,170794,4,1,4,2,12,12,1,3
17,170794,4,2,1,2,12,12,1,3
17,170795,1,1,1,1,55,63,5555,55
17,170795,2,1,2,1,12,42,9999,77
17,170796,1,1,1,1,12,8,9999,77
17,170797,1,1,1,1,55,63,5555,55
17,170797,2,1,2,1,12,30,9999,77
17,170797,3,1,3,1,0,1,9999,77
17,170797,4,1,4,1,0,2,9999,77
17,170798,1,1,1,1,55,64,5555,55
17,170798,2,1,2,1,55,69,5555,55
17,170798,3,1,3,1,55,63,5555,55
17,170798,4,1,4,1,14,32,9999,77
17,170798,5,1,5,1,55,67,5555,55
17,170798,6,1,6,1,0,1,9999,77
17,170798,7,1,7,1,14,42,9999,77
17,170798,8,1,8,1,0,2,9999,77
17,170799,1,1,1,1,55,63,5555,55
17,170799,2,1,2,1,12,31,9999,77
17,170799,3,1,3,1,3,35,9999,77
17,170799,4,1,4,1,0,1,9999,77
17,170799,5,1,5,1,0,3,9999,77
17,170800,1,1,1,1,3,9,9999,77
17,170801,1,1,1,1,12,12,2,6
17,170801,1,2,1,1,12,12,2,6
17,170802,1,1,1,1,12,8,9999,77
17,170803,1,1,1,1,12,8,9999,77
17,170804,1,1,1,1,55,64,5555,55
17,170804,2,1,2,1,9,14,2,11
17,170804,2,2,1,1,9,14,2,11
17,170805,1,1,1,1,2,9,9999,77
17,170806,1,1,1,1,12,8,9999,77
17,170807,1,1,1,1,11,12,2,2
17,170807,1,2,1,1,11,12,2,2
17,170807,2,2,2,2,12,12,3,6
17,170807,2,3,1,2,12,12,3,6
17,170807,3,3,2,3,12,12,4,6
17,170807,3,4,1,3,12,12,4,6
17,170808,1,1,1,1,12,8,9999,77
17,170809,1,1,1,1,12,12,2,3
17,170809,2,1,2,1,0,1,9999,77
17,170809,4,1,3,1,12,12,4,11
17,170809,1,2,1,1,12,12,2,3
17,170809,3,2,2,2,12,12,3,11
17,170809,3,3,1,2,12,12,3,11
17,170809,4,4,1,1,12,12,4,11
17,170810,1,1,1,1,12,8,9999,77
17,170811,1,1,1,1,12,8,9999,77
17,170812,1,1,1,1,12,8,9999,77
17,170813,1,1,1,2,12,12,1,83
17,170813,2,1,2,1,0,2,9999,77
17,170813,1,2,1,2,12,12,1,83
17,170813,3,2,2,2,0,2,9999,77
17,170814,1,1,1,1,11,8,9999,77
17,170815,1,1,1,1,12,8,9999,77
17,170816,1,1,1,1,55,64,5555,55
17,170816,2,1,2,1,55,69,5555,55
17,170816,3,1,3,1,55,64,5555,55
17,170816,4,1,4,1,14,34,9999,77
17,170816,5,1,5,1,9,30,9999,77
17,170817,1,1,1,1,55,64,5555,55
17,170817,2,1,2,1,55,65,5555,55
17,170817,3,1,3,1,55,69,5555,55
17,170817,4,1,4,1,12,12,2,12
17,170817,4,2,1,1,12,12,2,12
17,170818,1,1,1,1,55,63,5555,55
17,170818,2,1,2,1,55,69,5555,55
17,170818,3,1,3,1,55,64,5555,55
17,170818,4,1,4,1,0,1,9999,77
17,170819,1,1,1,1,61,12,2,81
17,170819,2,1,2,1,55,63,5555,55
17,170819,3,1,3,1,12,30,9999,77
17,170819,4,1,4,1,12,31,9999,77
17,170819,5,1,5,1,0,1,9999,77
17,170819,1,2,1,1,61,12,2,81
17,170820,1,1,1,2,12,12,1,9
17,170820,1,2,1,2,12,12,1,9
17,170821,1,1,1,1,55,63,5555,55
17,170821,2,1,2,1,0,1,9999,77
17,170822,1,1,1,1,55,63,5555,55
17,170822,2,1,2,1,55,67,5555,55
17,170822,3,1,3,1,5,17,9999,77
17,170822,4,1,4,1,12,31,9999,77
17,170823,1,1,1,1,12,8,9999,77
17,170824,1,1,1,1,55,64,5555,55
17,170824,2,1,2,1,12,25,9999,77
17,170824,3,1,3,1,12,30,9999,77
17,170825,1,1,1,1,12,8,9999,77
17,170826,1,1,1,1,55,63,5555,55
17,170826,2,1,2,1,9,30,9999,77
17,170826,3,1,3,1,0,1,9999,77
17,170827,1,1,1,1,55,68,5555,55
17,170827,2,1,2,1,11,12,2,8
17,170827,3,1,3,1,55,64,5555,55
17,170827,4,1,4,1,14,34,9999,77
17,170827,5,1,5,1,12,38,9999,77
17,170827,2,2,1,1,11,12,2,8
17,170827,6,2,2,2,55,68,5555,55
17,170827,7,2,3,2,12,12,3,9
17,170827,7,3,1,2,12,12,3,9
17,170828,1,1,1,1,55,63,5555,55
17,170828,2,1,2,1,12,42,9999,77
17,170829,1,1,1,1,55,63,5555,55
17,170829,2,1,2,1,12,42,9999,77
17,170830,1,1,1,1,55,63,5555,55
17,170830,2,1,2,1,12,24,9999,77
17,170830,3,1,3,1,55,69,5555,55
17,170830,4,1,4,1,55,68,5555,55
17,170830,5,1,5,1,55,64,5555,55
17,170830,6,1,6,1,81,42,9999,77
17,170830,7,1,7,1,83,42,9999,77
17,170830,8,1,8,1,0,1,9999,77
17,170831,1,1,1,1,55,63,5555,55
17,170831,2,1,2,1,12,31,9999,77
17,170832,1,1,1,1,12,12,2,6
17,170832,1,2,1,1,12,12,2,6
17,170833,1,1,1,1,12,8,9999,77
17,170835,1,1,1,1,55,63,5555,55
17,170835,2,1,2,1,55,69,5555,55
17,170835,3,1,3,1,55,64,5555,55
17,170835,4,1,4,1,12,35,9999,77
17,170835,5,1,5,1,0,1,9999,77
17,170836,1,1,1,1,55,63,5555,55
17,170836,2,1,2,1,12,8,9999,77
17,170836,3,1,3,1,12,8,9999,77
17,170836,4,1,4,1,12,8,9999,77
17,170836,5,1,5,1,12,19,9999,77
17,170837,1,1,1,1,14,8,9999,77
17,170838,1,1,1,1,55,68,5555,55
17,170838,2,1,2,1,55,64,5555,55
17,170838,3,1,3,1,6,21,9999,77
17,170838,4,1,4,1,0,2,9999,77
17,170839,1,1,1,1,55,63,5555,55
17,170839,2,1,2,1,14,34,9999,77
17,170839,3,1,3,1,12,42,9999,77
17,170840,1,1,1,1,55,68,5555,55
17,170840,2,1,2,1,81,12,2,12
17,170840,3,1,3,1,0,2,9999,77
17,170840,2,2,1,1,81,12,2,12
17,170841,1,1,1,1,55,68,5555,55
17,170841,2,1,2,2,12,12,1,3
17,170841,2,2,1,2,12,12,1,3
17,170842,1,1,1,1,55,64,5555,55
17,170842,2,1,2,1,12,34,9999,77
17,170842,3,1,3,1,0,1,9999,77
17,170844,1,1,1,1,55,68,5555,55
17,170844,2,1,2,1,12,12,2,12
17,170844,2,2,1,1,12,12,2,12
17,170845,1,1,1,1,55,68,5555,55
17,170845,2,1,2,1,55,64,5555,55
17,170845,3,1,3,1,14,32,9999,77
17,170845,4,1,4,1,9,30,9999,77
17,170845,5,1,5,1,0,2,9999,77
17,170846,1,1,1,1,55,63,5555,55
17,170846,2,1,2,1,12,42,9999,77
17,170847,1,1,1,1,12,8,9999,77
17,170848,1,1,1,2,12,12,1,63
17,170848,2,1,2,1,0,1,9999,77
17,170848,1,2,1,2,12,12,1,63
17,170849,1,1,1,1,55,63,5555,55
17,170849,2,1,2,1,2,34,9999,77
17,170849,3,1,3,1,0,1,9999,77
17,170850,1,1,1,1,55,64,5555,55
17,170850,2,1,2,1,55,69,5555,55
17,170850,3,1,3,1,55,63,5555,55
17,170850,4,1,4,1,55,64,5555,55
17,170850,5,1,5,1,12,32,9999,77
17,170850,6,1,6,1,55,67,5555,55
17,170850,7,1,7,1,0,1,9999,77
17,170851,1,1,1,1,12,8,9999,77
17,170851,2,1,2,1,55,63,5555,55
17,170851,3,1,3,1,82,30,9999,77
17,170851,4,1,4,1,0,1,9999,77
17,170851,5,1,5,1,61,19,9999,77
17,170852,1,1,1,2,12,12,1,9
17,170852,2,1,2,1,55,63,5555,55
17,170852,3,1,3,1,12,31,9999,77
17,170852,1,2,1,2,12,12,1,9
17,170853,1,1,1,1,55,63,5555,55
17,170853,2,1,2,1,14,32,9999,77
17,170854,1,1,1,1,55,63,5555,55
17,170854,2,1,2,1,14,33,9999,77
17,170854,3,1,3,1,12,31,9999,77
17,170855,1,1,1,1,12,8,9999,77
17,170856,1,1,1,1,55,63,5555,55
17,170856,2,1,2,1,14,34,9999,77
17,170856,3,1,3,1,12,42,9999,77
17,170857,1,1,1,1,55,63,5555,55
17,170857,2,1,2,1,0,1,9999,77
17,170858,1,1,1,1,55,63,5555,55
17,170858,2,1,2,1,0,1,9999,77
17,170859,1,1,1,1,55,63,5555,55
17,170859,2,1,2,1,14,33,9999,77
17,170859,3,1,3,1,81,42,9999,77
17,170859,4,1,4,1,61,42,9999,77
17,170860,1,1,1,1,55,63,5555,55
17,170860,2,1,2,1,14,33,9999,77
17,170860,3,1,3,1,12,43,9999,77
17,170860,4,1,4,1,0,1,9999,77
17,170861,1,1,1,1,55,63,5555,55
17,170861,2,1,2,1,12,42,9999,77
17,170861,3,1,3,1,0,1,9999,77
17,170861,4,1,4,1,0,2,9999,77
17,170862,1,1,1,1,0,1,9999,77
17,170863,1,1,1,1,62,10,9999,77
17,170864,1,1,1,1,55,68,5555,55
17,170864,2,1,2,1,55,64,5555,55
17,170864,3,1,3,1,12,34,9999,77
17,170864,4,1,4,1,55,67,5555,55
17,170864,5,1,5,1,0,1,9999,77
17,170865,1,1,1,1,12,9,9999,77
17,170866,1,1,1,1,55,64,5555,55
17,170866,2,1,2,1,12,42,9999,77
17,170867,1,1,1,1,12,12,2,12
17,170867,1,2,1,1,12,12,2,12
17,170868,1,1,1,1,12,8,9999,77
17,170869,1,1,1,1,12,12,2,9
17,170869,1,2,1,1,12,12,2,9
17,170869,2,2,2,2,55,63,5555,55
17,170869,3,2,3,2,12,38,9999,77
17,170870,1,1,1,1,12,8,9999,77
17,170871,1,1,1,1,12,15,9999,77
17,170872,1,1,1,2,12,12,1,81
17,170872,1,2,1,2,12,12,1,81
17,170873,1,1,1,1,55,64,5555,55
17,170873,2,1,2,1,12,57,9999,77
17,170873,3,1,3,1,0,1,9999,77
17,170874,1,1,1,2,12,12,1,83
17,170874,1,2,1,2,12,12,1,83
18,180001,1,1,1,1,55,68,5555,55
18,180001,2,1,2,1,12,12,2,12
18,180001,2,2,1,1,12,12,2,12
18,180001,3,2,2,2,55,63,5555,55
18,180002,1,1,1,1,55,63,5555,55
