STATE,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS
1,10046,2,1,0,8,1,14,18,1,0,3,0,1,6,49,401,49401,14,1996,JT3GM84R7T00,J,T,3,G,M,8,4,R,7,T,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,6,2,12,0,0,1,0
1,10075,2,1,2,18,1,7,47,14,0,2,0,28,6,23,401,23401,14,2006,1GKDS13S8622,1,G,K,D,S,1,3,S,8,6,2,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1
1,10106,2,1,0,19,2,22,0,53,0,3,0,1,6,12,401,12401,14,2002,1FMZU73KX2UD,1,F,M,Z,U,7,3,K,X,2,U,D,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,8,8,12,0,0,0,0
1,10120,2,1,0,7,3,7,51,5,0,3,0,1,6,12,471,12471,30,1994,1FTCR10A3RTA,1,F,T,C,R,1,0,A,3,R,T,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
1,10120,3,1,0,7,3,7,51,5,0,3,0,1,6,37,31,37031,4,1994,1HGEG8659RL0,1,H,G,E,G,8,6,5,9,R,L,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,12,0,0,0,0
1,10172,4,3,0,28,3,21,40,12,2,2,0,1,6,55,401,55401,14,2007,5NMSG13DX7H0,5,N,M,S,G,1,3,D,X,7,H,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,2,5,12,0,0,0,0
1,10262,2,1,0,13,5,14,7,5,0,3,0,91,6,49,32,49032,9,2006,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,8,8,12,0,0,0,0
1,10328,2,1,0,16,6,3,55,14,0,2,0,4,6,23,881,23881,62,2006,1GDG5C1G76F9,1,G,D,G,5,C,1,G,7,6,F,9,0,88,888888888,88888888888,2,1,1,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
1,10364,2,1,2,7,7,11,21,8,0,2,0,12,6,7,26,7026,4,2012,1C3CDZAB2CN1,1,C,3,C,D,Z,A,B,2,C,N,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
1,10417,2,1,0,28,7,6,55,14,0,2,0,13,6,87,881,87881,66,1996,1XP5DB8X7TD3,1,X,P,5,D,B,8,X,7,T,D,3,1,57,559370,57559370,3,6,1,1,0,0,0,0,0,0,0,0,6,8,8,12,0,0,0,0
1,10431,1,1,1,29,7,10,18,45,0,4,0,1,3,98,998,98998,93,9999,B9D2793,B,9,D,2,7,9,3,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,0,5,12,0,0,0,0
1,10460,2,1,0,23,8,0,30,1,0,3,0,1,6,49,32,49032,4,1995,1NXAE04B6SZ2,1,N,X,A,E,0,4,B,6,S,Z,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,4,5,12,0,0,0,0
1,10460,3,1,0,23,8,0,30,1,0,3,0,1,6,12,35,12035,4,1998,1FAFP6632WK2,1,F,A,F,P,6,6,3,2,W,K,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,4,5,12,0,0,0,0
1,10574,2,1,0,18,10,23,45,14,0,3,0,98,6,98,998,98998,93,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,99,999999999,99999999999,0,0,0,1,0,0,0,0,0,0,0,0,98,6,8,12,0,0,0,0
1,10596,2,1,0,27,10,0,19,14,0,2,0,1,6,59,33,59033,2,1995,JT8JZ31C9S00,J,T,8,J,Z,3,1,C,9,S,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
1,10601,2,1,0,18,10,23,27,14,0,2,0,12,6,37,31,37031,2,2001,1HGEM21571L0,1,H,G,E,M,2,1,5,7,1,L,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
1,10603,2,1,2,27,10,4,38,14,0,2,0,40,6,82,881,82881,66,2010,1FUJA6DR1ADA,1,F,U,J,A,6,D,R,1,A,D,A,1,57,53773,5753773,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
1,10620,2,1,0,3,11,1,10,30,0,3,0,91,6,38,401,38401,14,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,8,8,12,0,0,0,0
1,10624,2,1,0,6,11,19,32,8,0,2,0,92,6,20,421,20421,15,1999,1GNEC13R5XJ4,1,G,N,E,C,1,3,R,5,X,J,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,3,12,0,0,0,0
1,10656,2,1,0,30,11,8,30,59,0,2,0,1,6,35,50,35050,5,2009,3N1BC13E69L4,3,N,1,B,C,1,3,E,6,9,L,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0
1,10656,3,1,0,30,11,8,30,59,0,2,0,1,6,22,18,22018,4,2001,1G2NF52EX1C2,1,G,2,N,F,5,2,E,X,1,C,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
1,10672,2,1,0,30,11,18,10,32,0,3,0,1,6,84,881,84881,66,2006,2HSCNAPR96C2,2,H,S,C,N,A,P,R,9,6,C,2,1,57,759891,57759891,3,6,3,1,0,0,0,0,0,0,0,0,8,4,5,12,0,0,0,0
1,10719,2,1,1,16,11,11,52,45,0,4,0,1,3,12,880,12880,67,2006,1FTWW31P46EA,1,F,T,W,W,3,1,P,4,6,E,A,0,57,2401975,572401975,2,1,97,1,0,0,0,0,0,0,0,0,7,4,5,12,0,0,0,0
2,20002,2,1,0,18,1,12,29,45,0,4,0,2,3,98,998,98998,93,1995,9EJ00106,9,E,J,0,0,1,0,6,,,,,0,0,000000000,00000000000,8,0,0,1,0,0,0,0,0,0,0,0,6,2,5,45,0,0,0,0
4,40038,2,1,0,29,1,6,21,1,0,2,0,6,6,85,881,85881,66,2009,1XKADB9X79J2,1,X,K,A,D,B,9,X,7,9,J,2,1,57,784540,57784540,3,6,1,1,0,0,0,0,0,0,0,0,14,6,2,12,0,0,0,0
4,40106,2,2,1,11,3,14,42,14,0,2,0,4,6,82,881,82881,66,2009,1FUJA6CK79DA,1,F,U,J,A,6,C,K,7,9,D,A,1,57,1694333,571694333,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
4,40225,2,1,0,3,4,7,10,14,0,2,0,4,6,85,881,85881,66,2007,1XKWDB9X17R1,1,X,K,W,D,B,9,X,1,7,R,1,1,57,0479578,570479578,3,6,2,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
4,40236,2,1,0,18,4,16,41,14,0,2,0,4,6,7,442,7442,20,2010,2D4RN4DE9AR3,2,D,4,R,N,4,D,E,9,A,R,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,9,5,12,0,0,0,0
4,40254,2,1,0,17,4,19,39,14,0,2,0,8,6,12,481,12481,31,2010,1FTSX2BR8AEA,1,F,T,S,X,2,B,R,8,A,E,A,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,12,0,0,0,0
4,40270,3,2,1,6,5,17,10,12,1,2,0,4,6,12,16,12016,4,2008,2FAHP71V68X1,2,F,A,H,P,7,1,V,6,8,X,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,5,5,0,6,6,2,12,41,0,0,1
4,40270,4,2,0,6,5,17,10,12,1,2,0,4,6,12,481,12481,31,2010,1FTEW1CW1AFB,1,F,T,E,W,1,C,W,1,A,F,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,8,5,0,6,6,2,12,41,0,0,0
4,40270,5,2,0,6,5,17,10,12,1,2,0,4,6,12,17,12017,4,2013,1FAHP2L83DG1,1,F,A,H,P,2,L,8,3,D,G,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,5,5,0,6,6,2,12,41,0,0,0
4,40270,6,2,0,6,5,17,10,12,1,2,0,4,6,84,881,84881,63,1998,1HTSDADR3WH5,1,H,T,S,D,A,D,R,3,W,H,5,0,88,888888888,88888888888,3,1,96,1,0,0,0,0,0,7,5,0,6,6,2,12,41,0,0,0
4,40283,3,2,0,16,5,21,1,12,99,3,0,4,6,20,2,20002,4,2005,1G1ND52F95M2,1,G,1,N,D,5,2,F,9,5,M,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,6,5,73,0,0,0,0
4,40283,4,2,0,16,5,21,1,12,99,3,0,4,6,37,31,37031,4,1995,1HGEG8649SL0,1,H,G,E,G,8,6,4,9,S,L,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,73,0,0,0,0
4,40283,5,2,0,16,5,21,1,12,99,3,0,4,6,58,34,58034,4,1995,JNKAY21D1SM2,J,N,K,A,Y,2,1,D,1,S,M,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,6,5,73,0,0,0,0
4,40432,2,2,0,16,5,18,32,14,0,2,0,4,6,13,2,13002,2,1997,1LNLM92V5VY7,1,L,N,L,M,9,2,V,5,V,Y,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
4,40473,2,1,0,20,8,13,0,30,0,3,0,4,6,49,402,49402,14,2001,JTEGH20V4100,J,T,E,G,H,2,0,V,4,1,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5,73,0,0,0,0
4,40479,2,1,0,6,7,8,54,14,0,2,0,4,6,20,16,20016,4,2003,1G1JC52F6372,1,G,1,J,C,5,2,F,6,3,7,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
4,40758,2,1,0,24,11,3,21,30,0,3,0,99,6,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,8,12,0,0,0,0
4,40802,2,1,1,25,10,7,50,14,0,2,0,4,6,12,481,12481,31,2011,1FT7X2A61BEA,1,F,T,7,X,2,A,6,1,B,E,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,5,9,0,6,9,9,12,0,0,0,0
5,50021,1,1,0,15,1,17,24,8,0,3,0,5,6,12,881,12881,61,1991,1FDKF38G2MNA,1,F,D,K,F,3,8,G,2,M,N,A,5,77,777777777,77777777777,2,1,12,1,0,0,0,0,0,0,0,0,7,6,2,14,0,0,0,0
5,50021,2,1,1,15,1,17,24,8,0,3,0,47,6,51,47,51047,4,2003,YV1RS61T3322,Y,V,1,R,S,6,1,T,3,3,2,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,6,2,14,0,0,0,0
5,50042,2,1,0,5,2,14,24,14,0,2,0,5,6,82,881,82881,66,1994,1FUYDCXB7RP4,1,F,U,Y,D,C,X,B,7,R,P,4,1,57,1868643AR,571868643AR,3,6,3,1,0,0,0,0,0,0,0,0,7,4,5,12,0,0,0,0
5,50094,2,1,0,23,3,20,10,14,0,3,0,0,6,7,472,7472,31,2002,1D7HU18Z52S6,1,D,7,H,U,1,8,Z,5,2,S,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,4,8,14,0,0,0,0
5,50094,3,1,0,23,3,20,10,14,0,3,0,0,6,7,472,7472,31,2000,1B7GL22X0YS6,1,B,7,G,L,2,2,X,0,Y,S,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,6,8,19,0,0,0,0
5,50128,2,1,0,16,4,22,13,8,0,3,0,0,6,98,998,98998,93,2008,000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,77,777777777,77777777777,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
5,50146,2,1,0,2,5,0,32,14,0,3,0,5,6,12,17,12017,4,2012,1FAHP2EW0CG1,1,F,A,H,P,2,E,W,0,C,G,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,6,5,14,0,0,0,0
5,50146,3,1,0,2,5,0,32,14,0,3,0,0,6,12,23,12023,4,2011,3FAHP0JA7BR2,3,F,A,H,P,0,J,A,7,B,R,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,0,5,14,0,0,0,0
5,50146,4,1,0,2,5,0,32,14,0,3,0,0,6,12,422,12422,15,2001,1FMPU16L91LA,1,F,M,P,U,1,6,L,9,1,L,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,4,5,14,0,0,0,0
5,50193,3,2,0,7,6,16,43,12,8,3,0,91,6,6,441,6441,20,1998,1C4GP64L5WB6,1,C,4,G,P,6,4,L,5,W,B,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,8,8,14,0,0,0,0
5,50193,4,2,0,7,6,16,43,12,8,3,0,91,6,9,2,9002,9,1972,RH23M2G18944,R,H,2,3,M,2,G,1,8,9,4,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,8,8,14,0,0,0,0
5,50253,2,1,0,17,7,20,52,14,0,3,0,91,6,12,481,12481,31,1996,1FTEX14H9TKA,1,F,T,E,X,1,4,H,9,T,K,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,8,8,12,0,0,0,0
5,50330,2,1,1,22,9,21,32,14,0,2,0,5,6,12,402,12402,14,2003,1FMYU93153KC,1,F,M,Y,U,9,3,1,5,3,K,C,9,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,8,8,14,0,0,0,0
5,50330,3,1,0,22,9,21,32,14,0,3,0,5,6,12,401,12401,14,1993,1FMDU34X3PUC,1,F,M,D,U,3,4,X,3,P,U,C,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,8,14,0,0,0,0
5,50331,1,1,1,26,9,3,30,14,0,2,0,34,6,85,881,85881,66,1992,1XKDDB9X4NS5,1,X,K,D,D,B,9,X,4,N,S,5,1,57,02413826,5702413826,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
5,50367,2,1,0,25,10,15,10,42,0,3,0,40,6,55,41,55041,2,2012,KMHHT6KD8CU0,K,M,H,H,T,6,K,D,8,C,U,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,5,12,0,0,0,0
5,50385,1,1,1,3,11,1,0,14,0,2,0,17,6,35,50,35050,5,2012,3N1BC1CP8CK2,3,N,1,B,C,1,C,P,8,C,K,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1
5,50398,2,1,0,10,11,5,3,1,0,3,0,92,6,7,482,7482,31,2013,3C6UR5CL1DG5,3,C,6,U,R,5,C,L,1,D,G,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,4,5,12,0,0,0,0
5,50398,3,1,0,10,11,5,3,1,0,3,0,92,6,7,27,7027,6,2014,3C4PDCBG3ET1,3,C,4,P,D,C,B,G,3,E,T,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0
5,50402,2,1,0,14,11,4,7,14,0,3,0,48,6,87,881,87881,66,2001,1XP7DB9X31D5,1,X,P,7,D,B,9,X,3,1,D,5,1,57,1602039TX,571602039TX,3,6,1,1,0,0,0,0,0,0,0,0,6,4,5,55,0,0,0,0
5,50410,1,1,1,20,11,8,26,14,0,3,0,47,6,51,881,51881,66,2007,4V4NC9GH27N4,4,V,4,N,C,9,G,H,2,7,N,4,1,57,12345,5712345,3,6,1,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
5,50432,2,1,0,11,12,23,15,14,0,3,0,92,6,84,890,84890,66,1992,1HSHGCTR2NH3,1,H,S,H,G,C,T,R,2,N,H,3,1,57,2073492,572073492,3,6,3,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
6,60006,2,1,0,3,1,18,8,14,0,2,0,6,6,49,472,49472,30,2003,5TESN92N23Z2,5,T,E,S,N,9,2,N,2,3,Z,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,12,0,0,0,0
6,60007,2,1,0,8,1,0,15,14,0,2,0,6,6,2,405,2405,14,2002,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,5,14,0,0,0,0
6,60007,3,1,0,8,1,0,15,14,0,2,0,53,6,2,405,2405,14,2002,1J4GL58K22W2,1,J,4,G,L,5,8,K,2,2,W,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,14,0,0,0,0
6,60007,4,1,0,8,1,0,15,14,0,2,0,6,6,49,472,49472,30,2008,3TMKU72N28M0,3,T,M,K,U,7,2,N,2,8,M,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,14,0,0,0,0
6,60030,2,1,0,10,1,6,38,8,0,2,0,6,6,12,481,12481,31,2001,1FTRW08W01KF,1,F,T,R,W,0,8,W,0,1,K,F,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,5,12,0,0,0,0
6,60033,2,1,0,12,1,4,17,14,0,2,0,6,6,30,40,30040,6,2011,3VWPL7AJ8BM6,3,V,W,P,L,7,A,J,8,B,M,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,60054,3,2,0,12,1,22,10,1,0,2,0,6,6,59,31,59031,4,1992,JT8VK13T6N00,J,T,8,V,K,1,3,T,6,N,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,2,5,12,0,0,0,0
6,60085,2,1,0,19,1,2,48,14,0,2,0,6,6,35,34,35034,3,1994,JN1RZ24D0RX5,J,N,1,R,Z,2,4,D,0,R,X,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,60085,3,1,0,19,1,2,48,14,0,2,0,6,6,12,471,12471,40,2003,1FDWF36S53ED,1,F,D,W,F,3,6,S,5,3,E,D,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
6,60085,4,1,0,19,1,2,48,14,0,2,0,6,6,59,32,59032,4,1998,JT8BH28F4W01,J,T,8,B,H,2,8,F,4,W,0,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
6,60085,5,1,0,19,1,2,48,14,0,2,0,6,6,2,404,2404,14,1996,1J4FX58SXTC3,1,J,4,F,X,5,8,S,X,T,C,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,60086,2,1,1,19,1,4,10,14,0,2,0,6,6,49,38,49038,2,1996,JT2AC52L5T01,J,T,2,A,C,5,2,L,5,T,0,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
6,60086,3,1,0,19,1,4,10,14,0,2,0,96,6,20,441,20441,20,1990,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,60233,2,1,0,22,1,18,21,8,0,2,0,6,6,55,402,55402,14,2012,KM8JU3AC9CU3,K,M,8,J,U,3,A,C,9,C,U,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
6,60234,2,1,1,3,2,4,0,14,0,2,0,6,6,82,881,82881,66,2012,1FUJGLDR1CSB,1,F,U,J,G,L,D,R,1,C,S,B,1,57,365600,57365600,3,6,1,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
6,60269,2,1,1,26,2,11,0,14,0,2,0,6,6,85,881,85881,63,2006,1NKWL50X46R1,1,N,K,W,L,5,0,X,4,6,R,1,0,6,2810,062810,3,2,5,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,60303,2,1,0,12,3,18,2,1,0,3,0,6,6,12,850,12850,65,1990,1FDKE30G7LHB,1,F,D,K,E,3,0,G,7,L,H,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,5,16,0,0,0,0
6,60321,2,1,0,6,3,15,15,14,0,3,0,6,6,51,881,51881,66,2012,4V4NC9EH0CN5,4,V,4,N,C,9,E,H,0,C,N,5,1,57,1452345,571452345,3,6,1,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,60330,2,1,0,13,3,10,45,8,0,2,0,6,6,35,47,35047,4,2003,1N4AL11D33C1,1,N,4,A,L,1,1,D,3,3,C,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,4,5,12,0,0,0,0
6,60330,3,1,0,13,3,10,45,8,0,2,0,6,6,49,32,49032,4,2013,5YFBU4EE8DP1,5,Y,F,B,U,4,E,E,8,D,P,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,14,0,0,0,0
6,60351,3,2,0,16,3,20,2,12,6,2,0,6,6,23,441,23441,20,1996,1GDDM19W0TB5,1,G,D,D,M,1,9,W,0,T,B,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,60354,2,1,0,17,3,2,10,14,0,2,0,6,6,49,33,49033,1,1987,JT5ST62K1H71,J,T,5,S,T,6,2,K,1,H,7,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,60354,3,1,0,17,3,2,10,14,0,2,0,6,6,35,472,35472,30,2000,1N6ED27T6YC4,1,N,6,E,D,2,7,T,6,Y,C,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
6,60354,4,1,0,17,3,2,10,14,0,2,0,6,6,20,421,20421,15,2001,1GNEC13V81J2,1,G,N,E,C,1,3,V,8,1,J,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
6,60354,5,1,0,17,3,2,10,14,0,2,0,6,6,23,471,23471,30,1993,1GTCS14Z6P85,1,G,T,C,S,1,4,Z,6,P,8,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,3,12,0,0,0,0
6,60381,2,1,2,21,3,12,15,14,0,2,0,6,6,12,3,12003,2,2004,1FAFP40434F1,1,F,A,F,P,4,0,4,3,4,F,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1
6,60420,3,2,0,29,3,22,41,14,0,2,0,6,6,98,898,98898,78,1988,461BM1A11J10,4,6,1,B,M,1,A,1,1,J,1,0,0,99,999999999,99999999999,3,19,98,1,0,0,0,0,0,0,0,0,63,2,5,12,0,0,0,0
6,60425,2,1,0,11,2,20,54,14,0,2,0,6,6,85,881,85881,62,2008,2NKMHM6X18M2,2,N,K,M,H,M,6,X,1,8,M,2,0,6,229713,06229713,2,1,3,1,0,0,0,0,0,0,0,0,63,2,3,12,0,0,0,0
6,60438,2,1,0,30,3,12,49,14,0,2,0,6,6,6,52,6052,6,2004,3C4FY48B64T3,3,C,4,F,Y,4,8,B,6,4,T,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,60438,3,1,0,30,3,12,49,14,0,2,1,6,6,49,401,49401,14,1995,JT3VN29V3S00,J,T,3,V,N,2,9,V,3,S,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,60439,3,2,0,30,3,16,17,12,6,2,0,6,6,20,421,20421,15,2003,1GNEC13Z23R2,1,G,N,E,C,1,3,Z,2,3,R,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,12,0,0,0,0
6,60449,2,1,0,1,4,13,33,14,0,2,0,3,6,49,472,49472,40,2003,5TEVL52N13Z2,5,T,E,V,L,5,2,N,1,3,Z,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,4,5,12,0,0,0,0
6,60449,3,1,0,1,4,13,33,14,0,2,0,6,6,12,401,12401,14,1993,1FMDU34X8PUA,1,F,M,D,U,3,4,X,8,P,U,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,5,12,0,0,0,0
6,60449,4,1,0,1,4,13,33,14,0,2,0,13,6,12,850,12850,65,1997,1FDLE40S8VHB,1,F,D,L,E,4,0,S,8,V,H,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,5,12,0,0,0,0
6,60449,5,1,0,1,4,13,33,14,0,2,0,13,6,12,471,12471,30,2003,1FTYR44E23TA,1,F,T,Y,R,4,4,E,2,3,T,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,4,2,5,12,0,0,0,0
6,60458,2,1,0,3,4,9,45,38,0,3,0,6,6,7,482,7482,31,2011,1D7RB1CT1BS6,1,D,7,R,B,1,C,T,1,B,S,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,14,0,0,0,0
6,60458,3,1,0,3,4,9,45,38,0,3,0,6,6,59,403,59403,14,2011,2T2ZK1BA0BC0,2,T,2,Z,K,1,B,A,0,B,C,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,4,5,14,0,0,0,0
6,60506,2,1,0,12,4,12,50,43,0,2,0,6,6,23,481,23481,31,2006,1GTEC19V76Z2,1,G,T,E,C,1,9,V,7,6,Z,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,60526,3,2,0,9,4,9,25,12,2,3,0,6,6,18,18,18018,4,1998,1G4NJ52M2WC4,1,G,4,N,J,5,2,M,2,W,C,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
6,60557,2,1,0,23,4,13,3,8,0,2,0,48,6,98,850,98850,65,1994,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,3,12,0,0,0,0
