STATE,ST_CASE,EVENTNUM,VEH_NO,VEVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
13,130945,1,1,1,1,9,12,2,12
13,130945,2,1,2,1,0,1,9999,77
13,130945,1,2,1,1,9,12,2,12
13,130946,1,1,1,1,55,68,5555,55
13,130946,2,1,2,1,12,12,2,12
13,130946,2,2,1,1,12,12,2,12
13,130947,1,1,1,1,12,12,2,6
13,130947,1,2,1,1,12,12,2,6
13,130948,1,1,1,1,12,8,9999,77
13,130949,1,1,1,1,55,63,5555,55
13,130949,2,1,2,1,12,32,9999,77
13,130949,3,1,3,1,12,53,9999,77
13,130950,1,1,1,1,9,12,2,12
13,130950,1,2,1,1,9,12,2,12
13,130951,1,1,1,1,12,8,9999,77
13,130951,2,2,1,2,14,8,9999,77
13,130952,1,1,1,1,12,12,2,12
13,130952,1,2,1,1,12,12,2,12
13,130953,1,1,1,1,8,12,2,12
13,130953,1,2,1,1,8,12,2,12
13,130953,2,2,2,2,0,2,9999,77
13,130954,1,1,1,1,12,9,9999,77
13,130955,4,1,1,2,12,12,1,12
13,130955,1,2,1,2,55,63,5555,55
13,130955,2,2,2,2,55,69,5555,55
13,130955,3,2,3,2,55,68,5555,55
13,130955,4,2,4,2,12,12,1,12
13,130956,1,1,1,1,55,63,5555,55
13,130956,2,1,2,1,12,42,9999,77
13,130957,1,1,1,1,55,68,5555,55
13,130957,2,1,2,1,55,64,5555,55
13,130957,3,1,3,1,14,34,9999,77
13,130958,1,1,1,1,55,63,5555,55
13,130958,2,1,2,1,12,35,9999,77
13,130958,3,1,3,1,12,59,9999,77
13,130958,4,1,4,1,3,42,9999,77
13,130959,1,1,1,1,55,68,5555,55
13,130959,2,1,2,1,55,64,5555,55
13,130959,3,1,3,1,0,1,9999,77
13,130960,1,1,1,1,12,8,9999,77
13,130961,1,1,1,1,55,63,5555,55
13,130961,2,1,2,1,55,69,5555,55
13,130961,3,1,3,1,55,68,5555,55
13,130961,4,1,4,1,12,12,2,12
13,130961,4,2,1,1,12,12,2,12
13,130962,1,1,1,1,55,63,5555,55
13,130962,2,1,2,1,55,69,5555,55
13,130962,3,1,3,1,55,68,5555,55
13,130962,4,1,4,1,55,64,5555,55
13,130962,5,1,5,1,0,1,9999,77
13,130962,6,1,6,1,13,18,9999,77
13,130963,1,1,1,1,55,63,5555,55
13,130963,2,1,2,1,12,32,9999,77
13,130964,1,1,1,1,6,12,2,12
13,130964,1,2,1,1,6,12,2,12
13,130965,1,1,1,1,55,68,5555,55
13,130965,2,1,2,1,12,12,2,12
13,130965,2,2,1,1,12,12,2,12
13,130965,3,2,2,2,81,12,3,12
13,130965,3,3,1,2,81,12,3,12
13,130966,1,1,1,1,12,12,2,8
13,130966,2,1,2,1,0,2,9999,77
13,130966,1,2,1,1,12,12,2,8
13,130966,3,2,2,2,0,2,9999,77
13,130967,1,1,1,1,55,68,5555,55
13,130967,2,1,2,1,12,12,2,12
13,130967,2,2,1,1,12,12,2,12
13,130968,1,1,1,1,55,68,5555,55
13,130968,2,1,2,1,55,64,5555,55
13,130968,3,1,3,1,14,33,9999,77
13,130968,4,1,4,1,1,40,9999,77
13,130968,5,1,5,1,0,1,9999,77
13,130968,6,1,6,1,13,30,9999,77
13,130969,1,1,1,1,12,8,9999,77
13,130970,1,1,1,1,12,9,9999,77
13,130971,1,1,1,1,12,12,2,9
13,130971,1,2,1,1,12,12,2,9
13,130972,1,1,1,1,12,8,9999,77
13,130973,1,1,1,1,5,12,2,1
13,130973,2,1,2,1,55,68,5555,55
13,130973,1,2,1,1,5,12,2,1
13,130973,3,2,2,2,12,12,3,12
13,130973,3,3,1,2,12,12,3,12
13,130973,4,3,2,3,6,12,4,12
13,130973,4,4,1,3,6,12,4,12
13,130974,1,1,1,1,10,8,9999,77
13,130975,1,1,1,1,55,63,5555,55
13,130975,2,1,2,1,3,52,9999,77
13,130976,1,1,1,1,55,68,5555,55
13,130976,2,1,2,1,55,64,5555,55
13,130976,3,1,3,1,12,42,9999,77
13,130977,1,1,1,1,9,12,2,12
13,130977,2,1,2,1,1,12,3,12
13,130977,1,2,1,1,9,12,2,12
13,130977,2,3,1,1,1,12,3,12
13,130978,1,1,1,1,11,8,9999,77
13,130979,1,1,1,1,12,9,9999,77
13,130980,1,1,1,1,55,68,5555,55
13,130980,2,1,2,1,55,64,5555,55
13,130980,3,1,3,1,12,42,9999,77
13,130981,1,1,1,1,12,8,9999,77
13,130982,1,1,1,1,0,16,9999,77
13,130983,1,1,1,1,55,63,5555,55
13,130983,2,1,2,1,0,1,9999,77
13,130984,1,1,1,1,9,12,2,12
13,130984,1,2,1,1,9,12,2,12
13,130985,1,1,1,1,12,8,9999,77
13,130986,1,1,1,1,12,12,2,12
13,130986,1,2,1,1,12,12,2,12
13,130987,1,1,1,1,55,63,5555,55
13,130987,2,1,2,1,14,32,9999,77
13,130987,3,1,3,1,55,67,5555,55
13,130988,1,1,1,1,12,8,9999,77
13,130989,1,1,1,1,12,9,9999,77
13,130990,1,1,1,1,55,63,5555,55
13,130990,2,1,2,1,0,1,9999,77
13,130991,1,1,1,1,55,68,5555,55
13,130991,2,1,2,1,55,68,5555,55
13,130991,3,1,3,1,55,63,5555,55
13,130991,4,1,4,1,12,35,9999,77
13,130991,5,1,5,1,0,1,9999,77
13,130991,6,1,6,1,9,42,9999,77
13,130992,1,1,1,1,12,12,2,6
13,130992,2,1,2,1,11,12,3,5
13,130992,3,1,3,1,12,12,4,6
13,130992,1,2,1,1,12,12,2,6
13,130992,2,3,1,1,11,12,3,5
13,130992,3,4,1,1,12,12,4,6
13,130993,1,1,1,1,55,68,5555,55
13,130993,2,1,2,1,55,64,5555,55
13,130993,3,1,3,1,1,42,9999,77
13,130993,4,1,4,1,0,1,9999,77
13,130994,1,1,1,1,55,68,5555,55
13,130994,2,1,2,1,55,64,5555,55
13,130994,3,1,3,1,10,42,9999,77
13,130995,1,1,1,1,55,68,5555,55
13,130995,2,1,2,1,1,12,2,11
13,130995,2,2,1,1,1,12,2,11
13,130996,1,1,1,1,12,8,9999,77
13,130997,1,1,1,1,55,63,5555,55
13,130997,2,1,2,1,55,69,5555,55
13,130997,3,1,3,1,55,68,5555,55
13,130997,4,1,4,1,55,64,5555,55
13,130997,5,1,5,1,14,34,9999,77
13,130997,6,1,6,1,0,1,9999,77
13,130997,7,1,7,1,12,38,9999,77
13,130998,1,1,1,1,12,12,2,2
13,130998,1,2,1,1,12,12,2,2
13,131000,1,1,1,1,55,68,5555,55
13,131000,2,1,2,1,55,64,5555,55
13,131000,3,1,3,1,14,34,9999,77
13,131000,4,1,4,1,7,42,9999,77
13,131000,5,1,5,1,1,42,9999,77
13,131000,6,1,6,1,0,2,9999,77
13,131001,1,1,1,1,55,63,5555,55
13,131001,2,1,2,1,55,69,5555,55
13,131001,3,1,3,1,55,68,5555,55
13,131001,4,1,4,1,55,64,5555,55
13,131001,5,1,5,1,12,38,9999,77
13,131001,6,1,6,1,13,43,9999,77
13,131001,7,1,7,1,0,1,9999,77
13,131002,1,1,1,1,12,12,2,9
13,131002,1,2,1,1,12,12,2,9
13,131003,1,1,1,1,55,64,5555,55
13,131003,2,1,2,1,55,69,5555,55
13,131003,3,1,3,1,55,63,5555,55
13,131003,4,1,4,1,14,34,9999,77
13,131003,5,1,5,1,12,42,9999,77
13,131003,6,1,6,1,9,42,9999,77
13,131003,7,1,7,1,6,42,9999,77
13,131003,8,1,8,1,0,1,9999,77
13,131004,1,1,1,1,12,8,9999,77
13,131005,1,1,1,1,55,68,5555,55
13,131005,2,1,2,1,12,12,2,12
13,131005,2,2,1,1,12,12,2,12
13,131006,1,1,1,1,55,63,5555,55
13,131006,2,1,2,1,14,35,9999,77
13,131006,3,1,3,1,9,42,9999,77
13,131007,5,1,1,2,9,12,1,7
13,131007,6,1,2,1,0,1,9999,77
13,131007,1,2,1,2,55,64,5555,55
13,131007,2,2,2,2,11,24,9999,77
13,131007,3,2,3,2,55,69,5555,55
13,131007,4,2,4,2,6,12,3,12
13,131007,5,2,5,2,9,12,1,7
13,131007,7,2,6,3,12,12,2,99
13,131007,4,3,1,2,6,12,3,12
13,131007,7,3,2,3,12,12,2,99
13,131008,1,1,1,1,55,63,5555,55
13,131008,2,1,2,1,1,8,9999,77
13,131009,1,1,1,1,12,8,9999,77
13,131010,1,1,1,1,12,12,2,6
13,131010,1,2,1,1,12,12,2,6
13,131011,1,1,1,1,55,68,5555,55
13,131011,2,1,2,1,55,64,5555,55
13,131011,3,1,3,1,9,31,9999,77
13,131011,4,1,4,1,7,42,9999,77
13,131011,5,1,5,1,9,42,9999,77
13,131012,1,1,1,1,55,68,5555,55
13,131012,2,1,2,1,55,64,5555,55
13,131012,3,1,3,1,12,42,9999,77
13,131013,1,1,1,1,12,9,9999,77
13,131014,1,1,1,1,12,12,2,7
13,131014,2,1,2,1,2,12,3,12
13,131014,1,2,1,1,12,12,2,7
13,131014,2,3,1,1,2,12,3,12
13,131014,3,3,2,3,0,1,9999,77
13,131015,1,1,1,1,10,12,2,12
13,131015,2,1,2,1,55,63,5555,55
13,131015,4,1,3,3,18,54,1,99
13,131015,1,2,1,1,10,12,2,12
13,131015,5,2,2,2,0,1,9999,77
13,131015,3,3,1,3,55,60,5555,55
13,131015,4,3,2,3,18,54,1,99
13,131016,1,1,1,1,10,12,2,12
13,131016,1,2,1,1,10,12,2,12
13,131017,1,1,1,1,55,63,5555,55
13,131017,2,1,2,1,4,34,9999,77
13,131017,3,1,3,1,0,1,9999,77
13,131017,4,1,4,1,13,30,9999,77
13,131018,1,1,1,1,55,63,5555,55
13,131018,2,1,2,1,12,42,9999,77
13,131019,1,1,1,1,55,68,5555,55
13,131019,2,1,2,1,12,12,2,12
13,131019,2,2,1,1,12,12,2,12
13,131020,1,1,1,1,55,68,5555,55
13,131020,2,1,2,1,55,64,5555,55
13,131020,3,1,3,1,0,1,9999,77
13,131020,4,1,4,1,4,42,9999,77
13,131021,1,1,1,1,12,8,9999,77
13,131022,1,1,1,1,55,68,5555,55
13,131022,2,1,2,1,55,64,5555,55
13,131022,3,1,3,1,12,53,9999,77
13,131022,4,1,4,1,0,1,9999,77
13,131022,5,1,5,1,13,42,9999,77
13,131023,1,1,1,1,9,12,2,1
13,131023,1,2,1,1,9,12,2,1
13,131024,1,1,1,1,55,63,5555,55
13,131024,2,1,2,1,55,69,5555,55
13,131024,3,1,3,1,55,68,5555,55
13,131024,4,1,4,1,55,64,5555,55
13,131024,5,1,5,1,12,35,9999,77
13,131024,6,1,6,1,55,69,5555,55
13,131024,7,1,7,1,0,1,9999,77
13,131025,1,1,1,1,55,63,5555,55
13,131025,2,1,2,1,1,33,9999,77
13,131025,3,1,3,1,55,69,5555,55
13,131025,4,1,4,1,55,68,5555,55
13,131025,5,1,5,1,55,64,5555,55
13,131025,6,1,6,1,0,1,9999,77
13,131025,7,1,7,1,11,30,9999,77
13,131026,1,1,1,1,12,8,9999,77
13,131027,1,1,1,1,55,64,5555,55
13,131027,2,1,2,1,9,24,9999,77
13,131027,3,1,3,1,55,69,5555,55
13,131027,4,1,4,1,55,63,5555,55
13,131027,5,1,5,1,55,67,5555,55
13,131027,6,1,6,1,99,38,9999,77
13,131027,7,1,7,1,99,42,9999,77
13,131028,1,1,1,1,55,63,5555,55
13,131028,2,1,2,1,12,34,9999,77
13,131028,3,1,3,1,12,32,9999,77
13,131028,4,1,4,1,0,1,9999,77
13,131029,1,1,1,1,12,8,9999,77
13,131030,1,1,1,1,12,8,9999,77
13,131031,1,1,1,1,12,12,2,3
13,131031,1,2,1,1,12,12,2,3
13,131031,2,2,2,2,55,64,5555,55
13,131031,3,2,3,2,0,1,9999,77
13,131032,1,1,1,1,55,68,5555,55
13,131032,2,1,2,1,55,64,5555,55
13,131032,3,1,3,1,12,14,2,8
13,131032,3,2,1,1,12,14,2,8
13,131033,1,1,1,1,55,68,5555,55
13,131033,2,1,2,1,12,12,2,12
13,131033,4,1,3,1,6,12,3,5
13,131033,2,2,1,1,12,12,2,12
13,131033,3,3,1,3,55,68,5555,55
13,131033,4,3,2,1,6,12,3,5
13,131034,1,1,1,1,55,63,5555,55
13,131034,2,1,2,1,14,34,9999,77
13,131034,3,1,3,1,12,42,9999,77
13,131035,1,1,1,1,55,68,5555,55
13,131035,2,1,2,1,11,12,2,11
13,131035,2,2,1,1,11,12,2,11
13,131036,1,1,1,1,55,63,5555,55
13,131036,2,1,2,1,14,33,9999,77
13,131036,3,1,3,1,12,43,9999,77
13,131036,4,1,4,1,0,1,9999,77
13,131036,5,1,5,1,0,2,9999,77
13,131037,1,1,1,1,12,8,9999,77
13,131038,1,1,1,1,12,8,9999,77
13,131039,1,1,1,1,12,8,9999,77
13,131040,1,1,1,1,11,8,9999,77
13,131041,1,1,1,1,9,12,2,12
13,131041,1,2,1,1,9,12,2,12
13,131041,2,2,2,2,55,64,5555,55
13,131041,3,2,3,2,0,1,9999,77
13,131042,1,1,1,1,12,12,2,6
13,131042,1,2,1,1,12,12,2,6
13,131043,1,1,1,1,55,68,5555,55
13,131043,2,1,2,1,55,64,5555,55
13,131043,3,1,3,1,14,35,9999,77
13,131043,4,1,4,1,0,1,9999,77
13,131044,1,1,1,1,14,8,9999,77
13,131045,1,1,1,1,12,12,2,6
13,131045,2,1,2,1,2,12,3,6
13,131045,1,2,1,1,12,12,2,6
13,131045,3,2,2,2,55,63,5555,55
13,131045,4,2,3,2,12,38,9999,77
13,131045,2,3,1,1,2,12,3,6
13,131046,1,1,1,1,3,12,2,12
13,131046,1,2,1,1,3,12,2,12
13,131046,2,2,2,2,0,1,9999,77
13,131047,1,1,1,1,3,12,2,12
13,131047,1,2,1,1,3,12,2,12
13,131048,1,1,1,1,55,68,5555,55
13,131048,2,1,2,1,12,12,2,12
13,131048,2,2,1,1,12,12,2,12
13,131048,3,2,2,2,1,24,9999,77
13,131049,1,1,1,1,12,8,9999,77
13,131050,1,1,1,1,55,63,5555,55
13,131050,2,1,2,1,6,24,9999,77
13,131050,3,1,3,1,55,69,5555,55
13,131050,4,1,4,1,0,1,9999,77
13,131051,1,1,1,1,3,12,2,9
13,131051,2,1,2,1,55,68,5555,55
13,131051,6,1,3,1,10,12,4,12
13,131051,1,2,1,1,3,12,2,9
13,131051,3,2,2,2,55,68,5555,55
13,131051,4,2,3,2,5,12,3,1
13,131051,5,2,4,2,12,12,5,12
13,131051,4,3,1,2,5,12,3,1
13,131051,6,4,1,1,10,12,4,12
13,131051,5,5,1,2,12,12,5,12
13,131052,1,1,1,1,55,68,5555,55
13,131052,2,1,2,1,12,12,2,12
13,131052,2,2,1,1,12,12,2,12
13,131052,3,2,2,2,55,64,5555,55
13,131052,4,2,3,2,7,14,3,6
13,131052,4,3,1,2,7,14,3,6
13,131053,1,1,1,1,12,12,2,6
13,131053,4,1,2,1,12,12,5,6
13,131053,7,1,3,1,1,12,7,9
13,131053,1,2,1,1,12,12,2,6
13,131053,2,2,2,2,12,12,3,6
13,131053,2,3,1,2,12,12,3,6
13,131053,3,3,2,3,1,12,4,11
13,131053,3,4,1,3,1,12,4,11
13,131053,4,5,1,1,12,12,5,6
13,131053,5,5,2,5,12,12,6,6
13,131053,5,6,1,5,12,12,6,6
13,131053,6,6,2,6,12,12,7,6
13,131053,6,7,1,6,12,12,7,6
13,131053,7,7,2,1,1,12,7,9
13,131054,1,1,1,1,12,8,9999,77
13,131055,1,1,1,1,55,61,5555,55
13,131055,2,1,2,1,55,64,5555,55
13,131055,3,1,3,1,0,1,9999,77
13,131056,1,1,1,1,12,12,2,5
13,131056,1,2,1,1,12,12,2,5
13,131057,1,1,1,1,55,65,5555,55
13,131057,2,1,2,1,0,1,9999,77
13,131057,3,1,3,1,55,69,5555,55
13,131057,4,1,4,1,9,12,2,12
13,131057,4,2,1,1,9,12,2,12
13,131058,1,1,1,1,12,8,9999,77
13,131059,1,1,1,1,3,12,2,12
13,131059,1,2,1,1,3,12,2,12
13,131060,1,1,1,1,55,63,5555,55
13,131060,2,1,2,1,98,34,9999,77
13,131060,3,1,3,1,0,1,9999,77
13,131060,4,1,4,1,9,42,9999,77
13,131061,1,1,1,1,0,1,9999,77
13,131062,1,1,1,1,55,63,5555,55
13,131062,2,1,2,1,12,40,9999,77
13,131062,3,1,3,1,12,42,9999,77
13,131063,1,1,1,1,55,63,5555,55
13,131063,2,1,2,1,14,33,9999,77
13,131063,3,1,3,1,3,53,9999,77
13,131063,4,1,4,1,3,30,9999,77
13,131064,1,1,1,1,3,12,2,12
13,131064,1,2,1,1,3,12,2,12
13,131065,1,1,1,1,12,8,9999,77
13,131066,1,1,1,1,55,63,5555,55
13,131066,2,1,2,1,55,69,5555,55
13,131066,3,1,3,1,55,68,5555,55
13,131066,4,1,4,1,55,64,5555,55
13,131066,5,1,5,1,12,42,9999,77
13,131066,6,1,6,1,0,1,9999,77
13,131066,7,1,7,1,0,2,9999,77
13,131067,1,1,1,1,55,63,5555,55
13,131067,2,1,2,1,55,69,5555,55
13,131067,3,1,3,1,55,68,5555,55
13,131067,4,1,4,1,12,12,2,12
13,131067,7,1,5,3,12,12,1,61
13,131067,4,2,1,1,12,12,2,12
13,131067,5,2,2,2,55,63,5555,55
13,131067,6,2,3,2,0,1,9999,77
13,131067,7,3,1,3,12,12,1,61
13,131068,1,1,1,1,4,8,9999,77
13,131069,1,1,1,1,10,12,2,12
13,131069,1,2,1,1,10,12,2,12
13,131070,1,1,1,1,55,68,5555,55
13,131070,2,1,2,1,55,64,5555,55
13,131070,3,1,3,1,12,43,9999,77
13,131070,4,1,4,1,12,53,9999,77
13,131070,5,1,5,1,11,42,9999,77
13,131070,6,1,6,1,55,69,5555,55
13,131070,7,1,7,1,0,1,9999,77
13,131070,8,1,8,1,55,63,5555,55
13,131070,9,1,9,1,11,30,9999,77
13,131071,1,1,1,1,12,8,9999,77
13,131072,1,1,1,1,55,63,5555,55
13,131072,2,1,2,1,55,69,5555,55
13,131072,3,1,3,1,55,64,5555,55
13,131072,4,1,4,1,14,34,9999,77
13,131072,5,1,5,1,0,1,9999,77
13,131073,1,1,1,1,4,12,2,11
13,131073,2,1,2,1,6,24,9999,77
13,131073,1,2,1,1,4,12,2,11
13,131074,1,1,1,1,55,68,5555,55
13,131074,2,1,2,1,3,12,2,12
13,131074,2,2,1,1,3,12,2,12
13,131075,1,1,1,1,2,12,2,12
13,131075,1,2,1,1,2,12,2,12
13,131076,1,1,1,1,55,68,5555,55
13,131076,2,1,2,1,55,68,5555,55
13,131076,3,1,3,1,55,63,5555,55
13,131076,4,1,4,1,12,35,9999,77
13,131076,5,1,5,1,12,42,9999,77
13,131076,6,1,6,1,0,2,9999,77
13,131077,1,1,1,1,55,64,5555,55
13,131077,2,1,2,1,55,69,5555,55
13,131077,3,1,3,1,55,63,5555,55
13,131077,4,1,4,1,12,42,9999,77
13,131077,5,1,5,1,0,2,9999,77
13,131078,1,1,1,1,55,68,5555,55
13,131078,2,1,2,1,55,64,5555,55
13,131078,3,1,3,1,0,1,9999,77
13,131078,4,1,4,1,10,42,9999,77
13,131079,1,1,1,1,12,8,9999,77
13,131080,1,1,1,1,12,8,9999,77
13,131081,1,1,1,1,3,12,2,12
13,131081,2,1,2,1,1,12,3,12
13,131081,1,2,1,1,3,12,2,12
13,131081,2,3,1,1,1,12,3,12
13,131082,1,1,1,1,55,63,5555,55
13,131082,2,1,2,1,12,21,9999,77
13,131083,1,1,1,1,7,12,2,12
13,131083,1,2,1,1,7,12,2,12
13,131084,1,1,1,1,55,64,5555,55
13,131084,2,1,2,1,0,1,9999,77
13,131085,1,1,1,1,12,12,2,6
13,131085,1,2,1,1,12,12,2,6
13,131086,1,1,1,1,12,12,2,6
13,131086,2,1,2,1,0,1,9999,77
13,131086,1,2,1,1,12,12,2,6
13,131087,1,1,1,1,55,68,5555,55
13,131087,2,1,2,1,55,68,5555,55
13,131087,3,1,3,1,55,68,5555,55
13,131087,4,1,4,1,3,12,2,12
13,131087,4,2,1,1,3,12,2,12
13,131088,1,1,1,1,11,12,2,12
13,131088,1,2,1,1,11,12,2,12
13,131089,1,1,1,1,55,63,5555,55
13,131089,2,1,2,1,55,69,5555,55
13,131089,3,1,3,1,55,68,5555,55
13,131089,4,1,4,1,55,64,5555,55
13,131089,5,1,5,1,4,53,9999,77
13,131089,6,1,6,1,4,42,9999,77
13,131090,1,1,1,1,12,12,2,12
13,131090,1,2,1,1,12,12,2,12
13,131091,1,1,1,1,55,68,5555,55
13,131091,2,1,2,1,55,64,5555,55
13,131091,3,1,3,1,12,34,9999,77
13,131091,4,1,4,1,12,42,9999,77
13,131091,5,1,5,1,5,42,9999,77
13,131092,1,1,1,1,55,63,5555,55
13,131092,2,1,2,1,11,34,9999,77
13,131092,3,1,3,1,7,59,9999,77
13,131092,4,1,4,1,6,30,9999,77
13,131092,5,1,5,1,0,1,9999,77
13,131092,6,1,6,1,0,2,9999,77
13,131093,1,1,1,1,55,63,5555,55
13,131093,2,1,2,1,12,59,9999,77
13,131093,3,1,3,1,12,59,9999,77
13,131093,4,1,4,1,3,30,9999,77
13,131094,1,1,1,1,12,12,2,5
13,131094,1,2,1,1,12,12,2,5
15,150001,1,1,1,1,3,12,2,12
15,150001,1,2,1,1,3,12,2,12
15,150002,1,1,1,1,82,58,9999,77
15,150003,1,1,1,1,12,8,9999,77
15,150004,1,1,1,1,12,8,9999,77
15,150005,1,1,1,1,0,5,9999,77
15,150006,1,1,1,1,12,8,9999,77
15,150007,1,1,1,1,6,12,2,11
15,150007,1,2,1,1,6,12,2,11
15,150007,2,2,2,2,55,64,5555,55
15,150007,3,2,3,2,55,65,5555,55
15,150007,4,2,4,2,55,69,5555,55
15,150007,5,2,5,2,55,64,5555,55
15,150007,6,2,6,2,12,35,9999,77
15,150008,1,1,1,1,55,68,5555,55
15,150008,2,1,2,1,55,64,5555,55
15,150008,3,1,3,1,1,30,9999,77
15,150009,1,1,1,1,12,12,2,6
15,150009,2,1,2,3,12,12,1,6
15,150009,4,1,3,3,12,12,1,99
15,150009,1,2,1,1,12,12,2,6
15,150009,2,3,1,3,12,12,1,6
15,150009,3,3,2,4,12,12,3,6
15,150009,4,3,3,3,12,12,1,99
15,150009,3,4,1,4,12,12,3,6
15,150010,1,1,1,1,55,68,5555,55
15,150010,2,1,2,1,12,12,2,12
15,150010,2,2,1,1,12,12,2,12
15,150010,3,2,2,2,0,1,9999,77
15,150010,4,2,3,2,0,2,9999,77
15,150011,1,1,1,1,9,12,2,12
15,150011,1,2,1,1,9,12,2,12
15,150012,1,1,1,1,12,12,2,6
15,150012,1,2,1,1,12,12,2,6
15,150013,1,1,1,1,12,8,9999,77
15,150014,1,1,1,1,0,5,9999,77
15,150014,2,1,2,2,99,12,1,19
15,150014,2,2,1,2,99,12,1,19
15,150015,1,1,1,1,6,8,9999,77
15,150016,1,1,1,1,55,64,5555,55
15,150016,2,1,2,1,55,65,5555,55
15,150016,3,1,3,1,55,69,5555,55
15,150016,4,1,4,1,1,12,2,9
15,150016,5,1,5,1,3,12,3,12
15,150016,4,2,1,1,1,12,2,9
15,150016,5,3,1,1,3,12,3,12
15,150017,1,1,1,1,9,12,2,12
15,150017,1,2,1,1,9,12,2,12
15,150018,1,1,1,1,99,8,9999,77
15,150019,1,1,1,1,10,12,2,4
15,150019,2,1,2,1,55,63,5555,55
15,150019,3,1,3,1,99,35,9999,77
15,150019,4,1,4,1,0,1,9999,77
15,150019,5,1,5,1,99,38,9999,77
15,150019,1,2,1,1,10,12,2,4
15,150020,1,1,1,1,55,64,5555,55
15,150020,2,1,2,1,99,24,9999,77
15,150021,1,1,1,1,55,63,5555,55
15,150021,2,1,2,1,99,8,9999,77
15,150022,1,1,1,1,3,12,2,12
15,150022,1,2,1,1,3,12,2,12
15,150023,1,1,1,1,1,8,9999,77
15,150024,1,1,1,1,55,68,5555,55
15,150024,2,1,2,1,55,64,5555,55
15,150024,3,1,3,1,11,33,9999,77
15,150024,4,1,4,1,55,69,5555,55
15,150024,5,1,5,1,55,64,5555,55
15,150024,6,1,6,1,99,33,9999,77
15,150025,1,1,1,1,55,63,5555,55
15,150025,2,1,2,1,12,38,9999,77
15,150026,1,1,1,1,55,63,5555,55
15,150026,2,1,2,1,1,8,9999,77
15,150027,1,1,1,1,55,63,5555,55
15,150027,2,1,2,1,12,8,9999,77
15,150028,1,1,1,1,3,12,2,12
15,150028,1,2,1,1,3,12,2,12
15,150029,1,1,1,1,12,8,9999,77
15,150030,1,1,1,1,55,63,5555,55
15,150030,2,1,2,1,12,35,9999,77
15,150030,3,1,3,1,99,58,9999,77
15,150031,1,1,1,1,55,63,5555,55
15,150031,2,1,2,1,55,69,5555,55
15,150031,3,1,3,1,55,65,5555,55
15,150031,4,1,4,1,0,1,9999,77
15,150031,5,1,5,1,55,64,5555,55
15,150031,6,1,6,1,99,30,9999,77
15,150032,1,1,1,1,55,64,5555,55
15,150032,2,1,2,1,12,24,9999,77
15,150032,3,1,3,1,99,25,9999,77
15,150032,4,1,4,1,99,33,9999,77
15,150032,5,1,5,1,99,33,9999,77
15,150033,1,1,1,1,12,8,9999,77
15,150034,1,1,1,1,0,5,9999,77
15,150035,1,1,1,1,12,8,9999,77
15,150039,1,1,1,1,0,44,9999,77
15,150039,2,1,2,1,0,1,9999,77
15,150039,3,1,3,1,99,58,9999,77
15,150040,1,1,1,1,55,64,5555,55
15,150040,2,1,2,1,11,24,9999,77
15,150041,1,1,1,1,1,9,9999,77
15,150042,1,1,1,1,55,64,5555,55
15,150042,2,1,2,1,12,30,9999,77
15,150042,3,1,3,1,99,42,9999,77
15,150043,1,1,1,1,55,65,5555,55
15,150043,2,1,2,1,12,12,2,12
15,150043,2,2,1,1,12,12,2,12
15,150044,1,1,1,1,55,63,5555,55
15,150044,2,1,2,1,55,67,5555,55
15,150044,3,1,3,1,12,42,9999,77
15,150044,4,1,4,1,99,19,9999,77
15,150045,1,1,1,1,55,65,5555,55
15,150045,2,1,2,1,12,12,2,12
15,150045,3,1,3,1,55,60,5555,55
15,150045,4,1,4,1,55,64,5555,55
15,150045,5,1,5,1,12,42,9999,77
15,150045,6,1,6,1,0,2,9999,77
15,150045,9,1,7,1,18,54,3,81
15,150045,2,2,1,1,12,12,2,12
15,150045,7,2,2,2,55,65,5555,55
15,150045,8,2,3,2,55,64,5555,55
15,150045,9,3,1,1,18,54,3,81
15,150046,1,1,1,1,12,15,9999,77
15,150047,1,1,1,1,1,8,9999,77
15,150048,1,1,1,1,55,63,5555,55
15,150048,2,1,2,1,12,34,9999,77
15,150049,1,1,1,1,55,69,5555,55
15,150049,2,1,2,1,55,68,5555,55
15,150049,3,1,3,1,55,64,5555,55
15,150049,4,1,4,1,0,1,9999,77
15,150050,1,1,1,1,55,63,5555,55
15,150050,2,1,2,1,0,1,9999,77
15,150050,3,1,3,1,12,14,2,12
15,150050,4,1,4,1,12,14,3,83
15,150050,5,1,5,1,99,42,9999,77
15,150050,6,1,6,1,55,60,5555,55
15,150050,7,1,7,1,18,14,4,13
15,150050,8,1,8,1,0,2,9999,77
15,150050,3,2,1,1,12,14,2,12
15,150050,4,3,1,1,12,14,3,83
15,150050,7,4,1,1,18,14,4,13
15,150051,1,1,1,1,0,1,9999,77
15,150052,1,1,1,1,12,12,2,12
15,150052,1,2,1,1,12,12,2,12
15,150053,1,1,1,1,12,45,2,6
15,150053,1,2,1,1,12,45,2,6
15,150054,1,1,1,1,12,11,9999,77
15,150054,2,1,2,1,99,58,9999,77
15,150055,1,1,1,1,55,63,5555,55
15,150055,2,1,2,1,55,69,5555,55
15,150055,3,1,3,1,55,68,5555,55
15,150055,4,1,4,1,55,64,5555,55
15,150055,5,1,5,1,11,25,9999,77
15,150055,6,1,6,1,99,43,9999,77
