ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
10001,0,0,0,0,0,0,0,0,0,0
10002,0,0,0,0,0,0,0,0,0,0
10003,0,0,0,0,0,0,0,0,0,0
10004,0,0,0,0,0,0,0,0,0,0
10005,0,0,0,0,11,0,0,0,0,0
10006,0,0,0,0,0,0,0,0,0,0
10007,19,15,0,31,7,0,19,23,0,0
10008,0,0,0,0,0,0,0,0,0,0
10009,8,9,20,25,6,11,4,21,11,15
10010,20,0,0,0,0,0,0,0,0,0
10011,11,11,11,11,11,11,11,11,11,11
10012,0,0,0,0,0,0,0,0,0,0
10013,0,0,0,0,0,0,0,0,0,0
10014,0,0,0,0,0,0,0,0,0,0
10015,21,21,21,21,21,21,21,21,21,21
10016,0,0,0,0,0,0,0,0,0,0
10017,0,0,0,0,0,0,0,0,0,0
10018,0,0,0,0,0,0,0,0,0,0
10019,20,0,0,0,0,0,3,0,0,0
10020,16,16,16,16,16,16,16,16,16,16
10021,24,24,24,24,24,24,24,24,24,24
10022,0,6,0,0,0,0,0,0,0,0
10023,0,0,0,0,0,0,0,0,0,0
10024,0,0,0,0,0,0,0,0,0,0
10025,0,0,2,0,13,0,0,14,11,5
10026,0,0,0,0,0,0,0,0,0,0
10027,14,14,14,14,14,14,14,14,14,14
10028,0,0,0,0,0,0,0,0,0,0
10029,29,0,42,0,5,0,20,0,10,0
10030,0,0,0,0,0,0,0,0,0,0
10031,3,3,3,3,3,3,3,3,3,3
10032,10,10,10,10,10,10,10,10,10,10
10033,5,19,22,10,22,22,26,18,0,16
10034,0,0,0,0,0,0,0,0,0,0
10035,23,23,23,23,23,23,23,23,23,23
10036,0,0,0,0,0,0,0,0,0,0
10037,0,0,0,0,0,0,0,0,0,0
10038,0,0,0,0,0,0,0,0,0,0
10039,19,19,19,19,19,19,19,19,19,19
10040,19,19,19,19,19,19,19,19,19,19
10041,10,10,10,10,10,10,10,10,10,10
10042,0,0,0,0,0,0,0,0,0,0
10043,0,0,0,0,0,0,0,0,0,0
10044,0,0,0,0,0,0,0,0,0,0
10045,0,35,0,0,0,0,5,0,0,0
10046,0,0,0,0,0,0,0,0,0,0
10047,0,0,0,0,0,0,0,0,0,0
10048,0,0,0,0,0,0,0,0,0,0
10049,37,37,37,37,37,37,37,37,37,37
10050,0,0,0,0,0,0,0,0,0,0
10051,0,0,5,0,0,0,11,15,0,14
10052,2,2,2,2,11,2,2,2,2,2
10053,15,15,15,15,15,15,15,15,15,15
10054,0,0,0,0,0,0,0,0,0,0
10055,0,0,0,0,0,0,0,0,0,0
10056,0,0,0,0,0,0,0,0,0,0
10057,22,16,15,12,0,14,8,8,19,8
10058,0,0,0,0,0,0,0,31,0,0
10059,21,21,21,21,21,21,21,21,21,21
10060,0,0,0,0,0,0,0,0,0,0
10061,16,16,16,16,16,16,16,16,16,16
10062,0,0,0,26,14,0,0,14,19,25
10063,0,0,0,0,0,0,0,0,0,0
10064,0,0,0,0,0,0,0,0,0,0
10065,0,0,0,0,0,0,0,0,0,0
10066,22,9,0,30,22,0,0,0,0,20
10067,24,24,24,24,24,24,24,24,24,24
10068,0,0,0,0,0,0,0,0,0,0
10069,29,29,29,29,29,29,29,29,29,29
10070,26,26,26,26,26,26,26,26,26,26
10071,0,0,0,0,0,0,0,0,0,0
10072,0,6,0,0,0,0,0,0,0,0
10073,18,18,18,18,18,18,18,18,18,18
10074,0,0,8,33,12,0,0,0,0,0
10075,0,0,0,0,0,0,0,0,0,0
10076,0,17,15,12,35,20,0,19,22,0
10077,0,0,0,0,0,0,0,0,0,0
10078,0,0,0,0,0,0,0,0,0,0
10079,33,33,33,33,33,33,33,33,33,33
10080,21,24,20,14,14,16,26,24,8,0
10081,15,0,0,20,0,0,32,0,0,0
10082,0,0,0,0,0,4,7,0,0,0
10083,24,24,24,24,24,24,24,24,24,24
10084,10,10,10,10,10,10,10,10,10,10
10085,0,0,0,0,0,0,0,0,0,0
10086,0,0,0,0,0,0,0,0,0,0
10087,0,0,0,0,0,0,0,0,0,0
10088,7,7,7,7,7,7,7,7,7,7
10089,24,24,24,24,24,24,24,24,24,24
10090,0,0,0,0,19,0,0,0,0,0
10091,0,0,0,0,0,0,0,0,0,0
10092,0,0,0,0,0,0,0,28,0,0
10093,0,0,0,0,0,0,0,0,0,0
10094,21,21,21,21,21,21,21,21,21,21
10095,17,17,17,17,17,17,17,17,17,17
10096,26,26,26,26,26,26,26,26,26,26
10097,0,0,0,0,0,0,0,0,0,0
10098,22,22,22,22,22,22,22,22,22,22
10099,2,2,2,2,2,2,2,2,2,2
10100,0,0,0,0,0,0,0,0,0,0
10101,0,0,0,0,0,0,0,0,0,0
10102,40,40,40,40,40,40,40,40,40,40
10103,0,21,0,0,0,0,0,0,0,0
10104,0,14,0,0,0,0,0,0,0,10
10105,5,5,5,5,5,5,5,5,5,5
10106,33,33,33,33,33,33,33,33,33,33
10107,0,0,0,0,0,0,3,0,0,0
10108,14,14,14,14,14,14,14,14,14,14
10109,0,0,0,0,0,0,0,0,0,0
10110,12,15,16,23,0,16,22,13,26,22
10111,0,8,0,0,0,0,0,0,0,0
10112,0,0,0,0,0,0,0,0,0,0
10113,0,0,0,0,0,0,0,0,0,0
10114,20,20,20,20,20,20,20,20,20,20
10115,0,0,0,0,0,0,0,0,0,0
10116,0,0,0,0,0,0,0,0,0,0
10117,0,0,0,0,0,0,0,0,0,0
10118,0,0,0,0,0,0,0,0,0,0
10119,9,9,9,9,9,9,9,9,9,9
10120,0,0,0,0,0,0,0,0,0,0
10121,0,0,0,0,0,0,0,0,0,0
10122,7,7,7,7,7,7,7,7,7,7
10123,0,0,0,0,0,0,0,0,0,0
10124,9,10,0,22,22,0,38,16,11,36
10125,6,6,6,6,6,6,6,6,6,6
10126,14,14,14,14,14,14,14,14,14,14
10127,11,11,11,11,11,11,11,11,11,11
10128,0,0,0,0,0,0,0,0,0,0
10129,37,37,37,37,37,37,37,37,37,37
10130,0,0,0,0,0,21,0,0,0,8
10131,0,0,22,0,0,7,2,14,16,13
10132,0,0,0,0,0,0,0,0,0,0
10133,0,0,0,0,9,0,0,0,0,0
10134,0,0,0,0,0,0,0,0,0,11
10135,0,0,0,0,0,0,0,0,0,0
10136,0,0,0,0,0,0,0,0,0,0
10137,18,18,18,18,18,18,18,18,18,18
10138,0,0,0,0,0,0,0,0,0,0
10139,0,0,0,0,0,0,0,0,0,0
10140,0,0,0,0,0,0,0,0,0,0
10141,23,0,0,0,0,0,0,0,33,0
10142,2,2,2,2,2,2,2,2,2,2
10143,0,0,0,0,0,0,0,0,0,0
10144,0,0,0,13,0,0,17,0,0,0
10145,0,0,0,0,0,0,0,0,0,0
10146,12,27,30,0,0,0,36,40,0,25
10147,0,0,0,0,0,0,0,0,0,0
10148,0,0,0,0,0,0,0,0,0,0
10149,14,14,14,14,14,14,14,14,14,14
10150,0,0,0,0,0,0,0,0,0,0
10151,13,13,13,13,13,13,13,13,13,13
10152,0,0,0,0,0,0,0,0,0,0
10153,14,14,14,14,23,14,14,14,14,14
10154,17,24,17,21,27,23,13,15,21,31
10155,0,0,0,0,0,0,0,0,0,0
10156,0,0,0,0,0,0,0,0,0,0
10157,1,1,1,1,1,1,1,1,1,1
10158,0,0,0,0,0,0,0,0,0,0
10159,0,0,13,0,0,0,0,0,0,5
10160,0,0,0,0,0,0,0,0,0,0
10161,13,13,13,13,13,13,13,13,13,13
10162,20,20,20,20,20,20,20,20,20,20
10163,0,0,28,22,0,14,9,0,20,11
10164,19,19,19,19,19,19,19,19,19,19
10165,20,20,20,20,20,20,20,20,20,20
10166,0,0,0,0,0,0,0,15,0,0
10167,0,0,0,0,0,0,0,0,0,0
10168,0,9,0,0,0,0,0,6,4,19
10169,0,0,0,0,0,0,0,0,0,0
10170,0,0,0,0,0,0,0,0,11,0
10171,12,0,0,0,0,0,20,0,0,0
10172,0,0,0,34,0,0,0,0,0,0
10173,0,0,0,0,0,0,6,0,0,0
10174,0,0,0,0,0,0,0,0,0,0
10175,0,0,0,0,0,0,0,0,0,0
10176,0,0,0,8,0,0,0,0,0,0
10177,0,0,0,0,0,0,0,0,0,0
10178,0,0,0,0,0,0,0,0,0,0
10179,0,0,0,0,0,0,0,0,0,0
10180,0,0,0,0,0,0,0,0,0,0
10181,12,0,0,0,14,0,0,18,0,24
10182,0,0,0,0,0,0,0,0,0,0
10183,0,0,0,0,0,0,0,0,0,0
10184,14,14,14,14,14,14,14,14,14,14
10185,0,0,0,0,0,0,0,0,0,0
10186,0,0,0,14,18,0,0,26,0,0
10187,11,12,0,0,0,0,0,0,0,0
10188,0,0,0,0,0,0,0,0,0,0
10189,0,0,0,0,0,0,0,0,0,0
10190,0,0,0,0,0,0,0,16,0,0
10191,0,0,0,0,0,0,0,0,0,0
10192,16,0,0,0,17,0,10,12,0,13
10193,0,0,15,0,0,0,0,0,0,24
10194,0,0,0,0,0,0,0,0,0,0
10195,0,0,0,0,0,0,0,0,0,0
10196,0,0,0,0,0,0,0,0,0,0
10197,2,2,2,2,2,2,2,2,2,2
10198,0,0,0,0,0,0,0,0,0,0
10199,0,0,0,0,0,0,0,0,0,0
10200,0,0,0,0,0,0,0,0,0,0
10201,0,0,0,10,0,0,0,0,0,0
10202,0,0,0,0,0,0,0,0,0,0
10203,0,0,0,0,0,0,0,0,0,0
10204,0,0,0,0,0,0,0,0,0,0
10205,0,0,5,0,0,0,0,0,4,0
10206,0,0,0,0,0,0,0,0,0,0
10207,0,0,0,0,0,0,0,0,0,0
10208,16,16,16,16,16,16,16,16,16,16
10209,0,0,0,0,0,0,0,0,0,0
10210,0,0,0,0,18,0,0,0,24,0
10211,0,0,0,0,0,0,0,0,0,0
10212,11,0,6,0,0,0,0,11,0,0
10213,0,0,0,0,0,0,0,0,0,0
10214,0,0,0,0,0,0,0,0,0,0
10215,0,0,0,0,0,0,0,0,0,0
10216,0,0,0,0,0,0,0,0,0,0
10217,0,0,0,0,0,0,0,0,0,0
10218,0,0,0,0,0,0,0,0,0,0
10219,24,24,24,24,24,24,24,24,24,24
10220,0,0,0,0,0,0,0,0,0,0
10221,26,26,26,26,26,26,26,26,26,26
10223,0,0,0,0,0,0,0,0,0,0
10224,0,0,0,0,0,0,0,0,0,0
10225,16,16,16,16,16,16,16,16,16,16
10226,23,23,23,23,23,23,23,23,23,23
10227,31,0,0,0,0,0,0,0,0,0
10228,19,19,19,19,19,19,19,19,19,19
10229,0,0,0,0,0,0,0,0,0,0
10230,0,0,0,0,0,0,0,0,0,2
10231,0,0,0,0,0,0,0,0,0,0
10232,1,1,1,1,1,1,1,1,1,1
10233,0,0,0,0,0,0,0,0,0,0
10234,15,15,15,15,15,15,15,15,15,15
10235,18,0,9,0,0,0,16,0,7,7
10236,0,0,0,0,0,0,0,0,0,0
10237,0,0,0,0,23,0,0,0,0,0
10238,0,0,0,0,0,0,0,0,0,0
10239,24,20,26,7,0,0,17,14,0,0
10240,0,0,0,0,0,0,0,0,0,0
10241,0,0,0,0,0,0,0,0,0,0
10242,0,0,0,0,0,0,0,0,0,0
10243,9,9,9,9,9,9,9,9,9,9
10244,0,0,0,0,0,0,0,0,0,0
10245,21,0,0,0,0,0,0,0,9,20
10246,13,13,13,13,13,13,13,13,13,13
10247,0,0,0,0,0,0,0,0,0,0
10248,0,0,0,0,0,0,0,0,0,0
10249,0,0,0,0,0,0,0,0,0,0
10250,0,0,0,0,0,0,0,0,0,0
10251,24,24,24,24,24,24,24,24,24,24
10252,0,0,0,0,0,0,0,0,0,0
10253,0,9,21,0,0,0,0,0,12,6
10254,4,4,4,4,4,4,4,4,4,4
10255,0,0,0,0,0,0,0,0,0,18
10256,0,0,0,0,0,0,0,0,0,0
10257,0,0,0,0,0,0,0,0,0,0
10258,0,0,0,0,0,0,0,0,0,0
10259,0,0,0,0,0,0,0,0,0,0
10260,0,0,0,0,0,0,0,0,0,0
10261,15,15,15,15,15,15,15,15,15,15
10262,0,0,0,20,0,0,0,0,13,0
10263,0,0,0,0,0,0,0,0,0,0
10264,0,0,0,0,0,0,0,0,0,0
10265,0,0,0,0,0,0,0,0,0,0
10266,24,24,24,24,24,24,24,24,24,24
10267,0,0,0,0,0,0,0,0,0,0
10268,0,0,0,0,0,0,0,0,0,0
10269,5,5,5,5,5,5,5,5,5,5
10270,19,19,19,19,19,19,19,19,19,19
10271,0,0,0,0,0,0,0,0,0,0
10272,3,3,3,3,3,3,3,3,3,3
10273,0,0,0,0,0,0,0,0,0,0
10274,0,0,0,0,0,0,0,0,0,0
10275,0,0,0,0,0,0,0,0,0,0
10276,0,0,15,0,0,0,0,0,11,15
10277,0,0,0,0,0,0,0,0,0,0
10278,17,30,37,2,20,12,16,19,38,24
10279,0,0,0,0,0,0,0,0,0,0
10280,0,0,0,0,0,0,0,0,0,0
10281,0,0,0,5,0,0,18,0,0,0
10282,0,0,0,0,0,0,0,0,0,0
10283,10,10,10,10,10,10,10,10,10,10
10284,0,0,0,0,0,0,0,0,0,0
10285,0,0,0,0,0,0,0,0,0,0
10286,0,0,0,0,0,0,0,0,0,0
10287,0,0,0,0,13,0,0,0,0,0
10288,0,0,0,0,0,14,0,0,0,0
10289,0,0,0,12,22,0,0,0,0,0
10290,0,0,0,0,0,0,0,0,0,0
10291,32,32,32,32,32,32,32,32,32,32
10292,0,0,0,0,0,0,0,0,0,0
10293,0,0,0,0,0,0,0,0,0,0
10294,26,26,26,26,26,26,26,26,26,26
10295,27,27,27,27,27,27,27,27,27,27
10296,0,0,0,0,0,0,0,0,0,0
10297,0,0,0,0,0,0,0,0,0,0
10298,0,0,41,6,31,19,0,8,28,10
10299,17,17,17,17,17,17,17,17,17,17
10300,0,29,0,12,8,15,13,19,0,11
10301,0,0,0,0,0,0,0,0,0,0
10302,0,0,0,17,0,0,18,0,10,0
10303,0,0,0,0,0,0,0,8,0,0
10304,5,15,0,10,0,22,43,15,26,0
10305,0,0,0,0,0,0,0,0,0,0
10306,0,0,0,0,0,0,0,0,0,0
10307,0,0,0,0,0,0,0,0,0,0
10308,14,14,14,14,14,14,14,14,14,14
10309,0,0,0,0,0,0,0,0,0,0
10310,0,0,0,0,0,0,0,0,0,0
10311,0,0,0,0,0,0,0,0,0,0
10312,14,22,19,24,16,16,28,14,14,17
10313,0,0,0,0,0,0,0,0,22,0
10314,0,0,0,0,0,0,0,0,0,0
10315,22,22,22,22,22,22,22,22,22,22
10316,8,13,5,8,8,19,14,13,4,8
10317,0,0,0,0,0,0,0,0,0,0
10318,21,21,21,21,21,21,21,21,21,21
10319,0,0,0,0,0,0,0,0,0,0
10320,0,0,0,0,0,0,0,0,0,0
10321,0,0,26,0,0,0,0,0,0,0
10322,0,0,0,0,0,0,0,0,0,0
10323,24,24,24,24,24,24,24,24,24,24
10324,0,0,0,0,0,0,0,0,0,0
10325,31,19,16,11,24,16,30,13,22,20
10326,5,5,5,5,5,5,5,5,5,5
10327,12,12,12,12,12,12,12,12,12,12
10328,0,0,0,0,0,0,0,0,0,0
10329,0,0,0,0,0,0,0,0,0,0
10330,34,34,34,34,34,34,34,34,34,34
10331,27,9,7,0,31,21,39,33,0,17
10332,0,0,0,0,0,0,0,0,0,0
10333,34,30,20,27,13,21,14,10,11,23
10334,19,0,25,20,17,18,27,27,13,18
10335,0,0,0,0,0,0,0,6,0,0
10336,24,24,24,24,24,24,24,24,24,24
10337,47,41,24,37,0,15,0,10,30,29
10338,19,12,15,0,15,21,0,0,21,28
10339,33,0,0,0,0,36,16,0,17,0
10340,0,0,0,0,0,0,0,0,0,0
10341,0,0,0,0,0,0,0,0,0,0
10342,9,0,0,0,0,13,22,20,18,0
10343,0,0,0,0,0,0,0,0,0,0
10344,0,0,0,0,0,0,0,0,0,0
10345,0,25,14,21,19,14,12,7,0,26
10346,0,0,0,0,0,0,0,0,0,0
10347,0,0,0,0,0,0,10,0,0,0
10348,0,0,0,0,0,0,0,0,0,0
10349,0,0,0,12,19,19,16,0,0,0
10350,0,0,0,0,0,0,0,0,0,0
10351,0,0,0,0,0,0,0,0,0,0
10352,0,0,0,0,0,0,0,0,0,0
10353,18,18,18,18,18,18,18,18,18,18
10354,0,0,0,0,0,0,0,0,0,0
10355,0,0,0,0,0,0,0,0,0,0
10356,0,0,0,0,0,0,0,0,0,0
10357,0,0,0,0,0,0,0,0,0,0
10358,0,0,0,0,0,0,0,0,0,0
10359,15,6,16,18,0,19,0,21,5,21
10360,13,13,13,13,13,13,13,13,13,13
10361,0,0,0,20,44,0,16,12,0,0
10362,0,0,0,0,0,0,0,0,0,0
10363,0,0,0,0,0,0,0,0,0,0
10364,0,0,0,0,0,0,0,0,0,0
10365,0,0,0,0,0,0,0,0,0,0
10366,0,0,0,0,0,0,0,0,0,0
10367,0,0,25,0,0,17,0,0,0,4
10368,0,0,0,0,0,0,0,0,0,0
10369,12,12,12,12,12,12,12,12,12,12
10370,0,0,0,0,0,0,0,0,0,0
10371,0,0,0,0,0,0,0,0,0,0
10372,8,13,18,12,14,2,12,12,24,11
10373,7,7,7,7,7,7,7,7,7,7
10374,15,15,15,15,15,15,15,15,15,15
10375,0,0,0,0,0,0,0,0,0,0
10376,23,23,23,23,23,23,23,23,23,23
10377,0,0,0,0,0,0,0,0,0,0
10378,0,0,0,0,0,0,0,0,0,0
10379,0,0,0,0,0,0,0,0,0,0
10380,0,0,0,0,0,0,0,0,0,0
10381,18,18,18,18,18,18,18,18,18,18
10382,0,0,0,0,0,0,0,0,0,0
10383,16,23,10,21,25,28,13,18,5,3
10384,18,18,18,18,18,18,18,18,18,18
10385,24,18,13,20,7,28,6,17,31,23
10386,0,0,0,0,0,0,0,0,0,0
10387,0,0,0,0,0,0,0,0,0,0
10388,0,0,0,0,0,0,0,0,0,0
10389,0,0,0,14,18,0,0,0,0,0
10390,0,0,0,0,0,0,0,15,0,0
10391,38,38,38,38,38,38,38,38,38,38
10392,0,0,0,0,0,0,0,0,0,0
10393,0,0,0,0,0,0,0,0,0,0
10394,0,0,0,25,0,33,0,0,0,0
10395,0,12,0,0,0,0,23,0,0,0
10396,0,0,0,0,0,0,0,0,0,0
10397,0,0,0,0,0,0,0,0,0,0
10398,16,17,9,20,18,0,24,0,30,0
10399,0,0,0,0,0,0,0,0,11,0
10400,0,0,0,0,0,0,0,23,0,0
10401,37,37,37,37,37,37,37,37,37,37
10402,0,0,0,0,0,0,0,0,0,0
10403,12,12,12,12,12,12,12,12,12,12
10404,0,0,0,0,0,0,0,0,0,0
10405,15,0,7,11,25,22,8,22,23,15
10406,0,0,0,0,0,0,0,0,0,0
10407,4,4,4,4,4,4,4,4,4,4
10408,0,0,0,0,0,0,0,23,0,0
10409,0,0,0,9,0,0,0,0,0,4
10410,0,0,0,29,6,18,0,0,0,0
10411,2,2,2,2,2,2,2,2,2,2
10412,16,16,16,16,16,16,16,16,16,16
10413,0,0,0,0,0,0,0,0,0,0
10414,17,17,17,17,17,17,17,17,17,17
10415,0,0,0,0,0,0,0,0,0,0
10416,17,17,17,17,17,17,17,17,17,17
10417,0,0,0,0,0,0,0,0,0,0
10418,10,10,10,10,10,10,10,10,10,10
10419,0,0,14,17,18,0,15,0,0,0
10420,0,0,0,0,0,0,0,0,0,0
10421,0,0,0,0,0,0,0,0,0,0
10422,0,0,0,0,0,0,0,0,0,0
10423,27,27,27,27,27,27,27,27,27,27
10424,16,16,16,16,16,16,16,16,16,16
10425,0,0,0,0,0,0,0,0,0,0
10426,0,0,0,0,0,0,0,0,0,0
10427,12,22,9,5,5,16,25,11,18,22
10428,14,14,14,14,14,22,14,14,14,14
10429,0,0,0,0,0,0,0,0,0,0
10430,13,7,9,11,11,27,15,11,17,12
10431,0,0,0,0,0,0,0,0,0,0
10432,32,10,18,0,16,6,14,0,16,24
10433,0,5,0,0,0,0,0,0,0,0
10434,0,0,0,0,0,0,0,0,0,0
10435,0,0,0,0,0,0,0,0,0,0
10436,0,0,0,0,0,0,0,0,0,0
10437,0,0,0,0,0,0,0,0,0,0
10438,0,0,0,0,0,0,0,0,0,0
10439,0,0,0,0,0,0,0,8,0,0
10440,0,0,0,0,0,0,0,0,0,0
10441,14,14,14,14,14,14,14,14,14,14
10442,4,4,4,4,4,4,4,4,4,4
10443,0,0,0,0,0,0,0,0,0,0
10444,21,19,22,12,15,28,27,12,9,33
10445,21,21,21,21,21,21,21,21,21,21
10446,8,0,21,0,9,0,0,7,0,0
10447,0,0,0,0,0,0,0,0,17,15
10448,14,14,14,14,14,14,14,14,14,14
10449,3,10,3,3,15,20,3,3,18,3
10450,17,17,17,17,17,17,17,17,17,17
10451,0,0,0,0,0,0,0,0,0,0
10452,0,21,0,16,14,0,0,0,0,0
10453,0,0,15,0,0,0,0,0,0,0
10454,0,0,0,0,0,0,0,0,0,0
10455,0,0,29,13,0,0,0,16,0,0
10456,0,0,0,0,0,0,0,5,0,0
10457,0,0,0,12,0,0,0,0,0,0
10458,0,0,0,0,0,0,0,0,0,0
10459,9,23,0,18,0,0,7,19,18,16
10460,0,12,30,0,7,12,27,19,12,0
10461,0,0,0,0,0,2,0,0,0,0
10462,0,13,0,0,0,0,0,0,0,0
10463,0,0,0,0,0,0,0,0,0,0
10464,0,0,0,0,0,7,0,12,16,0
10465,0,0,0,0,0,0,0,0,0,0
10466,0,0,0,0,0,0,0,0,0,0
10467,0,0,0,0,0,0,0,0,0,0
10468,14,11,0,14,11,7,6,0,0,0
10469,17,0,0,0,0,0,28,0,10,0
10470,18,18,18,18,18,18,18,18,18,18
10471,0,0,0,24,0,0,0,16,0,0
10472,0,0,0,0,0,0,0,8,0,0
10473,0,0,0,0,0,0,0,0,0,0
10474,0,0,0,0,0,0,23,0,0,0
10475,0,0,0,0,0,0,0,0,0,0
10476,0,0,0,0,0,0,0,0,0,0
10477,0,0,0,0,0,0,0,0,0,0
10478,0,0,0,0,0,0,0,0,0,0
10479,0,0,0,0,0,0,0,0,0,0
10480,22,22,22,22,22,22,22,22,22,22
10481,0,0,0,0,0,0,0,0,0,0
10482,9,9,9,9,9,15,9,9,9,9
10483,14,14,14,14,14,14,14,14,14,14
10484,15,14,32,14,17,27,21,22,39,29
10485,0,0,0,0,0,0,0,0,0,0
10486,16,13,0,0,11,10,0,0,20,14
10487,1,1,1,1,1,1,1,1,1,1
10488,14,14,14,14,14,14,14,14,14,14
10489,0,15,0,0,0,0,0,0,0,0
10490,9,9,9,9,9,9,9,9,9,9
10491,21,21,21,21,21,21,21,21,21,21
10492,6,27,29,0,22,22,0,24,15,5
10493,0,0,0,0,0,0,0,0,0,0
10494,9,25,22,18,0,18,25,0,5,0
10495,0,0,0,0,0,0,0,0,0,0
10496,31,30,8,20,17,15,35,13,30,28
10497,0,0,0,0,0,0,0,0,0,0
10498,0,0,0,0,0,0,0,0,0,0
10499,0,0,0,0,0,0,0,0,0,0
10500,0,0,0,0,0,0,0,0,0,0
10501,0,0,0,0,4,0,0,33,14,0
10502,23,23,23,23,23,23,23,23,23,23
10503,0,0,0,0,0,0,0,0,0,10
10504,0,0,0,0,0,0,0,0,0,0
10505,0,0,0,0,0,0,0,0,0,0
10506,1,1,1,1,1,1,1,1,1,1
10507,0,0,0,0,0,0,0,0,0,0
10508,0,0,0,0,0,0,0,0,0,0
10509,0,0,0,0,0,0,0,0,0,0
10510,0,0,0,0,16,0,0,0,0,0
10511,1,1,1,1,1,1,1,1,1,1
10512,0,0,0,0,0,0,0,0,0,0
10513,0,0,0,0,29,23,0,0,0,0
10514,15,0,0,0,0,0,0,0,0,0
10515,0,0,0,0,0,0,0,0,0,0
10516,0,4,0,0,0,0,0,0,0,0
10517,0,0,0,0,0,0,0,0,0,0
10518,0,0,0,0,0,0,0,0,0,10
10519,0,6,0,19,0,12,0,0,5,0
10520,22,31,22,22,27,22,22,22,22,22
10521,0,0,0,0,0,0,0,0,0,19
10522,0,22,0,10,22,19,10,7,6,11
10523,12,12,12,12,12,12,12,12,12,12
10524,0,0,0,0,0,0,0,0,0,0
10525,6,6,6,6,6,6,6,6,6,6
10526,12,12,17,12,12,12,12,12,12,12
10527,0,0,0,0,0,0,0,0,0,0
10528,0,0,0,0,0,0,0,0,0,0
10529,0,0,0,0,0,0,3,0,0,0
10530,13,13,13,13,13,13,13,13,13,13
10531,0,0,0,0,0,0,0,0,0,0
10532,0,0,0,0,0,29,0,7,0,0
10533,0,0,0,0,0,0,0,0,0,0
10534,24,22,31,14,15,18,41,18,30,21
10535,0,0,0,0,0,0,0,0,0,0
10536,0,0,0,0,0,0,0,0,0,0
10537,0,0,0,0,0,0,0,0,0,0
10538,0,0,0,0,0,0,0,0,0,0
10539,6,0,14,10,11,32,0,15,0,15
10540,0,0,0,0,0,0,0,0,0,0
10541,18,18,18,18,18,18,18,18,18,18
10542,26,10,10,7,22,0,27,9,13,24
10543,0,0,0,0,0,0,0,0,0,0
10544,7,7,7,7,7,7,7,7,7,7
10545,21,18,22,37,15,20,22,15,10,0
10546,0,0,0,0,0,0,0,0,0,0
10547,0,0,0,0,0,0,0,0,0,0
10548,0,0,0,0,0,0,0,0,0,0
10549,8,8,8,8,8,8,8,8,8,8
10550,12,12,12,12,12,12,12,12,12,12
10551,0,0,0,0,0,0,0,0,0,0
10552,0,0,0,0,0,0,0,0,0,0
10553,0,0,0,0,0,0,0,0,9,0
10554,0,0,0,0,0,0,0,0,0,0
10555,24,24,24,24,24,24,24,24,24,24
10556,0,0,0,0,0,0,0,0,0,0
10557,0,0,0,0,0,0,0,0,0,0
10558,34,34,34,34,34,34,34,34,34,34
10559,0,0,0,0,0,15,0,0,0,0
10560,0,0,0,0,0,0,0,0,0,0
10561,0,0,0,0,0,0,0,0,0,0
10562,0,0,0,0,0,0,0,0,0,0
10563,0,0,0,0,0,0,0,0,0,0
10564,0,0,0,0,0,10,0,0,0,0
10565,16,16,16,16,16,16,16,16,16,16
10566,8,8,8,8,8,8,8,8,8,8
10567,0,0,0,0,0,0,0,0,0,0
10568,0,0,0,13,0,0,0,0,0,0
10569,0,0,0,0,0,0,0,0,0,0
10570,25,25,25,25,25,25,25,25,25,25
10571,14,0,0,0,0,0,0,0,13,0
10572,0,0,0,0,14,0,13,0,0,0
10573,0,0,0,0,0,0,0,0,0,0
10574,24,24,24,24,24,24,24,24,24,24
10575,0,19,0,16,0,0,9,0,0,0
10576,12,12,12,12,12,12,12,12,12,12
10577,20,20,20,20,20,20,20,20,20,20
10578,0,0,0,0,0,0,0,0,0,0
10579,0,0,0,0,0,0,0,0,0,0
10580,0,0,0,0,0,0,0,0,0,0
10581,0,0,0,0,0,0,0,0,0,0
10582,12,12,12,12,12,12,12,12,12,12
10583,15,15,17,22,15,15,15,15,15,15
10584,0,0,0,0,0,0,0,0,0,0
10585,19,19,27,34,25,13,10,31,23,15
10586,15,11,22,0,18,5,18,0,9,10
10587,4,24,0,3,13,0,0,0,0,17
10588,0,0,0,0,0,0,0,0,0,0
10589,0,0,0,0,0,0,0,0,0,0
10590,0,0,0,0,0,0,0,0,0,0
10591,17,21,17,0,29,16,0,0,0,34
10592,0,0,0,0,3,0,0,0,0,0
10593,0,0,0,0,0,0,0,0,0,0
10594,0,0,0,0,0,0,0,0,0,0
10595,0,0,0,0,0,0,0,0,0,0
10596,0,5,11,21,0,16,20,0,9,17
10597,0,0,0,0,0,0,0,0,0,0
10598,0,0,0,0,0,0,0,0,0,0
10599,0,9,0,0,0,0,0,0,9,0
10600,0,0,0,0,0,0,0,0,0,0
10601,24,24,24,24,24,24,24,24,24,24
10602,0,0,0,0,0,0,0,0,0,0
10603,17,17,17,17,17,17,17,17,17,17
10604,0,0,0,0,0,0,0,0,0,0
10605,1,12,1,1,1,1,18,1,35,1
10606,0,0,0,0,0,0,0,21,0,29
10607,15,17,15,15,15,15,15,15,15,15
10608,11,11,11,11,11,11,11,11,11,11
