,VE_TOTAL,PEDS,PERSONS,MONTH,DAY_WEEK,HOUR,SCH_BUS,FATALS,DRUNK_DR,AGE,SEX_1,SEX_2,SEX_8,SEX_9,REST_MIS,BT_Sedan,BT_Pickup,BT_SUV_Van,BT_Motorcyle,BT_Truck,BT_Bus,BT_Unknown_Other,BT_Motorcycle,TRAV_SP,PREV_ACC,PREV_DWI,PREV_SPD,SPEED_REL,VSPD_LIM,ACC_TYPE_A,ACC_TYPE_B,ACC_TYPE_C,ACC_TYPE_D,ACC_TYPE_E,ACC_TYPE_F,ACC_TYPE_G,ACC_TYPE_H,ACC_TYPE_I,ACC_TYPE_J,ACC_TYPE_K,ACC_TYPE_L,ACC_TYPE_M,HARM_EV_a,HARM_EV_b,HARM_EV_c,HARM_EV_d,HARM_EV_e,HARM_EV_f,HARM_EV_g,HARM_EV_h,HARM_EV_i,ROAD_FNC_1,ROAD_FNC_2,ROAD_FNC_3,ROAD_FNC_4,ROAD_FNC_5,ROAD_FNC_6,ROAD_FNC_11,ROAD_FNC_12,ROAD_FNC_13,ROAD_FNC_14,ROAD_FNC_15,ROAD_FNC_16,ROUTE_1,ROUTE_2,ROUTE_3,ROUTE_4,ROUTE_6,ROUTE_7,ROUTE_8,RELJCT2_1,RELJCT2_2,RELJCT2_3,RELJCT2_5,RELJCT2_8,TYP_INT_1,TYP_INT_2,TYP_INT_3,TYP_INT_6,REL_ROAD_1,REL_ROAD_3,REL_ROAD_4,REL_ROAD_5,REL_ROAD_8,WRK_ZONE_0,WRK_ZONE_1,LGT_COND_1,LGT_COND_2,LGT_COND_3,LGT_COND_4,LGT_COND_5,LGT_COND_9,WEATHER_1,WEATHER_2,WEATHER_4,WEATHER_5,WEATHER_10,WEATHER_98,WEATHER_99,DRUGS_0,DRUGS_1,DRUGS_9,OOS_REG_0,OOS_REG_1,OOS_REG_99,MDRDSTRD_0,MDRDSTRD_5,MDRDSTRD_16,MDRDSTRD_18,MDRDSTRD_92,MDRDSTRD_99,MVIOLATN_0,MVIOLATN_1,MVIOLATN_2,MVIOLATN_3,MVIOLATN_7,MVIOLATN_11,MVIOLATN_62,MVIOLATN_69,MVIOLATN_71,MVIOLATN_72,MVIOLATN_99,ST_CASE
0,0.8607625968904569,-0.43030739090189996,-0.1071326917078663,-1.8002652651510374,-0.5325771076487243,-0.030736904467537435,0.0,-0.27837164889361304,-0.7192503153744749,1.0378488055653823,-0.5125453177063495,0.17594708307491996,0.0,-0.0943965626406524,-0.18831089428867734,-0.9048122021211179,-0.5889130332326742,1.628141610251734,0.0,-0.31573700098058577,-0.08304547985373996,-0.1378390810068435,2.7546751703454344,0.08299362765621908,-0.3990504830793663,-0.12446534408406203,0.8249593259248288,-0.6127392095652491,1.1553211566504875,-0.5984476041256419,-0.47091116165974684,-0.4654746681256314,-0.18831089428867737,0.0,-0.058621038176054914,-0.3446359620819529,0.0,-0.18831089428867737,4.456135417280636,-0.16783627165933782,-0.2854496128592251,-0.38678973514378373,-0.40987803063838396,-0.4545454545454544,0.0,-0.058621038176054914,1.375168756520774,-0.11785113019775792,-0.6782329983125267,-0.05862103817605491,-0.058621038176054914,-0.1783314894833292,-0.540402996133523,-0.38091736533753134,-0.43799170619302547,-0.18831089428867734,-0.20701966780270625,-0.19785324731555357,-0.10188534162169866,2.3428377854407443,-0.29240700869859365,-0.2854496128592251,-0.15672078199387576,-0.2638125652751772,2.0758349908147586,-0.6142951168339511,-0.6037267439068864,-0.4871223004474547,-0.058621038176054914,-0.10188534162169867,-1.7009801096230763,2.312536721212557,-0.27116307227332015,-0.08304547985373996,-0.15672078199387576,-1.8504708655481246,2.5469942063498077,-0.3126409456585232,-0.058621038176054914,0.8958064164776166,-0.10188534162169867,-0.7437684379978099,-0.2854496128592251,-0.05862103817605491,0.13199091933711332,-0.13199091933711363,0.9597148699373932,-0.5984476041256419,-0.4324255657551935,-0.16783627165933782,-0.13199091933711363,-0.11785113019775792,0.8002808495786009,-0.2992528008322899,-0.05862103817605491,-0.17833148948332916,-0.5191967039488062,-0.22440969727312549,-0.11785113019775792,-0.40987803063838396,-0.13199091933711363,0.4379917061930254,0.5509731650193399,-0.5245085035589764,-0.13199091933711363,-0.15672078199387576,-0.058621038176054914,-0.08304547985373997,-0.058621038176054914,-0.058621038176054914,0.20701966780270653,0.36903491762706636,-0.23270501616582406,-0.08304547985373996,-0.058621038176054914,-0.10188534162169866,-0.13199091933711363,-0.05862103817605491,-0.058621038176054914,-0.058621038176054914,-0.08304547985373997,-0.11785113019775792,410001
1,-0.710129142434627,1.564133214548176,-0.7205198677607481,-1.8002652651510374,-0.5325771076487243,-0.2244457412557587,0.0,-0.27837164889361304,-0.7192503153744749,2.0653481017015127,-1.4363924335721152,1.1100661423090405,0.0,-0.0943965626406524,-0.18831089428867734,0.5468645177655107,-0.5889130332326742,-0.5934347925216601,0.0,-0.31573700098058577,-0.08304547985373996,-0.1378390810068435,-0.36301920849513475,0.08299362765621908,-0.3990504830793663,-0.12446534408406203,-0.5133080250198935,1.9513987565772262,1.4892025677173346,-0.5984476041256419,-0.47091116165974684,2.148344622118299,-0.18831089428867737,0.0,-0.058621038176054914,-0.3446359620819529,0.0,-0.18831089428867737,-0.2244096972731255,-0.16783627165933782,-0.2854496128592251,-0.38678973514378373,-0.40987803063838396,2.1999999999999997,0.0,-0.058621038176054914,-0.7271834785790479,-0.11785113019775792,-0.6782329983125267,-0.05862103817605491,-0.058621038176054914,-0.1783314894833292,-0.540402996133523,-0.38091736533753134,2.2831482556870477,-0.18831089428867734,-0.20701966780270625,-0.19785324731555357,-0.10188534162169866,-0.42683279491835424,-0.29240700869859365,-0.2854496128592251,-0.15672078199387576,-0.2638125652751772,-0.4817338586278976,-0.6142951168339511,1.6563785025137652,-0.4871223004474547,-0.058621038176054914,-0.10188534162169867,0.5878963512522154,-0.4324255657551935,-0.27116307227332015,-0.08304547985373996,-0.15672078199387576,0.5404029961335232,-0.39261966026736167,-0.3126409456585232,-0.058621038176054914,0.8958064164776166,-0.10188534162169867,-0.7437684379978099,-0.2854496128592251,-0.05862103817605491,0.13199091933711332,-0.13199091933711363,0.9597148699373932,-0.5984476041256419,-0.4324255657551935,-0.16783627165933782,-0.13199091933711363,-0.11785113019775792,-1.2495613265350085,-0.2992528008322899,-0.05862103817605491,-0.17833148948332916,1.9260522888423457,-0.22440969727312549,-0.11785113019775792,-0.40987803063838396,-0.13199091933711363,0.4379917061930254,0.5509731650193399,-0.5245085035589764,-0.13199091933711363,6.380774695464941,-0.058621038176054914,-0.08304547985373997,-0.058621038176054914,-0.058621038176054914,-4.830458915396479,0.36903491762706636,-0.23270501616582406,-0.08304547985373996,-0.058621038176054914,-0.10188534162169866,-0.13199091933711363,-0.05862103817605491,-0.058621038176054914,-0.058621038176054914,-0.08304547985373997,-0.11785113019775792,410002
2,-0.710129142434627,-0.43030739090189996,1.1196416603978974,-1.8002652651510374,-0.04811444274708095,-0.6118634148322012,0.0,-0.27837164889361304,1.1559380068518348,-0.5940618412390598,2.2589960298909473,-0.7581719761592006,0.0,-0.0943965626406524,-0.18831089428867734,-0.9048122021211179,-0.5889130332326742,-0.5934347925216601,0.0,-0.31573700098058577,-0.08304547985373996,-0.1378390810068435,-0.36301920849513475,-11.60715334933781,-0.3990504830793663,-0.12446534408406203,-0.5133080250198935,-0.32783499110497405,-0.34714519315032466,-0.5984476041256419,2.1235427855977265,-0.4654746681256314,-0.18831089428867737,0.0,-0.058621038176054914,-0.3446359620819529,0.0,-0.18831089428867737,-0.2244096972731255,-0.16783627165933782,-0.2854496128592251,-0.38678973514378373,-0.40987803063838396,-0.4545454545454544,0.0,-0.058621038176054914,-0.7271834785790479,-0.11785113019775792,1.4744195615489712,-0.05862103817605491,-0.058621038176054914,-0.1783314894833292,-0.540402996133523,-0.38091736533753134,-0.43799170619302547,-0.18831089428867734,-0.20701966780270625,-0.19785324731555357,-0.10188534162169866,-0.42683279491835424,-0.29240700869859365,-0.2854496128592251,6.380774695464941,-0.2638125652751772,-0.4817338586278976,-0.6142951168339511,-0.6037267439068864,2.0528725518857023,-0.058621038176054914,-0.10188534162169867,0.5878963512522154,-0.4324255657551935,-0.27116307227332015,-0.08304547985373996,-0.15672078199387576,0.5404029961335232,-0.39261966026736167,-0.3126409456585232,-0.058621038176054914,-1.116312611302876,-0.10188534162169867,1.3445044840729643,-0.2854496128592251,-0.05862103817605491,0.13199091933711332,-0.13199091933711363,-1.0419761445034552,-0.5984476041256419,2.312536721212557,-0.16783627165933782,-0.13199091933711363,-0.11785113019775792,-1.2495613265350085,3.3416562759605704,-0.05862103817605491,-0.17833148948332916,-0.5191967039488062,-0.22440969727312549,-0.11785113019775792,-0.40987803063838396,-0.13199091933711363,0.4379917061930254,-1.8149704259460604,1.9065467827778668,-0.13199091933711363,-0.15672078199387576,-0.058621038176054914,-0.08304547985373997,-0.058621038176054914,-0.058621038176054914,0.20701966780270653,-2.7097706808616007,4.2972859651955515,-0.08304547985373996,-0.058621038176054914,-0.10188534162169866,-0.13199091933711363,-0.05862103817605491,-0.058621038176054914,-0.058621038176054914,-0.08304547985373997,-0.11785113019775792,410003
3,-0.710129142434627,-0.43030739090189996,-0.7205198677607481,-1.8002652651510374,0.920810887056206,0.3566807691089051,0.0,-0.27837164889361304,1.1559380068518348,-0.4127384360385663,-0.5125453177063495,-0.7581719761592006,0.0,-0.0943965626406524,-0.18831089428867734,0.5468645177655107,-0.5889130332326742,-0.5934347925216601,0.0,-0.31573700098058577,-0.08304547985373996,-0.1378390810068435,-0.36301920849513475,0.08299362765621908,1.6452081319938785,-0.12446534408406203,-0.5133080250198935,-0.32783499110497405,-0.34714519315032466,-0.5984476041256419,2.1235427855977265,-0.4654746681256314,-0.18831089428867737,0.0,-0.058621038176054914,-0.3446359620819529,0.0,-0.18831089428867737,-0.2244096972731255,-0.16783627165933782,-0.2854496128592251,-0.38678973514378373,-0.40987803063838396,-0.4545454545454544,0.0,-0.058621038176054914,-0.7271834785790479,8.48528137423857,-0.6782329983125267,-0.05862103817605491,-0.058621038176054914,-0.1783314894833292,-0.540402996133523,-0.38091736533753134,2.2831482556870477,-0.18831089428867734,-0.20701966780270625,-0.19785324731555357,-0.10188534162169866,-0.42683279491835424,-0.29240700869859365,-0.2854496128592251,-0.15672078199387576,-0.2638125652751772,-0.4817338586278976,1.6278820596099703,-0.6037267439068864,-0.4871223004474547,-0.058621038176054914,-0.10188534162169867,0.5878963512522154,-0.4324255657551935,-0.27116307227332015,-0.08304547985373996,-0.15672078199387576,0.5404029961335232,-0.39261966026736167,-0.3126409456585232,-0.058621038176054914,-1.116312611302876,-0.10188534162169867,1.3445044840729643,-0.2854496128592251,-0.05862103817605491,0.13199091933711332,-0.13199091933711363,-1.0419761445034552,1.6709900634677013,-0.4324255657551935,-0.16783627165933782,-0.13199091933711363,-0.11785113019775792,-1.2495613265350085,-0.2992528008322899,-0.05862103817605491,5.607534613753573,-0.5191967039488062,-0.22440969727312549,-0.11785113019775792,-0.40987803063838396,-0.13199091933711363,0.4379917061930254,0.5509731650193399,-0.5245085035589764,-0.13199091933711363,-0.15672078199387576,-0.058621038176054914,-0.08304547985373997,-0.058621038176054914,-0.058621038176054914,0.20701966780270653,0.36903491762706636,-0.23270501616582406,-0.08304547985373996,-0.058621038176054914,-0.10188534162169866,-0.13199091933711363,-0.05862103817605491,-0.058621038176054914,-0.058621038176054914,-0.08304547985373997,-0.11785113019775792,410004
4,-0.710129142434627,-0.43030739090189996,-0.7205198677607481,-1.8002652651510374,0.4363482221545625,-0.2890153535184991,0.0,-0.27837164889361304,-0.7192503153744749,1.7027012913005255,-0.5125453177063495,-0.7581719761592006,0.0,-0.0943965626406524,-0.18831089428867734,-0.9048122021211179,-0.5889130332326742,-0.5934347925216601,0.0,2.7574364752304494,-0.08304547985373996,-0.1378390810068435,-0.36301920849513475,0.08299362765621908,-0.3990504830793663,-0.12446534408406203,-0.5133080250198935,-0.6127392095652491,-0.34714519315032466,-0.5984476041256419,2.1235427855977265,-0.4654746681256314,-0.18831089428867737,0.0,-0.058621038176054914,-0.3446359620819529,0.0,-0.18831089428867737,-0.2244096972731255,-0.16783627165933782,-0.2854496128592251,-0.38678973514378373,-0.40987803063838396,-0.4545454545454544,0.0,-0.058621038176054914,-0.7271834785790479,-0.11785113019775792,1.4744195615489712,-0.05862103817605491,-0.058621038176054914,5.6075346137535735,-0.540402996133523,-0.38091736533753134,-0.43799170619302547,-0.18831089428867734,-0.20701966780270625,-0.19785324731555357,-0.10188534162169866,-0.42683279491835424,-0.29240700869859365,-0.2854496128592251,-0.15672078199387576,3.7905700168485987,-0.4817338586278976,-0.6142951168339511,-0.6037267439068864,-0.4871223004474547,-0.058621038176054914,-0.10188534162169867,0.5878963512522154,-0.4324255657551935,-0.27116307227332015,-0.08304547985373996,-0.15672078199387576,0.5404029961335232,-0.39261966026736167,-0.3126409456585232,-0.058621038176054914,-1.116312611302876,-0.10188534162169867,1.3445044840729643,-0.2854496128592251,-0.05862103817605491,0.13199091933711332,-0.13199091933711363,0.9597148699373932,-0.5984476041256419,-0.4324255657551935,-0.16783627165933782,-0.13199091933711363,-0.11785113019775792,-1.2495613265350085,-0.2992528008322899,17.05872210923198,-0.17833148948332916,-0.5191967039488062,-0.22440969727312549,-0.11785113019775792,-0.40987803063838396,-0.13199091933711363,0.4379917061930254,-1.8149704259460604,1.9065467827778668,-0.13199091933711363,6.380774695464941,-0.058621038176054914,-0.08304547985373997,-0.058621038176054914,-0.058621038176054914,-4.830458915396479,0.36903491762706636,-0.23270501616582406,-0.08304547985373996,-0.058621038176054914,-0.10188534162169866,-0.13199091933711363,-0.05862103817605491,-0.058621038176054914,-0.058621038176054914,-0.08304547985373997,-0.11785113019775792,410006
5,0.8607625968904569,-0.43030739090189996,2.346416012503661,-1.8002652651510374,0.920810887056206,0.16297193232068383,0.0,3.5923198500080566,-0.7192503153744749,-0.956708651640047,2.2589960298909473,1.1100661423090405,0.0,-0.0943965626406524,-0.18831089428867734,-0.9048122021211179,1.5878288111210073,1.628141610251734,0.0,-0.31573700098058577,-0.08304547985373996,-0.1378390810068435,-0.36301920849513475,0.08299362765621908,1.6452081319938785,-0.12446534408406203,0.8249593259248288,-0.32783499110497405,-0.34714519315032466,-0.5984476041256419,-0.47091116165974684,-0.4654746681256314,-0.18831089428867737,0.0,-0.058621038176054914,-0.3446359620819529,0.0,5.310367218940702,-0.2244096972731255,-0.16783627165933782,-0.2854496128592251,-0.38678973514378373,-0.40987803063838396,-0.4545454545454544,0.0,-0.058621038176054914,1.375168756520774,-0.11785113019775792,-0.6782329983125267,-0.05862103817605491,-0.058621038176054914,-0.1783314894833292,1.8504708655481246,-0.38091736533753134,-0.43799170619302547,-0.18831089428867734,-0.20701966780270625,-0.19785324731555357,-0.10188534162169866,-0.42683279491835424,-0.29240700869859365,-0.2854496128592251,-0.15672078199387576,-0.2638125652751772,-0.4817338586278976,1.6278820596099703,-0.6037267439068864,-0.4871223004474547,-0.058621038176054914,-0.10188534162169867,0.5878963512522154,-0.4324255657551935,-0.27116307227332015,-0.08304547985373996,-0.15672078199387576,0.5404029961335232,-0.39261966026736167,-0.3126409456585232,-0.058621038176054914,0.8958064164776166,-0.10188534162169867,-0.7437684379978099,-0.2854496128592251,-0.05862103817605491,0.13199091933711332,-0.13199091933711363,-1.0419761445034552,1.6709900634677013,-0.4324255657551935,-0.16783627165933782,-0.13199091933711363,-0.11785113019775792,-1.2495613265350085,-0.2992528008322899,-0.05862103817605491,-0.17833148948332916,1.9260522888423457,-0.22440969727312549,-0.11785113019775792,-0.40987803063838396,-0.13199091933711363,0.4379917061930254,0.5509731650193399,-0.5245085035589764,-0.13199091933711363,-0.15672078199387576,-0.058621038176054914,-0.08304547985373997,-0.058621038176054914,-0.058621038176054914,0.20701966780270653,0.36903491762706636,-0.23270501616582406,-0.08304547985373996,-0.058621038176054914,-0.10188534162169866,-0.13199091933711363,-0.05862103817605491,-0.058621038176054914,-0.058621038176054914,-0.08304547985373997,-0.11785113019775792,410007
6,0.8607625968904569,-0.43030739090189996,1.733028836450779,-1.8002652651510374,-1.5015024374520114,-0.35358496578123955,0.0,3.5923198500080566,-0.7192503153744749,-0.050091625637579136,-0.5125453177063495,2.9783042607772816,0.0,-0.0943965626406524,-0.18831089428867734,-0.9048122021211179,1.5878288111210073,1.628141610251734,0.0,-0.31573700098058577,-0.08304547985373996,-0.1378390810068435,-0.36301920849513475,0.08299362765621908,-0.3990504830793663,-0.12446534408406203,-0.5133080250198935,-0.6127392095652491,-0.34714519315032466,-0.5984476041256419,-0.47091116165974684,-0.4654746681256314,-0.18831089428867737,0.0,-0.058621038176054914,-0.3446359620819529,0.0,-0.18831089428867737,-0.2244096972731255,-0.16783627165933782,-0.2854496128592251,2.585384019118976,-0.40987803063838396,-0.4545454545454544,0.0,-0.058621038176054914,-0.7271834785790479,-0.11785113019775792,-0.6782329983125267,17.05872210923198,-0.058621038176054914,-0.1783314894833292,1.8504708655481246,-0.38091736533753134,-0.43799170619302547,-0.18831089428867734,-0.20701966780270625,-0.19785324731555357,-0.10188534162169866,-0.42683279491835424,-0.29240700869859365,-0.2854496128592251,-0.15672078199387576,-0.2638125652751772,2.0758349908147586,-0.6142951168339511,-0.6037267439068864,-0.4871223004474547,-0.058621038176054914,-0.10188534162169867,0.5878963512522154,-0.4324255657551935,-0.27116307227332015,-0.08304547985373996,-0.15672078199387576,0.5404029961335232,-0.39261966026736167,-0.3126409456585232,-0.058621038176054914,0.8958064164776166,-0.10188534162169867,-0.7437684379978099,-0.2854496128592251,-0.05862103817605491,0.13199091933711332,-0.13199091933711363,0.9597148699373932,-0.5984476041256419,-0.4324255657551935,-0.16783627165933782,-0.13199091933711363,-0.11785113019775792,0.8002808495786009,-0.2992528008322899,-0.05862103817605491,-0.17833148948332916,-0.5191967039488062,-0.22440969727312549,-0.11785113019775792,-0.40987803063838396,-0.13199091933711363,0.4379917061930254,0.5509731650193399,-0.5245085035589764,-0.13199091933711363,-0.15672078199387576,-0.058621038176054914,-0.08304547985373997,-0.058621038176054914,-0.058621038176054914,0.20701966780270653,0.36903491762706636,-0.23270501616582406,-0.08304547985373996,-0.058621038176054914,-0.10188534162169866,-0.13199091933711363,-0.05862103817605491,-0.058621038176054914,-0.058621038176054914,-0.08304547985373997,-0.11785113019775792,410008
7,0.8607625968904569,-0.43030739090189996,1.1196416603978974,-1.8002652651510374,-1.5015024374520114,-0.35358496578123955,0.0,-0.27837164889361304,-0.7192503153744749,0.43343745489707036,0.41130179815941625,1.1100661423090405,0.0,-0.0943965626406524,-0.18831089428867734,-0.9048122021211179,1.5878288111210073,-0.5934347925216601,0.0,2.7574364752304494,-0.08304547985373996,-0.1378390810068435,-0.36301920849513475,0.08299362765621908,-0.3990504830793663,-0.12446534408406203,-0.5133080250198935,-0.6127392095652491,-0.34714519315032466,-0.5984476041256419,-0.47091116165974684,-0.4654746681256314,5.310367218940702,0.0,-0.058621038176054914,-0.3446359620819529,0.0,-0.18831089428867737,-0.2244096972731255,-0.16783627165933782,-0.2854496128592251,-0.38678973514378373,-0.40987803063838396,-0.4545454545454544,0.0,-0.058621038176054914,1.375168756520774,-0.11785113019775792,-0.6782329983125267,-0.05862103817605491,-0.058621038176054914,-0.1783314894833292,-0.540402996133523,2.625241301650554,-0.43799170619302547,-0.18831089428867734,-0.20701966780270625,-0.19785324731555357,-0.10188534162169866,-0.42683279491835424,-0.29240700869859365,-0.2854496128592251,-0.15672078199387576,-0.2638125652751772,-0.4817338586278976,1.6278820596099703,-0.6037267439068864,-0.4871223004474547,-0.058621038176054914,-0.10188534162169867,-1.7009801096230763,-0.4324255657551935,-0.27116307227332015,-0.08304547985373996,6.380774695464941,0.5404029961335232,-0.39261966026736167,-0.3126409456585232,-0.058621038176054914,0.8958064164776166,-0.10188534162169867,-0.7437684379978099,-0.2854496128592251,-0.05862103817605491,0.13199091933711332,-0.13199091933711363,0.9597148699373932,-0.5984476041256419,-0.4324255657551935,-0.16783627165933782,-0.13199091933711363,-0.11785113019775792,0.8002808495786009,-0.2992528008322899,-0.05862103817605491,-0.17833148948332916,-0.5191967039488062,-0.22440969727312549,-0.11785113019775792,2.4397501823713332,-0.13199091933711363,-2.2831482556870477,0.5509731650193399,-0.5245085035589764,-0.13199091933711363,-0.15672078199387576,-0.058621038176054914,-0.08304547985373997,-0.058621038176054914,-0.058621038176054914,0.20701966780270653,0.36903491762706636,-0.23270501616582406,-0.08304547985373996,-0.058621038176054914,-0.10188534162169866,-0.13199091933711363,-0.05862103817605491,-0.058621038176054914,-0.058621038176054914,-0.08304547985373997,-0.11785113019775792,410009
8,-0.710129142434627,-0.43030739090189996,2.346416012503661,-1.8002652651510374,-1.5015024374520114,0.16297193232068383,0.0,-0.27837164889361304,-0.7192503153744749,-1.1380320568405407,3.182843145756713,0.17594708307491996,0.0,-0.0943965626406524,-0.18831089428867734,-0.9048122021211179,-0.5889130332326742,1.628141610251734,0.0,-0.31573700098058577,-0.08304547985373996,-0.1378390810068435,-0.36301920849513475,0.08299362765621908,-0.3990504830793663,-0.12446534408406203,-0.5133080250198935,-0.6127392095652491,1.823083978784182,-0.5984476041256419,2.1235427855977265,-0.4654746681256314,-0.18831089428867737,0.0,-0.058621038176054914,-0.3446359620819529,0.0,-0.18831089428867737,-0.2244096972731255,-0.16783627165933782,-0.2854496128592251,-0.38678973514378373,2.4397501823713332,-0.4545454545454544,0.0,-0.058621038176054914,-0.7271834785790479,-0.11785113019775792,-0.6782329983125267,-0.05862103817605491,-0.058621038176054914,-0.1783314894833292,-0.540402996133523,-0.38091736533753134,-0.43799170619302547,-0.18831089428867734,-0.20701966780270625,5.05425113597005,-0.10188534162169866,-0.42683279491835424,-0.29240700869859365,-0.2854496128592251,-0.15672078199387576,3.7905700168485987,-0.4817338586278976,-0.6142951168339511,-0.6037267439068864,-0.4871223004474547,-0.058621038176054914,-0.10188534162169867,0.5878963512522154,-0.4324255657551935,-0.27116307227332015,-0.08304547985373996,-0.15672078199387576,0.5404029961335232,-0.39261966026736167,-0.3126409456585232,-0.058621038176054914,-1.116312611302876,9.81495457622364,-0.7437684379978099,-0.2854496128592251,-0.05862103817605491,0.13199091933711332,-0.13199091933711363,-1.0419761445034552,1.6709900634677013,-0.4324255657551935,-0.16783627165933782,-0.13199091933711363,-0.11785113019775792,0.8002808495786009,-0.2992528008322899,-0.05862103817605491,-0.17833148948332916,-0.5191967039488062,-0.22440969727312549,-0.11785113019775792,-0.40987803063838396,-0.13199091933711363,0.4379917061930254,0.5509731650193399,-0.5245085035589764,-0.13199091933711363,-0.15672078199387576,-0.058621038176054914,-0.08304547985373997,-0.058621038176054914,-0.058621038176054914,0.20701966780270653,0.36903491762706636,-0.23270501616582406,-0.08304547985373996,-0.058621038176054914,-0.10188534162169866,-0.13199091933711363,-0.05862103817605491,-0.058621038176054914,-0.058621038176054914,-0.08304547985373997,-0.11785113019775792,410010
9,-0.710129142434627,1.564133214548176,-0.7205198677607481,-1.8002652651510374,-1.5015024374520114,0.0984023200579434,0.0,-0.27837164889361304,-0.7192503153744749,0.8565254003648888,-0.5125453177063495,0.17594708307491996,0.0,-0.0943965626406524,-0.18831089428867734,0.5468645177655107,-0.5889130332326742,-0.5934347925216601,0.0,-0.31573700098058577,-0.08304547985373996,-0.1378390810068435,-0.36301920849513475,0.08299362765621908,-0.3990504830793663,-0.12446534408406203,-0.5133080250198935,-0.6127392095652491,-0.34714519315032466,-0.5984476041256419,-0.47091116165974684,2.148344622118299,-0.18831089428867737,0.0,-0.058621038176054914,-0.3446359620819529,0.0,-0.18831089428867737,-0.2244096972731255,-0.16783627165933782,-0.2854496128592251,-0.38678973514378373,-0.40987803063838396,2.1999999999999997,0.0,-0.058621038176054914,-0.7271834785790479,-0.11785113019775792,-0.6782329983125267,-0.05862103817605491,-0.058621038176054914,-0.1783314894833292,-0.540402996133523,-0.38091736533753134,-0.43799170619302547,-0.18831089428867734,-0.20701966780270625,-0.19785324731555357,-0.10188534162169866,2.3428377854407443,-0.29240700869859365,-0.2854496128592251,-0.15672078199387576,-0.2638125652751772,-0.4817338586278976,-0.6142951168339511,-0.6037267439068864,2.0528725518857023,-0.058621038176054914,-0.10188534162169867,-1.7009801096230763,-0.4324255657551935,3.687817782917154,-0.08304547985373996,-0.15672078199387576,-1.8504708655481246,-0.39261966026736167,3.1985573671218144,-0.058621038176054914,0.8958064164776166,-0.10188534162169867,-0.7437684379978099,-0.2854496128592251,-0.05862103817605491,0.13199091933711332,-0.13199091933711363,-1.0419761445034552,-0.5984476041256419,2.312536721212557,-0.16783627165933782,-0.13199091933711363,-0.11785113019775792,0.8002808495786009,-0.2992528008322899,-0.05862103817605491,-0.17833148948332916,-0.5191967039488062,-0.22440969727312549,-0.11785113019775792,-0.40987803063838396,-0.13199091933711363,0.4379917061930254,0.5509731650193399,-0.5245085035589764,-0.13199091933711363,-0.15672078199387576,-0.058621038176054914,-0.08304547985373997,-0.058621038176054914,-0.058621038176054914,0.20701966780270653,0.36903491762706636,-0.23270501616582406,-0.08304547985373996,-0.058621038176054914,-0.10188534162169866,-0.13199091933711363,-0.05862103817605491,-0.058621038176054914,-0.058621038176054914,-0.08304547985373997,-0.11785113019775792,410011
