ST_CASE,VE_TOTAL,PEDS,PERSONS,COUNTY,MONTH,DAY_WEEK,YEAR,HOUR,ROAD_FNC,ROUTE,LATITUDE,LONGITUD,HARM_EV,MAN_COLL,RELJCT2,TYP_INT,REL_ROAD,WRK_ZONE,LGT_COND,WEATHER,SCH_BUS,FATALS,DRUNK_DR,AGE,SEX_1,SEX_2,SEX_8,SEX_9,REST_MIS,DRUGS,BT_Sedan,BT_Pickup,BT_SUV_Van,BT_Motorcyle,BT_Truck,BT_Bus,BT_Unknown_Other,BT_Motorcycle,OOS_REG,TRAV_SP,DR_DRINK,PREV_ACC,PREV_DWI,PREV_SPD,SPEED_REL,VSPD_LIM,ACC_TYPE_A,ACC_TYPE_B,ACC_TYPE_C,ACC_TYPE_D,ACC_TYPE_E,ACC_TYPE_F,ACC_TYPE_G,ACC_TYPE_H,ACC_TYPE_I,ACC_TYPE_J,ACC_TYPE_K,ACC_TYPE_L,ACC_TYPE_M,MDRDSTRD,MVIOLATN
410087,1,0,1,17,5,4,2013,23,15,4,44.00316944,-121.3446333,1,0,1,1,4,0,2,1,0,1,0,24,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410088,1,0,2,35,5,6,2013,19,5,4,42.24438333,-121.7915972,1,0,1,1,4,0,1,1,0,1,1,54,2,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,1
410089,1,1,1,33,3,2,2013,1,14,6,42.42235,-123.3724333,8,0,1,1,4,0,2,1,0,1,1,42,2,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,1
410090,2,0,3,35,4,6,2013,13,15,4,42.1792,-121.7472667,12,6,2,2,1,0,1,1,0,1,0,77,0,3,0,0,0,1,2,0,0,0,0,0,0,0.0,0,999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0
410091,1,1,1,39,4,5,2013,12,16,6,43.79293056,-123.0511861,9,0,2,2,1,0,1,1,0,1,0,20,0,2,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410092,1,0,1,71,5,7,2013,17,4,4,45.29926389,-123.0028056,42,0,1,1,4,0,1,2,0,1,0,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410093,2,0,5,59,5,6,2013,8,2,3,45.83654722,-118.4202944,12,6,2,2,1,0,1,1,0,1,0,45,2,3,0,0,0,9,1,1,0,0,0,0,0,0.0,1,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410094,3,0,3,19,5,6,2013,17,4,4,43.23874722,-123.4182306,12,8,1,1,1,0,1,1,0,1,1,46,3,0,0,0,0,9,1,1,0,0,0,0,0,1.0,0,999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,99,0
410095,1,1,1,39,5,7,2013,2,12,3,44.05600833,-122.9402944,8,0,3,3,1,0,3,1,0,1,1,28,2,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1
410096,3,0,3,43,5,4,2013,18,13,3,44.58921667,-123.1098444,12,1,2,2,1,0,1,10,0,1,0,30,2,1,0,0,0,9,2,1,0,0,0,0,0,0.0,0,999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,99,0
410097,2,0,2,51,6,1,2013,22,13,2,45.56948889,-122.6150917,12,2,1,1,1,0,3,1,0,1,1,38,2,0,0,0,0,9,2,0,0,0,0,0,0,0.0,0,999,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410098,1,0,1,39,6,5,2013,8,2,3,43.73022778,-122.4199306,24,0,1,1,5,0,1,1,0,1,0,57,1,0,0,0,0,9,0,0,0,0,1,0,0,0.0,0,999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410099,1,0,1,19,6,4,2013,21,6,4,43.06593889,-123.6297028,17,0,1,1,5,0,3,1,0,1,1,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,999,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410100,1,0,1,45,6,5,2013,11,2,2,42.98540556,-117.10495,1,0,1,1,5,0,1,1,0,1,0,18,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,1,999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410101,1,0,1,29,6,5,2013,17,5,4,42.19056667,-123.0275944,30,0,1,1,4,0,1,1,0,1,1,74,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410102,2,0,2,51,6,3,2013,12,2,2,45.67996389,-122.8742389,12,6,1,1,1,1,1,10,0,1,0,52,2,0,0,0,0,9,1,0,1,0,0,0,0,0.0,0,999,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99,0
410103,1,0,1,61,6,5,2013,14,4,8,45.18473056,-118.388325,42,0,1,1,4,0,1,1,0,1,0,74,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,1,999,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410104,2,0,4,19,6,6,2013,17,11,1,43.166575,-123.3660056,24,0,1,1,4,0,1,1,0,1,0,61,2,2,0,0,0,9,0,1,1,0,0,0,0,0.0,0,999,0,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410105,2,0,4,47,6,6,2013,8,6,4,44.80751944,-122.9135972,12,6,8,1,1,0,1,1,0,1,0,16,1,3,0,0,0,9,1,1,0,0,0,0,0,0.0,0,999,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,1,0,0,99,0
410106,1,0,3,47,6,7,2013,20,6,4,44.76334167,-122.9466667,42,0,1,1,4,0,1,1,0,1,0,19,3,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410107,1,0,1,31,6,1,2013,17,3,2,44.47708611,-121.0430306,1,0,1,1,4,0,1,1,0,1,0,75,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410108,2,0,2,51,6,2,2013,14,13,6,45.55558889,-122.6615361,12,7,1,1,1,0,1,1,0,1,0,51,2,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,0
410109,1,0,1,39,6,5,2013,7,2,3,44.06864722,-123.4774,30,0,1,1,4,0,1,2,0,1,0,47,0,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410110,2,0,6,43,6,7,2013,13,3,3,44.35981944,-123.1084028,12,6,2,2,1,0,1,1,0,1,0,64,3,3,0,0,0,9,2,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0
410111,2,0,3,35,6,7,2013,18,3,3,43.53836389,-121.4651583,12,6,8,1,1,0,1,1,0,1,1,50,2,1,0,0,0,9,0,0,1,0,0,0,0,1.0,1,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,0
410112,1,0,1,69,6,1,2013,7,3,3,44.83207222,-119.7937583,11,0,1,1,1,0,1,10,0,1,0,63,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,1,999,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410113,1,0,1,57,6,1,2013,20,5,4,45.43315,-123.8650389,38,0,1,1,5,0,2,2,0,1,1,30,0,1,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410114,1,0,1,39,6,2,2013,99,13,3,44.0472,-122.8876972,42,0,1,1,4,0,2,10,0,1,1,28,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410115,1,0,1,29,6,4,2013,23,4,4,42.40050278,-123.0225778,35,0,1,1,4,0,2,1,0,1,1,50,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410116,2,0,3,41,6,6,2013,18,4,4,44.73513056,-123.8587556,12,6,8,1,1,0,1,1,0,1,0,39,1,2,0,0,0,1,0,1,0,0,0,0,0,1.0,0,999,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,0
410117,2,0,3,37,6,6,2013,19,2,3,42.18105833,-120.4505472,12,6,2,2,1,0,1,1,0,1,1,64,1,2,0,0,0,9,2,0,0,0,0,0,0,0.0,0,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0
410118,2,0,5,51,6,6,2013,20,14,6,45.51293889,-122.6556833,12,6,2,2,1,0,1,1,0,1,0,37,5,0,0,0,0,9,2,0,0,0,0,0,0,0.0,1,999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0
410119,3,0,3,29,6,7,2013,16,13,3,42.38937222,-122.9333,12,6,2,2,1,0,1,1,0,1,0,36,3,0,0,0,0,9,0,1,0,0,1,0,0,1.0,1,999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,99,0
410120,1,0,2,35,7,2,2013,17,4,4,42.24673611,-122.1174389,1,0,1,1,4,0,1,1,0,1,1,40,2,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410121,1,0,1,45,7,3,2013,2,6,4,44.00680833,-117.1457778,1,0,3,3,4,0,2,1,0,1,1,22,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,2,0,0,1,99,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410122,1,0,1,51,6,7,2013,22,14,2,45.52917778,-122.3710417,34,0,1,1,4,0,3,1,0,1,1,28,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410123,1,0,1,41,7,4,2013,9,4,4,44.61109167,-124.0106111,42,0,1,1,4,0,1,1,0,1,1,42,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,9,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410124,1,0,1,45,7,6,2013,2,2,2,43.93911667,-117.3458444,1,0,1,1,1,0,2,1,0,1,1,33,1,0,0,0,0,9,0,0,1,0,0,0,0,0.0,1,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410125,1,1,1,41,7,6,2013,16,2,2,44.32299167,-124.1017472,8,0,1,1,1,0,1,1,0,1,0,46,2,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410126,2,0,3,47,7,6,2013,17,4,4,44.80914444,-121.8802389,12,2,1,1,1,0,1,1,0,1,1,31,2,1,0,0,0,9,0,1,0,0,0,0,0,1.0,0,999,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410127,1,0,1,51,7,6,2013,3,15,6,45.521625,-122.6023389,42,0,3,3,4,0,3,10,0,1,1,25,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410128,1,0,1,51,7,2,2013,16,15,6,45.47403889,-122.5482611,3,0,1,1,5,0,1,1,0,1,0,50,1,0,0,0,0,9,0,0,0,0,1,0,0,0.0,1,999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410129,1,0,1,39,7,2,2013,17,12,3,44.05398333,-122.9355444,24,0,1,1,3,0,1,1,0,1,0,38,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410130,1,2,1,51,7,3,2013,13,13,6,45.50420556,-122.5106278,8,0,3,3,1,0,1,1,0,1,0,47,1,2,0,0,0,0,0,0,0,0,0,1,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,2
410131,3,0,4,65,7,4,2013,14,2,2,45.03853056,-120.7198972,12,6,1,1,1,0,1,1,0,2,0,50,3,1,0,0,0,1,1,0,0,0,2,0,0,0.0,1,999,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,99,0
410132,2,0,4,65,7,4,2013,16,13,6,45.62306111,-121.21345,12,6,2,3,1,0,1,1,0,1,1,32,4,0,0,0,0,9,1,0,1,0,0,0,0,0.0,0,999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,0
410133,1,0,1,51,7,5,2013,2,15,6,45.48481111,-122.6495861,19,0,1,1,5,0,3,1,0,1,1,34,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,1,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410134,1,0,1,47,7,7,2013,23,2,3,44.72068889,-122.1283861,3,0,1,1,5,0,2,1,0,1,1,35,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410135,1,0,1,67,7,1,2013,7,2,3,45.64487222,-123.1352528,21,0,5,1,4,0,1,1,0,1,0,49,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410136,2,0,2,53,7,3,2013,14,2,3,44.9323,-123.1294,12,6,2,2,1,0,1,1,0,1,0,59,2,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1,999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,0
410137,1,0,1,49,7,5,2013,4,3,3,45.84615278,-119.3109306,1,0,1,1,4,0,4,1,0,1,1,37,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,1,999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410138,2,0,3,31,7,6,2013,17,2,2,44.73956944,-121.0360861,12,2,1,1,1,0,1,1,0,2,0,76,2,1,0,0,0,9,1,0,1,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410139,2,0,2,35,7,6,2013,4,13,3,42.1919,-121.7998,12,6,2,3,1,0,3,1,0,1,0,52,2,0,0,0,0,9,1,1,0,0,0,0,0,0.0,1,999,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,0
410140,1,0,1,7,7,7,2013,17,2,2,46.05005,-123.9140944,40,0,1,1,4,0,1,1,0,1,0,87,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410141,1,1,1,43,7,4,2013,20,4,4,44.756525,-122.7738722,8,0,1,1,1,0,1,1,0,1,1,34,1,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410142,1,0,5,35,7,4,2013,19,4,4,42.58001667,-121.7345111,1,0,1,1,1,1,1,10,0,2,0,16,3,2,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,99
410143,1,0,2,39,7,6,2013,0,5,4,44.13315278,-123.9155,1,0,1,1,5,0,2,1,0,1,1,22,1,1,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410144,1,0,1,59,7,6,2013,7,3,3,45.78633056,-118.1075,1,0,1,1,4,0,1,1,0,1,1,51,1,0,0,0,0,9,0,0,0,0,1,0,0,0.0,1,999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410145,1,0,1,71,7,6,2013,0,3,3,45.39193889,-123.1365472,30,0,1,1,4,0,2,1,0,1,0,58,0,1,0,0,1,9,1,0,0,0,0,0,0,0.0,1,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410146,2,0,3,59,7,1,2013,2,4,4,45.86455,-119.2736667,12,2,1,1,1,0,2,1,0,1,1,24,3,0,0,0,0,9,2,0,0,0,0,0,0,0.0,0,999,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410147,2,0,2,53,7,1,2013,11,3,3,44.872725,-123.1873694,12,6,8,1,1,0,1,1,0,1,0,49,2,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,999,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,0
410148,1,1,1,67,1,3,2013,99,15,6,45.48135556,-122.7609222,8,0,1,1,1,0,2,1,0,1,0,999,1,0,0,1,0,9,0,0,0,0,0,0,1,0.0,99,999,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410149,1,0,1,47,7,1,2013,23,14,6,44.89325278,-123.0256444,33,0,1,1,4,0,2,1,0,1,1,31,1,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410150,1,0,1,39,7,2,2013,16,4,4,44.17963889,-123.1157917,30,0,1,1,4,0,1,1,0,1,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,999,0,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410151,2,0,4,39,7,4,2013,11,4,4,44.10394722,-123.2195944,12,2,1,1,1,0,1,1,0,1,0,43,3,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410152,2,0,2,59,7,4,2013,13,4,4,45.82681111,-119.3455972,12,2,1,1,1,0,1,1,0,1,1,29,1,1,0,0,0,9,1,0,0,0,1,0,0,0.0,0,999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410153,2,1,2,19,7,4,2013,16,11,1,43.20665833,-123.3588833,8,0,1,1,1,0,1,1,0,1,0,32,3,0,0,0,0,9,1,1,0,0,0,0,0,0.0,0,999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,99,0
410154,2,0,3,3,8,6,2013,16,14,4,44.55577222,-123.3526861,12,6,2,3,1,0,1,1,0,1,0,34,0,3,0,0,0,9,1,0,1,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,0
410155,1,0,1,5,6,2,2013,19,2,2,45.30597222,-121.8624,42,0,1,1,4,0,1,10,0,1,0,65,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410156,2,0,5,53,8,6,2013,18,2,3,45.058975,-123.5516833,12,6,1,1,1,0,1,1,0,1,0,27,2,3,0,0,0,9,1,1,0,0,0,0,0,0.0,0,999,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410157,2,0,4,41,8,1,2013,18,13,2,44.69019722,-124.0634417,12,2,1,1,1,0,1,1,0,2,0,73,1,3,0,0,0,9,2,0,0,0,0,0,0,0.0,0,999,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410158,1,0,1,39,8,3,2013,0,5,4,43.79150556,-123.0025889,1,0,1,1,1,0,2,1,0,1,0,54,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410159,2,0,2,31,8,5,2013,15,2,2,44.59255,-121.1478917,12,6,2,2,1,0,1,1,0,1,0,50,2,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,999,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0
410160,3,0,4,51,8,6,2013,17,11,1,45.45801944,-122.7089861,12,1,1,1,1,0,1,1,0,1,0,40,2,2,0,0,0,9,2,1,0,0,0,0,0,0.0,1,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,99,0
410161,3,0,3,5,8,7,2013,20,3,3,45.24861944,-122.7241861,12,8,1,1,1,0,1,1,0,1,0,44,3,0,0,0,0,0,1,1,0,0,0,0,0,0.0,1,999,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,99,0
410162,1,0,1,67,8,4,2013,1,14,4,45.55760278,-122.8647444,53,0,1,1,5,0,2,1,0,1,1,34,0,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410163,1,0,1,51,8,4,2013,17,4,4,45.52303889,-122.2274583,1,0,1,1,1,0,1,1,0,1,0,31,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
410164,1,0,1,51,8,6,2013,2,16,6,45.53525833,-122.6738694,25,0,1,1,4,0,3,1,0,1,1,40,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410165,1,0,1,5,8,7,2013,21,3,4,45.34741111,-122.4288389,30,0,1,1,4,0,2,10,0,1,1,21,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,1,999,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410166,2,0,4,47,8,3,2013,18,2,3,44.808125,-122.7700111,12,2,1,1,1,0,1,1,0,2,1,21,1,3,0,0,0,9,1,0,1,0,0,0,0,0.0,0,999,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410167,1,0,1,17,8,4,2013,16,4,4,43.73524444,-121.4447083,58,0,1,1,4,0,1,10,0,1,1,45,0,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410168,3,0,3,59,8,2,2013,11,3,3,45.78619722,-118.1077694,1,0,1,1,1,0,1,1,0,1,0,52,1,2,0,0,0,9,2,0,0,0,1,0,0,0.0,1,999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410169,1,0,1,1,8,2,2013,8,4,3,44.72790556,-118.1849389,1,0,1,1,4,0,1,1,0,1,0,70,0,1,0,0,0,9,0,0,1,0,0,0,0,0.0,1,999,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410170,2,0,2,39,8,2,2013,21,4,4,44.03021111,-123.2237,12,2,1,1,1,0,2,1,0,2,0,25,1,1,0,0,0,9,2,0,0,0,0,0,0,0.0,0,999,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410171,2,0,2,45,8,3,2013,13,13,3,44.01036667,-117.0053694,12,6,2,2,1,0,1,1,0,1,0,53,2,0,0,0,0,9,0,0,0,0,1,0,0,1.0,1,999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0
410172,1,0,1,43,5,7,2013,0,3,3,44.71188056,-122.7709333,23,0,1,1,5,0,2,99,0,1,1,49,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410173,3,0,5,5,6,7,2013,16,3,3,45.14431111,-122.7573361,12,6,2,2,1,0,1,1,0,1,0,56,4,1,0,0,0,9,1,2,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,99,0
410174,1,0,1,25,7,2,2013,99,4,4,43.24465833,-118.76765,1,0,1,1,4,0,9,99,0,1,1,25,1,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410175,2,0,4,9,7,2,2013,16,3,4,45.86996667,-123.1238667,12,2,1,1,1,0,1,1,0,1,2,34,4,0,0,0,0,9,0,1,1,0,0,0,0,0.0,0,999,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410176,1,0,2,57,7,1,2013,7,3,3,45.47011389,-123.7399556,42,0,1,1,4,0,1,10,0,1,0,32,2,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,999,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,2
410177,1,0,1,9,7,2,2013,17,15,4,45.84291944,-122.8538528,53,0,1,1,4,0,1,1,0,1,0,36,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410178,1,0,1,43,8,6,2013,22,16,6,44.38951944,-122.7346528,42,0,1,1,5,0,2,98,0,1,1,42,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410179,1,0,7,35,8,7,2013,5,2,2,42.57356111,-121.8819444,1,0,1,1,1,0,4,1,0,1,0,14,2,5,0,0,1,9,0,0,1,0,0,0,0,0.0,1,999,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410180,1,0,1,37,8,2,2013,99,4,3,42.17470556,-119.9238028,17,0,1,1,4,0,9,1,0,1,0,70,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,1,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410181,1,0,1,29,8,1,2013,9,13,3,42.35831389,-122.9038167,30,0,3,3,4,0,1,2,0,1,0,79,1,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,1,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410182,1,0,1,5,8,7,2013,18,3,3,45.41016111,-122.5147083,42,0,1,1,4,0,1,1,0,1,0,41,0,1,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410183,1,1,1,25,9,4,2013,15,2,2,43.59062222,-119.0544444,9,0,2,3,1,0,1,10,0,1,0,34,2,0,0,0,0,9,0,0,0,0,1,0,0,0.0,1,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410184,1,0,1,19,9,4,2013,2,3,3,43.21236944,-123.2433417,24,0,1,1,4,0,2,1,0,1,1,26,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
