ST_CASE,VE_TOTAL,PEDS,PERSONS,COUNTY,MONTH,DAY_WEEK,YEAR,HOUR,ROAD_FNC,ROUTE,LATITUDE,LONGITUD,HARM_EV,MAN_COLL,RELJCT2,TYP_INT,REL_ROAD,WRK_ZONE,LGT_COND,WEATHER,SCH_BUS,FATALS,DRUNK_DR,AGE,SEX_1,SEX_2,SEX_8,SEX_9,REST_MIS,DRUGS,BT_Sedan,BT_Pickup,BT_SUV_Van,BT_Motorcyle,BT_Truck,BT_Bus,BT_Unknown_Other,BT_Motorcycle,OOS_REG,TRAV_SP,DR_DRINK,PREV_ACC,PREV_DWI,PREV_SPD,SPEED_REL,VSPD_LIM,ACC_TYPE_A,ACC_TYPE_B,ACC_TYPE_C,ACC_TYPE_D,ACC_TYPE_E,ACC_TYPE_F,ACC_TYPE_G,ACC_TYPE_H,ACC_TYPE_I,ACC_TYPE_J,ACC_TYPE_K,ACC_TYPE_L,ACC_TYPE_M,MDRDSTRD,MVIOLATN
410091,2,0,2,55,5,5,2012,9,2,2,45.64736389,-120.8085944,12,2,2,3,1,0,1,1,0,1,0,61,2,0,0,0,0,9,2,0,0,0,0,0,0,0.0,1,999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,0
410092,1,1,3,17,5,7,2012,0,13,2,43.70586667,-121.4758139,8,0,1,1,1,0,2,10,0,1,0,35,2,2,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
410093,1,1,1,39,5,7,2012,23,3,4,44.01694167,-123.0512389,9,0,1,1,1,0,2,1,0,1,0,999,1,0,0,1,0,9,0,1,0,0,0,0,0,0.0,99,999,0,0,0,0,9,99,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410094,3,0,3,1,5,2,2012,12,3,3,44.65058056,-117.9041722,12,2,1,1,1,0,1,10,0,1,0,41,1,2,0,0,0,9,0,1,0,0,0,0,0,2.0,1,999,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,99,0
410095,1,1,1,5,4,3,2012,22,13,3,45.40743333,-122.5672167,8,0,1,1,1,0,2,10,0,1,0,41,2,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,71
410096,1,0,1,51,5,5,2012,19,13,6,45.58921667,-122.6986306,42,0,1,1,4,0,8,1,0,1,1,70,1,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410097,2,0,7,59,5,3,2012,15,6,4,45.68841111,-118.5809806,12,2,1,1,1,0,1,1,0,5,0,24,4,3,0,0,0,9,1,0,1,0,0,0,0,0.0,1,999,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410098,1,0,3,7,6,7,2012,0,13,2,46.19058889,-123.8460889,30,0,1,1,4,0,3,10,0,1,1,30,3,0,0,0,0,9,0,0,1,0,0,0,0,0.0,1,999,1,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,11
410099,1,0,3,17,6,2,2012,2,2,2,44.13621111,-121.2759417,35,0,1,1,4,0,2,2,0,1,0,37,2,1,0,0,0,9,0,1,0,0,0,0,0,0.0,1,999,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410100,1,1,1,7,6,4,2012,9,13,2,45.9931,-123.9205778,8,0,3,2,1,0,1,10,0,1,0,78,2,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410101,1,0,1,33,6,4,2012,0,6,4,42.11461111,-123.5771833,1,0,1,1,4,0,2,10,0,1,1,28,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410102,1,1,1,39,6,4,2012,22,3,4,44.01467222,-123.0418083,8,0,1,1,2,0,3,10,0,1,0,24,2,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,1
410104,1,1,1,51,6,1,2012,21,13,3,45.49908611,-122.5787278,8,0,1,1,1,0,3,1,0,1,0,42,2,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410105,2,0,2,51,6,2,2012,8,13,6,45.58878056,-122.69715,12,2,2,2,1,0,1,1,0,1,1,52,2,0,0,0,0,9,0,0,1,0,1,0,0,0.0,1,999,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410106,2,0,2,7,6,5,2012,9,2,2,46.16451389,-123.6383444,12,2,1,1,1,0,1,10,0,1,0,48,1,1,0,0,0,9,1,0,0,0,1,0,0,0.0,1,999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410107,1,0,1,67,6,6,2012,21,14,6,45.49226944,-122.8518444,33,0,3,2,3,0,3,1,0,1,1,53,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410108,1,0,1,51,6,6,2012,5,13,2,45.57298889,-122.6332167,33,0,3,3,4,0,4,1,0,1,1,19,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410109,1,0,1,35,6,5,2012,8,2,2,42.27981389,-121.8129889,43,0,1,1,4,0,1,1,0,1,0,56,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410110,1,1,1,43,6,5,2012,15,13,2,44.40635556,-122.67835,15,0,1,1,1,0,1,1,0,1,0,67,1,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0
410111,1,0,4,57,6,5,2012,21,6,4,45.546575,-123.6095917,1,0,1,1,5,0,1,1,0,1,1,25,3,1,0,0,0,9,0,1,0,0,0,0,0,0.0,1,999,1,0,0,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410112,2,0,2,57,6,6,2012,19,2,2,45.59748056,-123.9465444,12,6,2,2,1,0,5,2,0,1,0,68,1,1,0,0,0,9,0,1,0,0,0,0,0,1.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0
410113,3,0,3,51,6,6,2012,17,14,6,45.57027778,-122.6193917,12,2,1,1,1,0,1,2,0,1,0,39,2,1,0,0,0,9,2,1,0,0,0,0,0,0.0,1,999,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,99,0
410114,3,0,4,19,6,6,2012,14,14,6,43.23983889,-123.3670167,12,6,2,3,1,0,1,2,0,1,0,67,2,2,0,0,0,0,1,1,1,0,0,0,0,0.0,0,999,0,0,0,1,0,99,0,0,0,0,0,0,0,0,0,1,0,0,1,99,0
410115,1,0,1,47,6,1,2012,1,15,6,44.90034722,-123.0733611,42,0,1,1,4,0,2,10,0,1,1,30,0,1,0,0,0,9,1,0,0,0,0,0,0,0.0,1,999,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410116,2,0,2,71,6,1,2012,15,2,3,45.10327222,-123.3370611,12,6,1,1,1,0,1,10,0,1,0,63,2,0,0,0,0,9,0,1,0,0,0,1,0,0.0,0,999,0,1,0,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99,0
410117,2,0,3,19,6,2,2012,7,2,3,43.66743056,-123.6972778,12,2,1,1,1,0,1,98,0,1,0,40,2,1,0,0,0,9,1,0,0,0,1,0,0,0.0,1,999,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410118,2,0,4,3,6,2,2012,9,4,3,44.28533056,-123.2954056,12,2,1,1,1,0,1,2,0,1,0,31,2,2,0,0,0,0,1,0,0,0,1,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410121,1,0,1,59,6,1,2012,11,4,3,45.71455,-118.8076611,1,0,1,1,4,0,1,1,0,1,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,999,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410122,1,0,1,39,6,7,2012,12,5,4,44.06720833,-123.3223028,34,0,1,1,4,0,1,10,0,1,0,65,1,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410123,2,0,4,33,6,7,2012,18,2,2,42.19174722,-123.6492,12,2,1,1,1,0,1,1,0,1,0,38,2,2,0,0,0,1,1,0,1,0,0,0,0,0.0,1,999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410124,1,1,1,51,6,2,2012,13,15,6,45.53239722,-122.6370833,8,0,1,1,1,0,1,10,0,1,0,51,2,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410125,2,0,1,17,6,2,2012,9,16,6,44.07011944,-121.261725,14,0,1,1,4,0,1,10,0,1,0,84,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,2
410126,1,1,1,51,7,2,2012,21,13,3,45.48351667,-122.5789361,8,0,3,3,1,0,3,1,0,1,0,47,2,0,0,0,0,9,0,0,1,0,0,0,0,0.0,1,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0
410127,1,0,2,33,7,6,2012,20,4,4,42.63191944,-123.3172861,1,0,1,1,5,0,1,1,0,1,1,33,2,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410128,1,0,1,33,7,6,2012,9,2,2,42.35469167,-123.5515389,11,0,1,1,1,0,1,1,0,1,0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410129,3,0,5,47,7,1,2012,13,1,1,44.78788611,-123.0371306,5,0,1,1,1,0,1,1,0,1,0,34,2,3,0,0,0,9,0,0,2,0,0,0,0,1.0,0,999,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
410131,1,0,2,33,7,6,2012,20,2,2,42.01816944,-123.7288139,42,0,1,1,4,0,1,1,0,1,0,42,1,1,0,0,1,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410132,1,0,1,29,7,1,2012,17,14,4,42.39663611,-122.9077472,42,0,1,1,4,0,1,1,0,1,0,62,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,1,999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410133,1,0,2,65,7,1,2012,18,4,4,45.12275556,-121.2708944,17,0,1,1,4,0,1,1,0,1,0,85,1,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410134,1,1,1,47,7,2,2012,20,13,3,44.91825556,-122.9975972,8,0,3,3,1,0,1,1,0,1,0,32,2,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,31
410135,2,0,2,51,7,6,2012,23,1,1,45.53008889,-122.2798833,12,2,1,1,1,0,2,1,0,1,1,44,1,1,0,0,0,9,1,1,0,0,0,0,0,0.0,0,999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410136,1,0,3,43,7,5,2012,20,6,4,44.76126111,-122.6589306,42,0,1,1,4,0,1,2,0,1,1,22,1,2,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410138,1,0,1,39,5,1,2012,22,13,3,44.04454444,-122.998825,42,0,1,1,4,0,3,1,0,1,0,47,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,999,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410139,1,0,1,13,6,7,2012,11,4,4,44.08125556,-120.7840167,1,0,1,1,1,0,1,10,0,1,0,64,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410140,2,0,5,3,6,4,2012,16,2,2,44.60037778,-123.5529889,12,2,1,1,1,0,1,1,0,1,0,25,3,2,0,0,0,9,1,0,1,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410141,1,1,1,5,7,3,2012,19,4,4,45.29021667,-122.6554583,8,0,1,1,1,1,1,1,0,1,0,43,2,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,99,0,0,1,0,0,0,0,0,0,0,0,0,0,99,11
410143,2,0,2,39,7,1,2012,12,4,4,43.84093889,-123.2220028,12,6,8,1,1,0,1,1,0,1,0,69,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,0
410144,2,0,8,29,7,2,2012,3,13,3,42.34525833,-122.8815972,12,6,2,2,1,0,2,1,0,1,0,26,7,1,0,0,0,9,0,1,1,0,0,0,0,0.0,0,999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0
410145,1,0,1,19,7,3,2012,9,2,3,42.965775,-123.7859417,35,0,1,1,4,0,1,1,0,1,0,55,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410146,1,0,1,29,7,5,2012,23,1,1,42.12136111,-122.6247139,1,0,1,1,4,0,2,1,0,1,0,61,1,0,0,0,0,9,0,0,1,0,0,0,0,0.0,1,999,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410147,2,0,4,67,7,6,2012,23,14,4,45.44985833,-122.8568028,12,2,1,1,1,0,2,10,0,2,1,30,2,2,0,0,0,9,0,1,0,0,0,0,0,1.0,0,999,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410148,1,0,1,19,7,1,2012,18,5,4,43.351725,-123.4875194,42,0,1,1,4,0,1,1,0,1,0,69,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,9,99,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410149,1,0,2,71,7,7,2012,99,6,4,45.31034167,-122.8901611,35,0,1,1,4,0,1,1,0,2,1,23,2,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,2,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410150,1,0,1,35,7,2,2012,99,4,4,42.24693056,-122.1178833,17,0,1,1,4,0,1,1,0,1,0,61,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410151,2,0,3,45,8,6,2012,22,2,2,43.86181944,-117.5862556,12,2,1,1,1,0,2,1,0,1,0,55,1,2,0,0,0,9,1,1,0,0,0,0,0,0.0,1,999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410152,1,0,2,43,8,7,2012,15,2,2,44.40860278,-122.5938083,24,0,1,1,4,0,1,1,0,2,0,59,1,1,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410153,1,0,4,1,8,7,2012,19,4,3,44.81949167,-117.4020028,1,0,1,1,1,0,1,1,0,1,0,20,3,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410154,1,0,2,33,8,7,2012,21,2,2,42.33858889,-123.5782944,42,0,1,1,4,0,2,1,0,1,0,56,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410155,1,0,3,29,8,3,2012,23,15,4,42.25995833,-122.8362639,38,0,1,1,5,0,2,1,0,1,1,26,2,1,0,0,0,1,1,0,0,0,0,0,0,0.0,0,999,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410156,2,0,2,17,8,5,2012,20,14,2,44.05490556,-121.2636611,12,1,3,2,1,0,1,1,0,1,1,39,2,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,999,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99,0
410157,2,0,2,41,8,6,2012,14,2,2,44.61932222,-123.6770472,12,2,1,1,1,0,1,1,0,1,0,37,2,0,0,0,0,9,1,0,0,0,1,0,0,0.0,0,999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410158,1,0,1,53,8,7,2012,11,2,3,45.049975,-123.4825444,24,0,1,1,4,0,1,1,0,1,0,56,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410159,2,0,2,43,8,4,2012,10,3,3,44.37745833,-122.9285694,12,2,1,1,1,0,1,1,0,1,0,58,1,1,0,0,0,9,0,1,1,0,0,0,0,0.0,0,999,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410160,2,0,3,51,8,5,2012,13,13,2,45.56136111,-122.7429417,12,6,1,1,1,3,1,1,0,1,0,62,2,1,0,0,0,0,0,1,1,0,0,0,0,0.0,1,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410161,2,0,2,19,8,6,2012,9,15,6,43.16151111,-123.3976944,12,2,1,1,1,0,1,1,0,1,0,74,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410162,2,0,4,39,8,7,2012,13,2,3,44.01627222,-123.9264222,12,2,1,1,4,0,1,1,0,1,0,23,3,1,0,0,0,9,0,1,1,0,0,0,0,0.0,0,999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410163,1,1,1,5,8,1,2012,3,11,1,45.41624167,-122.5740944,8,0,1,1,1,0,3,1,0,1,0,51,2,0,0,0,0,9,1,0,0,0,0,0,0,0.0,1,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410164,2,0,4,19,8,1,2012,10,3,3,43.593825,-123.5718528,12,2,1,1,1,0,1,1,0,2,0,42,2,2,0,0,0,9,1,1,0,0,0,0,0,0.0,1,999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410165,3,0,9,5,6,1,2012,13,4,3,45.088675,-122.0613528,12,2,1,1,1,0,1,10,0,1,0,20,5,4,0,0,0,9,0,0,1,0,0,0,0,2.0,0,999,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,99,0
410166,1,0,1,1,8,4,2012,9,2,2,44.43000833,-118.1399056,1,0,1,1,4,0,1,1,0,1,0,35,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,1,999,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410167,1,1,2,17,5,4,2012,22,13,3,44.28779722,-121.1739611,8,0,1,1,1,0,2,1,0,1,0,31,2,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,1,0,99,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410168,2,0,2,51,4,7,2012,16,15,3,45.51835278,-122.3471611,12,2,1,1,1,0,1,1,0,1,1,42,2,0,0,0,0,9,0,0,1,0,0,0,0,1.0,1,999,1,0,0,0,1,99,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410169,2,0,3,5,6,1,2012,18,3,3,45.148925,-122.6438139,12,2,1,1,1,0,1,1,0,1,1,60,2,1,0,0,1,9,1,0,1,0,0,0,0,0.0,0,999,1,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410170,5,0,6,11,7,3,2012,16,2,2,43.57583889,-124.1933222,12,6,1,1,1,0,1,10,0,1,1,50,5,1,0,0,0,9,3,0,1,0,1,0,0,0.0,1,999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,99,0
410171,1,0,1,47,8,5,2012,18,6,4,44.81482778,-123.0050944,42,0,3,3,4,0,1,1,0,1,0,55,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410172,1,0,1,71,8,7,2012,18,4,4,45.29138611,-123.2522583,34,0,1,1,5,0,1,1,0,1,1,63,0,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410173,1,0,1,47,8,7,2012,1,13,3,44.94748056,-123.038775,33,0,3,3,3,0,3,1,0,1,1,38,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410174,2,0,3,17,8,5,2012,21,2,3,44.27277778,-121.2320611,12,2,1,1,1,0,2,1,0,1,0,46,2,1,0,0,0,9,1,0,0,0,0,0,0,1.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410175,1,0,1,39,8,1,2012,8,14,6,44.04129167,-123.0423389,42,0,1,1,4,0,1,1,0,1,0,79,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410176,2,0,2,43,8,1,2012,21,4,4,44.64643056,-123.0629639,12,6,8,1,1,0,3,1,0,1,0,62,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0,1,999,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,0
410177,1,0,1,5,8,6,2012,18,5,8,45.09326944,-121.9259611,1,0,3,3,1,0,1,1,0,1,1,46,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410178,1,0,1,23,8,5,2012,10,4,4,44.66778333,-118.7170444,42,0,1,1,4,0,1,1,0,1,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410179,2,0,2,51,8,7,2012,19,4,4,45.46984167,-122.2631139,12,2,1,1,1,0,1,1,0,1,1,51,2,0,0,0,0,9,0,1,0,0,0,0,0,1.0,0,999,1,0,0,0,0,99,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0
410180,1,0,1,59,8,7,2012,13,6,8,45.01779167,-118.6718667,33,0,1,1,4,0,1,1,0,1,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,999,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410181,1,1,1,51,8,2,2012,20,13,6,45.50437778,-122.5029889,8,0,3,3,1,0,3,1,0,1,0,54,2,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410182,1,1,1,29,8,4,2012,8,13,3,42.19793333,-122.7156111,8,0,3,3,1,0,1,1,0,1,0,66,2,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,46
410183,1,0,3,5,9,7,2012,12,1,1,45.35874722,-122.6670694,1,0,1,1,3,0,1,1,0,1,0,50,2,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410184,1,0,3,37,9,1,2012,0,3,3,43.12846944,-120.9689639,1,0,1,1,4,0,2,1,0,1,0,999,3,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410185,3,0,3,43,9,4,2012,14,2,3,44.56407222,-123.214075,12,7,1,1,1,1,1,1,0,1,0,36,1,2,0,0,0,0,1,0,2,0,0,0,0,0.0,0,999,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,99,0
410186,1,0,1,51,9,4,2012,22,15,6,45.50371389,-122.678175,33,0,1,1,4,0,2,1,0,1,1,22,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,0,999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410187,1,0,1,39,8,3,2012,14,16,6,44.05626667,-123.0244556,5,0,1,1,4,0,1,10,0,1,0,39,1,0,0,0,0,9,0,0,0,0,0,0,0,1.0,1,999,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410188,2,0,3,63,9,2,2012,5,2,3,45.61763611,-117.7064472,12,6,1,1,1,0,2,1,0,1,0,74,2,1,0,0,0,9,1,0,0,0,1,0,0,0.0,1,999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99,0
410189,1,0,1,37,9,5,2012,6,6,6,42.19965,-120.3510583,38,0,1,1,5,0,4,10,0,1,1,49,0,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410190,1,0,2,53,9,7,2012,0,13,3,44.94698611,-123.2907583,34,0,1,1,4,0,2,1,0,1,1,24,2,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,2
410191,1,1,2,51,9,7,2012,19,13,2,45.49333056,-122.4040556,8,0,1,1,1,0,5,1,0,1,0,33,2,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410192,1,0,1,31,9,1,2012,2,2,2,44.7215,-121.1773972,1,0,1,1,1,0,8,98,0,1,0,25,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
410193,1,1,1,67,9,3,2012,14,13,4,45.50753889,-122.8674139,8,0,1,1,4,0,1,1,0,1,0,29,1,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
410195,1,1,1,41,9,6,2012,5,2,2,44.39685,-124.0860806,8,0,1,1,1,0,8,5,0,1,0,58,2,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
